"Target","Evidence"
"ADD2","predicted (union)"
"ADD3","predicted (union)"
"ADGRA1","predicted (union)"
"ADGRB1","predicted (union)"
"ADGRE2","predicted (intersection) + predicted (union)"
"ADGRF3","predicted (union)"
"ADGRF5","predicted (union)"
"ADGRG3","predicted (union)"
"ADGRG5","predicted (union)"
"ADGRG6","predicted (intersection) + predicted (union)"
"ADGRL1","predicted (union)"
"ADH6","predicted (union)"
"ADIPOR2","predicted (union)"
"ADK","predicted (union)"
"ADM2","predicted (intersection) + predicted (union)"
"ADO","predicted (intersection) + predicted (union)"
"ADORA1","predicted (union)"
"ADORA2A","predicted (union)"
"ADRA1B","predicted (union)"
"ADRA2A","predicted (union)"
"ADRB1","predicted (intersection) + predicted (union)"
"ADSS","predicted (union)"
"AEBP2","predicted (union)"
"AEN","predicted (intersection) + predicted (union)"
"AFAP1L1","predicted (intersection) + predicted (union)"
"AFF1","predicted (union)"
"AFF2","predicted (intersection) + predicted (union)"
"AFF3","predicted (union)"
"AFF4","predicted (union)"
"AGAP1","predicted (union)"
"AGAP2","predicted (union)"
"AGAP2-AS1","predicted (union)"
"AGAP3","predicted (union)"
"AGBL3","predicted (union)"
"AGBL4","predicted (union)"
"AGBL5","predicted (intersection) + predicted (union)"
"AGFG2","predicted (union)"
"AGO1","predicted (intersection) + predicted (union)"
"AGO2","predicted (intersection) + predicted (union)"
"AGO3","predicted (union)"
"AGO4","predicted (union)"
"AGPAT2","predicted (union)"
"AGPAT3","predicted (union)"
"AGPAT4","predicted (intersection) + predicted (union)"
"AGPAT5","predicted (intersection) + predicted (union)"
"AGPS","predicted (intersection) + predicted (union)"
"AGR2","predicted (union)"
"AGRN","predicted (intersection) + predicted (union)"
"AGTRAP","predicted (intersection) + predicted (union)"
"AGXT","predicted (union)"
"AHCY","predicted (union)"
"AHCYL1","predicted (intersection) + predicted (union)"
"AHCYL2","predicted (union)"
"AHDC1","predicted (union)"
"AHI1","predicted (intersection) + predicted (union)"
"AHNAK","predicted (intersection) + predicted (union)"
"AHRR","predicted (intersection) + predicted (union)"
"AIDA","predicted (union)"
"AIFM1","predicted (intersection) + predicted (union)"
"AIFM2","predicted (union)"
"AIFM3","predicted (union)"
"AIG1","predicted (union)"
"AIMP1","predicted (union)"
"AIP","predicted (union)"
"AIPL1","predicted (union)"
"AJAP1","predicted (intersection) + predicted (union)"
"AK2","predicted (intersection) + predicted (union)"
"AK4","predicted (union)"
"AK9","predicted (union)"
"AKAP1","predicted (union)"
"AKAP11","predicted (intersection) + predicted (union)"
"AKAP6","predicted (union)"
"AKAP8","predicted (intersection) + predicted (union)"
"AKIRIN1","predicted (intersection) + predicted (union)"
"AKNA","predicted (union)"
"AKR1C1","predicted (intersection) + predicted (union)"
"AKR1C2","predicted (intersection) + predicted (union)"
"AKR1C3","predicted (union)"
"AKR7A2","predicted (intersection) + predicted (union)"
"AKT1","experimental (all)"
"AKT2","predicted (union)"
"ALDH1A2","predicted (union)"
"ALDH1B1","predicted (intersection) + predicted (union)"
"ALDH1L1","predicted (union)"
"ALDH3A2","predicted (union)"
"ALDH3B2","predicted (union)"
"ALDH5A1","predicted (union)"
"ALDH7A1","predicted (union)"
"ALDH8A1","predicted (union)"
"ALG1","predicted (intersection) + predicted (union)"
"ALG10B","predicted (union)"
"ALG11","predicted (union)"
"ALG14","predicted (intersection) + predicted (union)"
"ALG6","predicted (intersection) + predicted (union)"
"ALG9","predicted (union)"
"ALKBH1","predicted (intersection) + predicted (union)"
"ALKBH4","predicted (union)"
"ALKBH5","predicted (intersection) + predicted (union)"
"ALPK3","predicted (union)"
"ALPL","predicted (union)"
"ALPP","predicted (union)"
"ALS2","predicted (union)"
"ALS2CL","predicted (union)"
"ALX3","predicted (union)"
"ALX4","predicted (union)"
"AMACR","predicted (union)"
"AMD1","predicted (union)"
"AMDHD2","predicted (intersection) + predicted (union)"
"AMER3","predicted (intersection) + predicted (union)"
"AMIGO1","predicted (union)"
"AMIGO3","predicted (intersection) + predicted (union)"
"AMMECR1","predicted (union)"
"AMMECR1L","predicted (union)"
"AMOTL2","predicted (union)"
"AMPD3","predicted (union)"
"AMZ1","predicted (union)"
"ANAPC13","predicted (union)"
"ANAPC16","predicted (union)"
"ANAPC7","predicted (union)"
"ANGEL1","predicted (union)"
"ANGEL2","predicted (union)"
"ANGPT1","predicted (union)"
"ANGPT2","predicted (intersection) + predicted (union)"
"ANGPT4","predicted (union)"
"ANGPTL3","predicted (intersection) + predicted (union)"
"ANGPTL4","predicted (union)"
"ANK1","predicted (union)"
"ANK3","predicted (union)"
"ANKEF1","predicted (union)"
"ANKFY1","predicted (intersection) + predicted (union)"
"ANKHD1-EIF4EBP3","predicted (intersection) + predicted (union)"
"ANKRD11","predicted (intersection) + predicted (union)"
"ANKRD13A","predicted (union)"
"ANKRD13B","predicted (intersection) + predicted (union)"
"ANKRD13C","predicted (intersection) + predicted (union)"
"ANKRD22","predicted (union)"
"ANKRD23","predicted (intersection) + predicted (union)"
"ANKRD33B","predicted (union)"
"ANKRD34C","predicted (union)"
"ANKRD39","predicted (union)"
"ANKRD40","predicted (union)"
"ANKRD42","predicted (union)"
"ANKRD44","predicted (union)"
"ANKRD45","predicted (union)"
"ANKRD46","predicted (union)"
"ANKRD49","predicted (union)"
"ANKRD52","predicted (union)"
"ANKRD53","predicted (union)"
"ANKRD54","predicted (union)"
"ANKRD63","predicted (union)"
"ANKRD65","predicted (union)"
"ANKS1B","predicted (union)"
"ANKS6","predicted (union)"
"ANO6","predicted (intersection) + predicted (union)"
"ANO7","predicted (intersection) + predicted (union)"
"ANO9","predicted (union)"
"ANP32E","predicted (union)"
"ANPEP","predicted (union)"
"ANTXR1","predicted (intersection) + predicted (union)"
"ANTXR2","predicted (intersection) + predicted (union)"
"ANXA11","predicted (intersection) + predicted (union)"
"ANXA5","predicted (intersection) + predicted (union)"
"ANXA6","predicted (union)"
"AOC3","predicted (union)"
"AP1AR","predicted (intersection) + predicted (union)"
"AP1G1","predicted (intersection) + predicted (union)"
"AP1M1","predicted (union)"
"AP1M2","predicted (union)"
"AP1S1","predicted (union)"
"AP3B1","predicted (union)"
"AP3M1","predicted (union)"
"AP3S2","predicted (intersection) + predicted (union)"
"AP4E1","predicted (union)"
"AP4S1","predicted (union)"
"AP5B1","predicted (union)"
"AP5M1","predicted (union)"
"AP5S1","predicted (union)"
"APBB2","predicted (intersection) + predicted (union)"
"APC2","predicted (intersection) + predicted (union)"
"APCDD1L","predicted (union)"
"APEH","predicted (union)"
"APEX1","experimental (all) + predicted (intersection) + predicted (union)"
"APEX2","predicted (intersection) + predicted (union)"
"APLF","predicted (intersection) + predicted (union)"
"APLN","predicted (union)"
"APLNR","predicted (union)"
"APMAP","predicted (intersection) + predicted (union)"
"APOA1","predicted (union)"
"APOB","predicted (union)"
"APOBEC3C","predicted (union)"
"APOBEC3D","predicted (union)"
"APOBEC3F","predicted (intersection) + predicted (union)"
"APOBEC3H","predicted (union)"
"APOBEC4","predicted (union)"
"APOBR","predicted (union)"
"APOC3","predicted (union)"
"APOE","predicted (intersection) + predicted (union)"
"APOL1","predicted (union)"
"APOL3","predicted (union)"
"APOL6","predicted (intersection) + predicted (union)"
"APOLD1","predicted (union)"
"APOOL","predicted (union)"
"APPBP2","predicted (union)"
"APPL1","predicted (union)"
"APTX","predicted (union)"
"AQP1","predicted (union)"
"AQP11","predicted (union)"
"AQP2","predicted (intersection) + predicted (union)"
"AQP3","predicted (union)"
"AQP4","predicted (union)"
"AQP6","predicted (intersection) + predicted (union)"
"AQP9","predicted (union)"
"AQR","predicted (intersection) + predicted (union)"
"AR","predicted (intersection) + predicted (union)"
"ARAP2","predicted (union)"
"ARAP3","predicted (intersection) + predicted (union)"
"ARC","predicted (intersection) + predicted (union)"
"AREL1","predicted (intersection) + predicted (union)"
"ARF3","predicted (intersection) + predicted (union)"
"ARFGAP1","predicted (union)"
"ARFGAP2","predicted (union)"
"ARFGEF1","predicted (union)"
"ARFGEF3","predicted (union)"
"ARG1","predicted (intersection) + predicted (union)"
"ARHGAP1","predicted (intersection) + predicted (union)"
"ARHGAP12","predicted (union)"
"ARHGAP18","predicted (union)"
"ARHGAP19","predicted (union)"
"ARHGAP22","predicted (union)"
"ARHGAP27","predicted (union)"
"ARHGAP28","predicted (intersection) + predicted (union)"
"ARHGAP29","predicted (union)"
"ARHGAP30","predicted (union)"
"ARHGAP31","predicted (union)"
"ARHGAP32","predicted (union)"
"ARHGAP39","predicted (union)"
"ARHGAP40","predicted (union)"
"ARHGAP5","predicted (union)"
"ARHGEF12","predicted (union)"
"ARHGEF15","predicted (union)"
"ARHGEF17","predicted (intersection) + predicted (union)"
"ARHGEF18","predicted (union)"
"ARHGEF26","predicted (union)"
"ARHGEF37","predicted (union)"
"ARHGEF38","predicted (union)"
"ARHGEF5","predicted (union)"
"ARHGEF7","predicted (union)"
"ARID3A","predicted (intersection) + predicted (union)"
"ARID3B","predicted (union)"
"ARID5A","predicted (union)"
"ARIH1","predicted (intersection) + predicted (union)"
"ARIH2","predicted (union)"
"ARL1","predicted (union)"
"ARL10","predicted (union)"
"ARL14EP","predicted (intersection) + predicted (union)"
"ARL14EPL","predicted (union)"
"ARL17A","predicted (intersection) + predicted (union)"
"ARL17B","predicted (intersection) + predicted (union)"
"ARL2BP","predicted (union)"
"ARL3","predicted (union)"
"ARL4C","predicted (union)"
"ARL5A","predicted (intersection) + predicted (union)"
"ARL5B","predicted (intersection) + predicted (union)"
"ARL5C","predicted (union)"
"ARL6IP6","predicted (intersection) + predicted (union)"
"ARL8A","predicted (intersection) + predicted (union)"
"ARMC5","predicted (union)"
"ARMC7","predicted (union)"
"ARMC8","predicted (union)"
"ARMH3","predicted (union)"
"ARNT","predicted (union)"
"ARNT2","predicted (union)"
"ARPC2","predicted (union)"
"ARPC3","predicted (union)"
"ARPC4-TTLL3","predicted (intersection) + predicted (union)"
"ARPIN","predicted (union)"
"ARPIN-AP3S2","predicted (intersection) + predicted (union)"
"ARPP19","predicted (intersection) + predicted (union)"
"ARRB1","predicted (intersection) + predicted (union)"
"ARRDC2","predicted (union)"
"ARRDC3","predicted (union)"
"ARRDC5","predicted (union)"
"ARSB","predicted (intersection) + predicted (union)"
"ARSD","predicted (intersection) + predicted (union)"
"ARSE","predicted (intersection) + predicted (union)"
"ARX","predicted (union)"
"AS3MT","predicted (intersection) + predicted (union)"
"ASAH2","predicted (union)"
"ASAH2B","predicted (union)"
"ASAP1","predicted (union)"
"ASB1","predicted (intersection) + predicted (union)"
"ASB14","predicted (union)"
"ASB15","predicted (intersection) + predicted (union)"
"ASB4","predicted (union)"
"ASB6","predicted (intersection) + predicted (union)"
"ASCC1","predicted (intersection) + predicted (union)"
"ASF1A","predicted (union)"
"ASH2L","predicted (intersection) + predicted (union)"
"ASIC1","predicted (intersection) + predicted (union)"
"ASNSD1","predicted (intersection) + predicted (union)"
"ASPA","predicted (intersection) + predicted (union)"
"ASPHD2","predicted (union)"
"ASPN","predicted (union)"
"ASPRV1","predicted (union)"
"ASPSCR1","predicted (union)"
"ASRGL1","predicted (union)"
"ASS1","predicted (union)"
"ASTN1","predicted (union)"
"ASTN2","predicted (intersection) + predicted (union)"
"ASXL1","predicted (union)"
"ASXL2","predicted (union)"
"ASXL3","predicted (intersection) + predicted (union)"
"ATAD2B","predicted (union)"
"ATAD3C","predicted (union)"
"ATAT1","predicted (union)"
"ATCAY","predicted (intersection) + predicted (union)"
"ATF3","predicted (union)"
"ATF6","predicted (union)"
"ATF7IP","predicted (union)"
"ATG13","predicted (intersection) + predicted (union)"
"ATG2B","predicted (union)"
"ATG4D","predicted (union)"
"ATG7","predicted (union)"
"ATL2","predicted (union)"
"ATL3","predicted (intersection) + predicted (union)"
"ATM","predicted (intersection) + predicted (union)"
"ATMIN","predicted (intersection) + predicted (union)"
"ATOH1","predicted (union)"
"ATOH8","predicted (union)"
"ATP11A","predicted (union)"
"ATP11B","predicted (union)"
"ATP1A2","predicted (union)"
"ATP1A4","predicted (union)"
"ATP2A3","predicted (union)"
"ATP2B1","predicted (union)"
"ATP2B3","predicted (union)"
"ATP2B4","predicted (union)"
"ATP5F1A","predicted (union)"
"ATP5F1E","predicted (union)"
"ATP5IF1","predicted (union)"
"ATP5MC1","predicted (union)"
"ATP5MC3","predicted (union)"
"ATP5MF-PTCD1","predicted (union)"
"ATP5PB","predicted (union)"
"ATP6V0A1","predicted (union)"
"ATP6V0A2","predicted (union)"
"ATP6V0E1","predicted (union)"
"ATP6V1C2","predicted (union)"
"ATP6V1E1","predicted (union)"
"ATP6V1E2","predicted (union)"
"ATP7A","predicted (union)"
"ATP7B","predicted (union)"
"ATP8A1","predicted (union)"
"ATP8A2","predicted (union)"
"ATP8B3","predicted (union)"
"ATP9B","predicted (union)"
"ATPAF2","predicted (union)"
"ATRNL1","predicted (union)"
"ATXN1","predicted (union)"
"ATXN1L","predicted (union)"
"ATXN7L1","predicted (intersection) + predicted (union)"
"ATXN7L3","predicted (intersection) + predicted (union)"
"ATXN7L3B","predicted (union)"
"AUNIP","predicted (union)"
"AUTS2","predicted (intersection) + predicted (union)"
"AVPI1","predicted (intersection) + predicted (union)"
"AVPR1A","predicted (union)"
"AWAT2","predicted (intersection) + predicted (union)"
"AXL","predicted (union)"
"AZIN1","predicted (union)"
"B3GALNT1","predicted (union)"
"B3GALNT2","predicted (union)"
"B3GALT1","predicted (union)"
"B3GALT5","predicted (intersection) + predicted (union)"
"B3GALT6","predicted (union)"
"B3GAT1","predicted (intersection) + predicted (union)"
"B3GAT2","predicted (intersection) + predicted (union)"
"B3GAT3","predicted (union)"
"B3GLCT","predicted (union)"
"B3GNT3","predicted (union)"
"B3GNT7","predicted (union)"
"B4GALNT1","predicted (union)"
"B4GALNT3","predicted (intersection) + predicted (union)"
"B4GALT3","predicted (union)"
"B4GALT5","predicted (union)"
"B4GALT7","predicted (union)"
"BACE1","predicted (intersection) + predicted (union)"
"BACE2","predicted (intersection) + predicted (union)"
"BACH2","predicted (union)"
"BAD","predicted (union)"
"BAG4","predicted (intersection) + predicted (union)"
"BAHCC1","predicted (intersection) + predicted (union)"
"BAIAP2","predicted (intersection) + predicted (union)"
"BAIAP2L1","predicted (intersection) + predicted (union)"
"BAK1","predicted (union)"
"BARX2","predicted (union)"
"BATF2","predicted (union)"
"BAZ1A","predicted (union)"
"BAZ2A","predicted (intersection) + predicted (union)"
"BAZ2B","predicted (intersection) + predicted (union)"
"BBIP1","predicted (union)"
"BBS1","predicted (union)"
"BBS4","predicted (union)"
"BCAM","predicted (union)"
"BCAR1","predicted (union)"
"BCAS1","predicted (intersection) + predicted (union)"
"BCAS3","predicted (intersection) + predicted (union)"
"BCAT1","predicted (intersection) + predicted (union)"
"BCKDHA","predicted (union)"
"BCKDK","predicted (union)"
"BCL11A","predicted (union)"
"BCL2","predicted (union)"
"BCL2L11","predicted (union)"
"BCL2L13","predicted (union)"
"BCL2L15","predicted (union)"
"BCL2L2","predicted (union)"
"BCL6B","predicted (union)"
"BCL7A","predicted (union)"
"BCL7C","predicted (union)"
"BCL9L","predicted (intersection) + predicted (union)"
"BCLAF3","predicted (union)"
"BCO2","predicted (union)"
"BDNF","predicted (intersection) + predicted (union)"
"BDP1","predicted (union)"
"BEAN1","predicted (union)"
"BEND4","predicted (union)"
"BEND6","predicted (union)"
"BEST1","predicted (union)"
"BEST3","predicted (intersection) + predicted (union)"
"BET1","predicted (union)"
"BET1L","predicted (union)"
"BEX3","predicted (union)"
"BFAR","predicted (union)"
"BGN","predicted (intersection) + predicted (union)"
"BHLHE41","predicted (union)"
"BICC1","predicted (union)"
"BICD2","predicted (intersection) + predicted (union)"
"BICDL1","predicted (intersection) + predicted (union)"
"BICRAL","predicted (intersection) + predicted (union)"
"BIVM","predicted (union)"
"BLK","predicted (intersection) + predicted (union)"
"BLOC1S3","predicted (union)"
"BLVRA","predicted (union)"
"BLZF1","predicted (union)"
"BMERB1","predicted (union)"
"BMF","predicted (union)"
"BMI1","predicted (union)"
"BMP10","predicted (intersection) + predicted (union)"
"BMP8A","predicted (union)"
"BMP8B","predicted (union)"
"BMPR1A","predicted (intersection) + predicted (union)"
"BMPR1B","predicted (union)"
"BMPR2","predicted (intersection) + predicted (union)"
"BMS1","predicted (intersection) + predicted (union)"
"BNC2","predicted (intersection) + predicted (union)"
"BNIP3","predicted (union)"
"BNIPL","predicted (union)"
"BOD1","predicted (intersection) + predicted (union)"
"BOD1L2","predicted (union)"
"BOK","predicted (intersection) + predicted (union)"
"BORCS5","predicted (union)"
"BORCS6","predicted (union)"
"BORCS8","predicted (intersection) + predicted (union)"
"BPNT1","predicted (intersection) + predicted (union)"
"BPTF","predicted (union)"
"BPY2","predicted (union)"
"BPY2B","predicted (union)"
"BPY2C","predicted (union)"
"BRAP","predicted (union)"
"BRCC3","predicted (intersection) + predicted (union)"
"BRD2","predicted (union)"
"BRD4","predicted (intersection) + predicted (union)"
"BRI3BP","predicted (union)"
"BRINP2","predicted (intersection) + predicted (union)"
"BROX","predicted (union)"
"BRS3","predicted (intersection) + predicted (union)"
"BRSK2","predicted (union)"
"BRWD1","predicted (intersection) + predicted (union)"
"BSDC1","predicted (intersection) + predicted (union)"
"BSG","predicted (union)"
"BSN","predicted (union)"
"BTBD19","predicted (union)"
"BTBD2","predicted (union)"
"BTBD7","predicted (intersection) + predicted (union)"
"BTBD9","predicted (intersection) + predicted (union)"
"BTC","predicted (intersection) + predicted (union)"
"BTD","predicted (union)"
"BTF3","predicted (intersection) + predicted (union)"
"BTG1","predicted (union)"
"BTK","predicted (union)"
"BTLA","predicted (intersection) + predicted (union)"
"BTN2A1","predicted (intersection) + predicted (union)"
"BTN2A2","predicted (intersection) + predicted (union)"
"BTN3A1","predicted (intersection) + predicted (union)"
"BTNL3","predicted (intersection) + predicted (union)"
"BTRC","predicted (union)"
"BUB3","predicted (intersection) + predicted (union)"
"BVES","predicted (intersection) + predicted (union)"
"BYSL","predicted (union)"
"BZW1","predicted (union)"
"C10orf105","predicted (union)"
"C10orf67","predicted (intersection) + predicted (union)"
"C11orf42","predicted (union)"
"C11orf45","predicted (union)"
"C11orf52","predicted (union)"
"C11orf54","predicted (intersection) + predicted (union)"
"C11orf58","predicted (union)"
"C11orf68","predicted (union)"
"C11orf74","predicted (union)"
"C11orf86","predicted (union)"
"C11orf98","predicted (union)"
"C12orf29","predicted (union)"
"C12orf43","predicted (union)"
"C12orf49","predicted (intersection) + predicted (union)"
"C12orf65","predicted (union)"
"C12orf66","predicted (union)"
"C12orf74","predicted (union)"
"C14orf119","predicted (union)"
"C14orf132","predicted (union)"
"C14orf180","predicted (intersection) + predicted (union)"
"C15orf40","predicted (intersection) + predicted (union)"
"C15orf62","predicted (union)"
"C16orf54","predicted (union)"
"C16orf72","predicted (union)"
"C16orf89","predicted (union)"
"C16orf92","predicted (union)"
"C17orf107","predicted (union)"
"C17orf58","predicted (union)"
"C17orf75","predicted (union)"
"C18orf63","predicted (union)"
"C19orf12","predicted (union)"
"C19orf24","predicted (union)"
"C19orf33","predicted (union)"
"C19orf47","predicted (intersection) + predicted (union)"
"C19orf54","predicted (intersection) + predicted (union)"
"C19orf84","predicted (union)"
"C1D","predicted (intersection) + predicted (union)"
"C1GALT1C1","predicted (union)"
"C1orf115","predicted (union)"
"C1orf116","predicted (union)"
"C1orf143","predicted (union)"
"C1orf162","predicted (union)"
"C1orf198","predicted (union)"
"C1orf21","predicted (intersection) + predicted (union)"
"C1orf210","predicted (union)"
"C1orf216","predicted (union)"
"C1orf226","predicted (union)"
"C1orf35","predicted (intersection) + predicted (union)"
"C1orf43","predicted (union)"
"C1orf50","predicted (union)"
"C1orf52","predicted (union)"
"C1orf53","predicted (union)"
"C1orf56","predicted (union)"
"C1orf61","predicted (union)"
"C1QL1","predicted (union)"
"C1QL3","predicted (union)"
"C1QL4","predicted (union)"
"C1QTNF3","predicted (union)"
"C1QTNF5","predicted (union)"
"C1QTNF6","predicted (union)"
"C1QTNF7","predicted (union)"
"C1QTNF8","predicted (union)"
"C1QTNF9","predicted (intersection) + predicted (union)"
"C1RL","predicted (intersection) + predicted (union)"
"C2","predicted (union)"
"C20orf144","predicted (intersection) + predicted (union)"
"C21orf58","predicted (union)"
"C21orf91","predicted (union)"
"C22orf23","predicted (union)"
"C2CD2","predicted (union)"
"C2CD2L","predicted (union)"
"C2CD4C","predicted (union)"
"C2orf72","predicted (union)"
"C2orf88","predicted (intersection) + predicted (union)"
"C3","predicted (intersection) + predicted (union)"
"C3orf18","predicted (union)"
"C3orf33","predicted (union)"
"C3orf52","predicted (intersection) + predicted (union)"
"C3orf62","predicted (union)"
"C3orf67","predicted (union)"
"C3orf70","predicted (union)"
"C4orf19","predicted (intersection) + predicted (union)"
"C4orf33","predicted (intersection) + predicted (union)"
"C4orf45","predicted (union)"
"C4orf50","predicted (union)"
"C4orf54","predicted (union)"
"C5orf22","predicted (union)"
"C5orf46","predicted (intersection) + predicted (union)"
"C5orf47","predicted (union)"
"C5orf51","predicted (intersection) + predicted (union)"
"C5orf63","predicted (intersection) + predicted (union)"
"C5orf64","predicted (intersection) + predicted (union)"
"C6","predicted (intersection) + predicted (union)"
"C6orf120","predicted (intersection) + predicted (union)"
"C6orf132","predicted (intersection) + predicted (union)"
"C6orf141","predicted (union)"
"C6orf203","predicted (intersection) + predicted (union)"
"C6orf222","predicted (intersection) + predicted (union)"
"C6orf226","predicted (union)"
"C6orf89","predicted (union)"
"C7","predicted (intersection) + predicted (union)"
"C7orf25","predicted (union)"
"C7orf26","predicted (intersection) + predicted (union)"
"C7orf57","predicted (union)"
"C8A","predicted (union)"
"C8orf34-AS1","predicted (intersection) + predicted (union)"
"C8orf82","predicted (union)"
"C8orf86","predicted (union)"
"C9orf85","predicted (intersection) + predicted (union)"
"CA10","predicted (intersection) + predicted (union)"
"CA12","predicted (intersection) + predicted (union)"
"CA13","predicted (union)"
"CA8","predicted (intersection) + predicted (union)"
"CAB39L","predicted (union)"
"CABCOCO1","predicted (union)"
"CABLES1","predicted (intersection) + predicted (union)"
"CABLES2","predicted (union)"
"CABP4","predicted (intersection) + predicted (union)"
"CABP5","predicted (intersection) + predicted (union)"
"CABP7","predicted (union)"
"CABYR","predicted (intersection) + predicted (union)"
"CACFD1","predicted (intersection) + predicted (union)"
"CACNA1B","predicted (union)"
"CACNA1C","predicted (union)"
"CACNA1I","predicted (intersection) + predicted (union)"
"CACNA2D1","predicted (union)"
"CACNA2D2","predicted (union)"
"CACNA2D4","predicted (union)"
"CACNB1","predicted (intersection) + predicted (union)"
"CACNB3","predicted (union)"
"CACNG2","predicted (intersection) + predicted (union)"
"CACNG3","predicted (union)"
"CACNG4","predicted (union)"
"CACNG7","predicted (union)"
"CACNG8","predicted (union)"
"CACUL1","predicted (intersection) + predicted (union)"
"CADM1","predicted (intersection) + predicted (union)"
"CADM2","predicted (union)"
"CALHM1","predicted (union)"
"CALHM2","predicted (union)"
"CALHM4","predicted (union)"
"CALHM5","predicted (intersection) + predicted (union)"
"CALM1","predicted (union)"
"CALM2","predicted (intersection) + predicted (union)"
"CALM3","predicted (union)"
"CALML4","predicted (intersection) + predicted (union)"
"CALN1","predicted (intersection) + predicted (union)"
"CAMK2B","predicted (intersection) + predicted (union)"
"CAMK2D","predicted (union)"
"CAMK2N1","predicted (union)"
"CAMK2N2","predicted (intersection) + predicted (union)"
"CAMK4","predicted (intersection) + predicted (union)"
"CAMKK1","predicted (union)"
"CAMKK2","predicted (union)"
"CAMSAP1","predicted (union)"
"CAMSAP2","predicted (union)"
"CANT1","predicted (union)"
"CANX","predicted (intersection) + predicted (union)"
"CAPN13","predicted (union)"
"CAPN15","predicted (union)"
"CAPN6","predicted (union)"
"CAPN7","predicted (intersection) + predicted (union)"
"CAPNS1","predicted (union)"
"CAPZA1","predicted (union)"
"CAPZB","predicted (union)"
"CARD11","predicted (union)"
"CARD14","predicted (union)"
"CARD16","predicted (union)"
"CARHSP1","predicted (intersection) + predicted (union)"
"CARNMT1","predicted (union)"
"CASC3","predicted (union)"
"CASC4","predicted (union)"
"CASKIN2","predicted (union)"
"CASP10","predicted (intersection) + predicted (union)"
"CASP14","predicted (union)"
"CASP2","predicted (union)"
"CASP3","predicted (union)"
