"Target","Evidence"
"EID1","predicted (union)"
"EID2","predicted (union)"
"EIF1AX","predicted (union)"
"EIF2A","predicted (intersection) + predicted (union)"
"EIF2AK2","predicted (union)"
"EIF2B2","predicted (union)"
"EIF2S1","predicted (intersection) + predicted (union)"
"EIF2S3B","predicted (union)"
"EIF3A","predicted (union)"
"EIF3H","predicted (intersection) + predicted (union)"
"EIF3M","predicted (union)"
"EIF4A1","predicted (union)"
"EIF4E","predicted (intersection) + predicted (union)"
"EIF4E3","predicted (union)"
"EIF4EBP1","predicted (intersection) + predicted (union)"
"EIF4EBP2","predicted (intersection) + predicted (union)"
"EIF5","experimental (all) + predicted (union)"
"EIF5A","predicted (intersection) + predicted (union)"
"EIF5A2","predicted (union)"
"EIF5AL1","experimental (all) + predicted (intersection) + predicted (union)"
"EIF5B","predicted (intersection) + predicted (union)"
"ELAVL2","predicted (union)"
"ELF2","predicted (union)"
"ELK1","predicted (union)"
"ELK3","predicted (intersection) + predicted (union)"
"ELK4","predicted (intersection) + predicted (union)"
"ELL2","experimental (all) + predicted (union)"
"ELMO2","predicted (union)"
"ELMSAN1","predicted (union)"
"ELOA2","predicted (union)"
"ELOVL2","predicted (union)"
"ELOVL5","predicted (union)"
"ELOVL6","predicted (intersection) + predicted (union)"
"ELOVL7","predicted (intersection) + predicted (union)"
"ELP4","predicted (union)"
"EMB","predicted (intersection) + predicted (union)"
"EMC1","predicted (union)"
"EMC10","predicted (union)"
"EMC2","predicted (union)"
"EMC3","predicted (union)"
"EMC7","predicted (union)"
"EMC8","predicted (union)"
"EML4","experimental (all) + predicted (intersection) + predicted (union)"
"EML5","predicted (union)"
"EMP1","predicted (union)"
"ENAH","experimental (all) + predicted (intersection) + predicted (union)"
"ENAM","predicted (union)"
"ENC1","predicted (union)"
"ENDOD1","predicted (intersection) + predicted (union)"
"ENPP3","predicted (intersection) + predicted (union)"
"ENPP5","predicted (intersection) + predicted (union)"
"ENPP6","predicted (union)"
"ENSA","predicted (union)"
"ENTPD1","experimental (all) + predicted (intersection) + predicted (union)"
"ENTPD3","predicted (union)"
"ENTPD4","predicted (union)"
"ENTPD5","predicted (union)"
"ENTPD7","predicted (union)"
"ENTR1","experimental (all) + predicted (union)"
"ENY2","predicted (union)"
"EOMES","predicted (union)"
"EPAS1","predicted (union)"
"EPB41L5","predicted (union)"
"EPC2","predicted (intersection) + predicted (union)"
"EPGN","predicted (intersection) + predicted (union)"
"EPHA1","predicted (intersection) + predicted (union)"
"EPHA10","predicted (union)"
"EPHA4","predicted (union)"
"EPHA5","predicted (intersection) + predicted (union)"
"EPHA6","predicted (intersection) + predicted (union)"
"EPHA7","predicted (union)"
"EPM2A","predicted (union)"
"EPM2AIP1","experimental (all) + predicted (intersection) + predicted (union)"
"EPN1","predicted (intersection) + predicted (union)"
"EPN3","predicted (union)"
"EPS15","predicted (intersection) + predicted (union)"
"ERAP1","predicted (intersection) + predicted (union)"
"ERBB4","predicted (intersection) + predicted (union)"
"ERBIN","predicted (union)"
"ERC1","predicted (intersection) + predicted (union)"
"ERCC6","predicted (intersection) + predicted (union)"
"ERCC6L","predicted (intersection) + predicted (union)"
"EREG","predicted (intersection) + predicted (union)"
"ERG","predicted (intersection) + predicted (union)"
"ERG28","predicted (union)"
"ERI1","predicted (union)"
"ERI2","predicted (intersection) + predicted (union)"
"ERLIN1","predicted (union)"
"ERLIN2","predicted (intersection) + predicted (union)"
"ERMP1","predicted (union)"
"ERO1B","predicted (union)"
"ERP44","predicted (union)"
"ERVFRD-1","predicted (intersection) + predicted (union)"
"ERVMER34-1","predicted (union)"
"ESCO1","predicted (union)"
"ESF1","predicted (union)"
"ESR1","experimental (all) + predicted (intersection) + predicted (union)"
"ESR2","predicted (intersection) + predicted (union)"
"ESRRA","predicted (union)"
"ESS2","predicted (intersection) + predicted (union)"
"ESYT3","predicted (intersection) + predicted (union)"
"ETFBKMT","predicted (union)"
"ETFDH","predicted (union)"
"ETFRF1","predicted (union)"
"ETNK1","predicted (union)"
"ETNK2","experimental (all)"
"ETV1","predicted (union)"
"ETV5","predicted (union)"
"EVA1A","predicted (union)"
"EVI2B","experimental (all)"
"EVL","predicted (union)"
"EVPLL","predicted (union)"
"EXO1","predicted (intersection) + predicted (union)"
"EXO5","predicted (intersection) + predicted (union)"
"EXOC1","predicted (intersection) + predicted (union)"
"EXOC2","predicted (union)"
"EXOC3-AS1","predicted (union)"
"EXOC6","predicted (union)"
"EXOC6B","predicted (intersection) + predicted (union)"
"EXOG","predicted (union)"
"EXOSC2","predicted (union)"
"EXOSC3","predicted (union)"
"EXPH5","predicted (union)"
"EXT2","predicted (union)"
"EXTL1","predicted (union)"
"EYA4","predicted (union)"
"F2","predicted (union)"
"F2R","predicted (union)"
"F2RL2","predicted (intersection) + predicted (union)"
"F3","predicted (union)"
"F8","predicted (union)"
"F9","predicted (intersection) + predicted (union)"
"FAAP100","predicted (union)"
"FADS1","predicted (union)"
"FAF1","predicted (union)"
"FAHD1","predicted (union)"
"FAM102B","predicted (intersection) + predicted (union)"
"FAM104A","predicted (union)"
"FAM104B","predicted (union)"
"FAM107B","predicted (union)"
"FAM110B","predicted (union)"
"FAM110C","predicted (union)"
"FAM114A1","predicted (intersection) + predicted (union)"
"FAM114A2","predicted (union)"
"FAM117B","predicted (union)"
"FAM118A","predicted (intersection) + predicted (union)"
"FAM120AOS","predicted (union)"
"FAM120B","predicted (union)"
"FAM120C","predicted (union)"
"FAM122A","predicted (union)"
"FAM124A","predicted (union)"
"FAM126B","predicted (intersection) + predicted (union)"
"FAM131B","predicted (union)"
"FAM135B","predicted (intersection) + predicted (union)"
"FAM13A","predicted (union)"
"FAM151B","predicted (union)"
"FAM153A","predicted (union)"
"FAM155A","predicted (intersection) + predicted (union)"
"FAM160A1","predicted (intersection) + predicted (union)"
"FAM160B1","predicted (union)"
"FAM162A","predicted (intersection) + predicted (union)"
"FAM162B","predicted (union)"
"FAM163A","predicted (intersection) + predicted (union)"
"FAM166A","predicted (union)"
"FAM168A","predicted (union)"
"FAM169A","predicted (intersection) + predicted (union)"
"FAM177A1","experimental (all) + predicted (intersection) + predicted (union)"
"FAM183A","predicted (union)"
"FAM184B","predicted (union)"
"FAM199X","predicted (union)"
"FAM209A","experimental (all)"
"FAM20A","predicted (intersection) + predicted (union)"
"FAM20B","predicted (intersection) + predicted (union)"
"FAM214A","predicted (intersection) + predicted (union)"
"FAM216A","predicted (union)"
"FAM216B","predicted (intersection) + predicted (union)"
"FAM217B","predicted (union)"
"FAM219A","predicted (union)"
"FAM222B","experimental (all) + predicted (intersection) + predicted (union)"
"FAM227A","predicted (union)"
"FAM227B","predicted (union)"
"FAM229B","predicted (union)"
"FAM234B","predicted (intersection) + predicted (union)"
"FAM241A","predicted (intersection) + predicted (union)"
"FAM45A","predicted (union)"
"FAM49A","predicted (union)"
"FAM83B","predicted (union)"
"FAM83F","predicted (intersection) + predicted (union)"
"FAM83G","predicted (union)"
"FAM89A","predicted (union)"
"FAM92A","predicted (union)"
"FAM98A","experimental (all) + predicted (intersection) + predicted (union)"
"FAM98B","predicted (union)"
"FAM9C","predicted (union)"
"FAN1","predicted (union)"
"FANCB","predicted (union)"
"FANCC","predicted (union)"
"FANCF","predicted (union)"
"FANCM","predicted (union)"
"FAR2","predicted (union)"
"FARSB","predicted (intersection) + predicted (union)"
"FASLG","predicted (union)"
"FASTK","predicted (union)"
"FAT2","predicted (union)"
"FAXC","predicted (intersection) + predicted (union)"
"FBLN7","predicted (intersection) + predicted (union)"
"FBN1","predicted (union)"
"FBN3","predicted (union)"
"FBXL18","predicted (union)"
"FBXL20","predicted (union)"
"FBXL4","predicted (intersection) + predicted (union)"
"FBXO10","predicted (union)"
"FBXO11","predicted (union)"
"FBXO22","predicted (intersection) + predicted (union)"
"FBXO28","predicted (intersection) + predicted (union)"
"FBXO3","experimental (all) + predicted (intersection) + predicted (union)"
"FBXO33","predicted (union)"
"FBXO4","predicted (union)"
"FBXO40","predicted (union)"
"FBXO45","predicted (union)"
"FBXO47","predicted (union)"
"FBXO48","predicted (union)"
"FBXW2","predicted (union)"
"FCAR","predicted (union)"
"FCF1","predicted (union)"
"FCGR1A","predicted (union)"
"FCGR1B","predicted (union)"
"FCRL1","predicted (intersection) + predicted (union)"
"FCRL3","predicted (intersection) + predicted (union)"
"FCRL5","predicted (union)"
"FCRL6","predicted (union)"
"FEM1B","predicted (union)"
"FEM1C","predicted (union)"
"FEN1","predicted (union)"
"FER","predicted (intersection) + predicted (union)"
"FEV","predicted (union)"
"FGD2","predicted (union)"
"FGD6","predicted (union)"
"FGF12","predicted (intersection) + predicted (union)"
"FGF14","predicted (intersection) + predicted (union)"
"FGF2","predicted (intersection) + predicted (union)"
"FGF23","predicted (intersection) + predicted (union)"
"FGF5","predicted (union)"
"FGF9","predicted (intersection) + predicted (union)"
"FGFR1OP","predicted (intersection) + predicted (union)"
"FGFR1OP2","predicted (union)"
"FGL2","predicted (union)"
"FHDC1","predicted (union)"
"FHL2","predicted (union)"
"FHL5","predicted (union)"
"FICD","experimental (all) + predicted (intersection) + predicted (union)"
"FIG4","predicted (union)"
"FIGNL1","predicted (intersection) + predicted (union)"
"FILIP1","predicted (union)"
"FITM2","predicted (intersection) + predicted (union)"
"FKBP14","experimental (all) + predicted (intersection) + predicted (union)"
"FKBP1A","predicted (intersection) + predicted (union)"
"FKBP5","predicted (union)"
"FKBP6","predicted (union)"
"FKTN","predicted (union)"
"FLG2","predicted (union)"
"FLNC","predicted (intersection) + predicted (union)"
"FLRT1","predicted (union)"
"FLRT2","predicted (union)"
"FLT1","predicted (intersection) + predicted (union)"
"FLT4","predicted (union)"
"FLVCR1","experimental (all) + predicted (intersection) + predicted (union)"
"FMC1-LUC7L2","predicted (union)"
"FMN1","predicted (intersection) + predicted (union)"
"FMNL2","predicted (intersection) + predicted (union)"
"FMNL3","predicted (intersection) + predicted (union)"
"FMR1","predicted (union)"
"FN1","predicted (intersection) + predicted (union)"
"FN3KRP","predicted (intersection) + predicted (union)"
"FNBP1","predicted (union)"
"FNBP1L","predicted (intersection) + predicted (union)"
"FNDC3A","experimental (all) + predicted (intersection) + predicted (union)"
"FNDC4","predicted (union)"
"FNDC5","predicted (intersection) + predicted (union)"
"FNIP1","predicted (union)"
"FNIP2","predicted (union)"
"FNTB","predicted (intersection) + predicted (union)"
"FOSL2","predicted (intersection) + predicted (union)"
"FOXA1","predicted (intersection) + predicted (union)"
"FOXA2","predicted (union)"
"FOXD4","predicted (union)"
"FOXD4L1","predicted (union)"
"FOXD4L3","predicted (intersection) + predicted (union)"
"FOXF1","predicted (union)"
"FOXF2","predicted (intersection) + predicted (union)"
"FOXH1","predicted (union)"
"FOXJ2","predicted (union)"
"FOXN1","predicted (union)"
"FOXN3","predicted (union)"
"FOXO1","predicted (union)"
"FOXO4","predicted (intersection) + predicted (union)"
"FOXP1","predicted (union)"
"FOXR2","predicted (intersection) + predicted (union)"
"FPGT-TNNI3K","predicted (union)"
"FPR1","predicted (union)"
"FPR3","predicted (union)"
"FRA10AC1","predicted (union)"
"FREM1","experimental (all)"
"FREM2","predicted (intersection) + predicted (union)"
"FRK","predicted (intersection) + predicted (union)"
"FRMD3","predicted (union)"
"FRMD5","predicted (union)"
"FRMPD3","predicted (union)"
"FRRS1","predicted (union)"
"FRRS1L","predicted (union)"
"FRS2","experimental (all) + predicted (union)"
"FSBP","predicted (union)"
"FSD2","predicted (union)"
"FSTL1","predicted (intersection) + predicted (union)"
"FSTL4","predicted (intersection) + predicted (union)"
"FSTL5","predicted (union)"
"FTO","predicted (union)"
"FUBP1","predicted (union)"
"FUBP3","predicted (union)"
"FUCA2","predicted (intersection) + predicted (union)"
"FUNDC2","predicted (intersection) + predicted (union)"
"FUT1","predicted (union)"
"FUT11","predicted (union)"
"FUT4","predicted (union)"
"FUT8","predicted (union)"
"FUT9","predicted (intersection) + predicted (union)"
"FXN","predicted (union)"
"FYB1","predicted (union)"
"FYCO1","experimental (all) + predicted (intersection) + predicted (union)"
"FYN","predicted (union)"
"FYTTD1","predicted (union)"
"FZD3","predicted (union)"
"FZD7","experimental (all) + predicted (intersection) + predicted (union)"
"FZD8","predicted (union)"
"GAB1","predicted (intersection) + predicted (union)"
"GAB2","predicted (union)"
"GABARAP","predicted (union)"
"GABARAPL1","predicted (union)"
"GABPA","predicted (union)"
"GABRA3","predicted (intersection) + predicted (union)"
"GABRA4","predicted (union)"
"GABRA5","predicted (union)"
"GABRB1","predicted (intersection) + predicted (union)"
"GABRB3","predicted (intersection) + predicted (union)"
"GABRE","predicted (union)"
"GABRR1","predicted (intersection) + predicted (union)"
"GABRR2","predicted (intersection) + predicted (union)"
"GADD45G","predicted (union)"
"GADL1","predicted (union)"
"GALC","predicted (union)"
"GALNT13","predicted (intersection) + predicted (union)"
"GALNT15","predicted (intersection) + predicted (union)"
"GALNT3","predicted (union)"
"GALNT5","predicted (union)"
"GANC","predicted (intersection) + predicted (union)"
"GAPVD1","predicted (union)"
"GAREM1","predicted (union)"
"GART","predicted (union)"
"GAS2","predicted (union)"
"GAS2L3","predicted (intersection) + predicted (union)"
"GAS8","predicted (union)"
"GASK1A","predicted (intersection) + predicted (union)"
"GASK1B","predicted (intersection) + predicted (union)"
"GATA6","predicted (union)"
"GATC","predicted (intersection) + predicted (union)"
"GATD1","predicted (union)"
"GATD3A","predicted (union)"
"GBP1","predicted (union)"
"GBP2","predicted (union)"
"GBP6","predicted (union)"
"GCA","predicted (union)"
"GCC2","predicted (union)"
"GCLM","predicted (union)"
"GCM1","predicted (union)"
"GCNT1","predicted (union)"
"GCSAM","predicted (union)"
"GCSH","predicted (union)"
"GDA","predicted (union)"
"GDAP2","predicted (union)"
"GDE1","predicted (intersection) + predicted (union)"
"GDF11","predicted (union)"
"GDF7","predicted (union)"
"GDNF","predicted (union)"
"GDPGP1","predicted (union)"
"GEMIN4","predicted (union)"
"GEMIN8","predicted (union)"
"GFI1","experimental (all) + predicted (intersection) + predicted (union)"
"GFM1","predicted (intersection) + predicted (union)"
"GFOD1","predicted (union)"
"GFPT1","predicted (union)"
"GFPT2","predicted (union)"
"GFRA1","predicted (union)"
"GGA2","predicted (union)"
"GGA3","predicted (union)"
"GGCX","predicted (union)"
"GHR","predicted (intersection) + predicted (union)"
"GHSR","predicted (union)"
"GID4","predicted (union)"
"GIMAP1","predicted (union)"
"GIMAP4","predicted (union)"
"GINM1","predicted (union)"
"GINS1","predicted (union)"
"GINS2","experimental (all)"
"GIT1","predicted (union)"
"GIT2","predicted (union)"
"GJA4","predicted (union)"
"GJB7","predicted (union)"
"GJC1","predicted (intersection) + predicted (union)"
"GK","predicted (union)"
"GK5","predicted (intersection) + predicted (union)"
"GLCCI1","predicted (union)"
"GLCE","experimental (all)"
"GLE1","predicted (intersection) + predicted (union)"
"GLG1","predicted (union)"
"GLI3","predicted (intersection) + predicted (union)"
"GLIPR2","predicted (union)"
"GLMN","predicted (union)"
"GLO1","predicted (union)"
"GLP2R","predicted (intersection) + predicted (union)"
"GLRA3","predicted (union)"
"GLRB","predicted (union)"
"GLRX2","predicted (union)"
"GLS","predicted (union)"
"GLUL","predicted (union)"
"GLYATL1","predicted (union)"
"GLYR1","predicted (union)"
"GM2A","predicted (intersection) + predicted (union)"
"GMNC","predicted (intersection) + predicted (union)"
"GMNN","predicted (union)"
"GMPR","predicted (union)"
"GMPS","predicted (intersection) + predicted (union)"
"GNA11","predicted (intersection) + predicted (union)"
"GNAL","predicted (intersection) + predicted (union)"
"GNAO1","predicted (union)"
"GNAQ","experimental (all) + predicted (intersection) + predicted (union)"
"GNAS","experimental (all) + predicted (intersection) + predicted (union)"
"GNB1","predicted (intersection) + predicted (union)"
"GNB2","experimental (all) + predicted (intersection) + predicted (union)"
"GNB3","predicted (union)"
"GNB4","predicted (union)"
"GNE","predicted (union)"
"GNG11","predicted (intersection) + predicted (union)"
"GNG12","predicted (union)"
"GNG2","predicted (union)"
"GNG7","predicted (union)"
"GNL3L","predicted (intersection) + predicted (union)"
"GNPAT","predicted (union)"
"GNPDA1","predicted (union)"
"GNPNAT1","predicted (union)"
"GOLGA1","experimental (all) + predicted (intersection) + predicted (union)"
"GOLGA3","predicted (union)"
"GOLGA4","predicted (intersection) + predicted (union)"
"GOLGA5","experimental (all) + predicted (union)"
"GOLGA8H","predicted (union)"
"GOLGA8K","predicted (union)"
"GOLGA8M","predicted (union)"
"GOLGA8N","predicted (intersection) + predicted (union)"
"GOLGA8O","predicted (union)"
"GOLGA8R","predicted (union)"
"GOLM1","predicted (union)"
"GOLT1B","experimental (all)"
"GORAB","predicted (union)"
"GOSR1","predicted (union)"
"GOSR2","predicted (union)"
"GP5","predicted (union)"
"GPAM","predicted (union)"
"GPATCH2L","predicted (union)"
"GPC4","experimental (all) + predicted (union)"
"GPC6","predicted (union)"
"GPCPD1","predicted (union)"
"GPD1L","experimental (all) + predicted (intersection) + predicted (union)"
"GPLD1","predicted (intersection) + predicted (union)"
"GPM6A","predicted (union)"
"GPM6B","predicted (intersection) + predicted (union)"
"GPR137C","predicted (intersection) + predicted (union)"
"GPR155","predicted (union)"
"GPR156","predicted (union)"
"GPR157","predicted (union)"
"GPR160","predicted (union)"
"GPR161","predicted (union)"
"GPR173","predicted (union)"
"GPR174","predicted (union)"
"GPR180","predicted (union)"
"GPR20","predicted (intersection) + predicted (union)"
"GPR22","predicted (union)"
"GPR26","predicted (union)"
"GPR37L1","predicted (union)"
"GPR39","predicted (union)"
"GPR55","predicted (union)"
"GPR63","predicted (union)"
"GPR75","predicted (intersection) + predicted (union)"
"GPR78","predicted (union)"
"GPR82","predicted (intersection) + predicted (union)"
"GPR85","predicted (union)"
"GPR88","predicted (union)"
"GPRASP1","predicted (union)"
"GPRC5A","predicted (intersection) + predicted (union)"
"GPRC5B","predicted (union)"
"GPRIN2","predicted (union)"
"GPRIN3","predicted (intersection) + predicted (union)"
"GPSM2","predicted (union)"
"GPX2","predicted (union)"
"GRAMD1B","predicted (intersection) + predicted (union)"
"GRAP2","predicted (union)"
"GRB14","predicted (union)"
"GREM2","predicted (union)"
"GRHL1","predicted (intersection) + predicted (union)"
"GRHPR","predicted (intersection) + predicted (union)"
"GRIA1","predicted (union)"
"GRIA2","predicted (intersection) + predicted (union)"
"GRIK2","predicted (intersection) + predicted (union)"
"GRIK5","predicted (union)"
"GRIN2A","predicted (union)"
"GRIN2B","predicted (intersection) + predicted (union)"
"GRIN3A","predicted (intersection) + predicted (union)"
"GRINA","predicted (union)"
"GRK3","predicted (union)"
"GRK7","predicted (union)"
"GRPEL2","predicted (intersection) + predicted (union)"
"GRSF1","predicted (union)"
"GRTP1","predicted (union)"
"GRWD1","predicted (union)"
"GSG1","predicted (union)"
"GSK3B","predicted (union)"
"GSTCD","predicted (intersection) + predicted (union)"
"GSTM2","predicted (intersection) + predicted (union)"
"GSTM4","predicted (intersection) + predicted (union)"
"GSTO2","predicted (intersection) + predicted (union)"
"GTF2A1","predicted (intersection) + predicted (union)"
"GTF2B","predicted (union)"
"GTF2E1","predicted (union)"
"GTF2F1","predicted (union)"
"GTF2H2","predicted (union)"
"GTF2H2C","predicted (union)"
"GTF2H5","predicted (intersection) + predicted (union)"
"GTF3C3","predicted (union)"
"GTF3C4","predicted (intersection) + predicted (union)"
"GTPBP1","predicted (union)"
"GTPBP2","predicted (union)"
"GTPBP8","predicted (intersection) + predicted (union)"
"GUCY1A1","predicted (intersection) + predicted (union)"
"GUCY1B1","predicted (union)"
"GUSB","predicted (union)"
"GVQW3","predicted (intersection) + predicted (union)"
"GXYLT1","predicted (intersection) + predicted (union)"
"GXYLT2","predicted (union)"
"GYG2","predicted (union)"
"GYPA","predicted (union)"
"GYPC","predicted (union)"
"GYS2","predicted (union)"
"GZF1","predicted (union)"
"H2AFJ","predicted (intersection) + predicted (union)"
"H2AFV","predicted (intersection) + predicted (union)"
"H3F3B","predicted (union)"
"H3F3C","experimental (all) + predicted (union)"
"H6PD","predicted (intersection) + predicted (union)"
"HAAO","predicted (union)"
"HACD2","predicted (union)"
"HACD4","predicted (union)"
"HACE1","predicted (intersection) + predicted (union)"
"HAL","predicted (union)"
"HAO1","predicted (union)"
"HAPLN1","predicted (union)"
"HAS2","predicted (intersection) + predicted (union)"
"HAUS2","predicted (union)"
"HAUS3","predicted (intersection) + predicted (union)"
"HAUS6","predicted (union)"
"HAVCR1","predicted (intersection) + predicted (union)"
"HBS1L","predicted (intersection) + predicted (union)"
"HCFC2","predicted (intersection) + predicted (union)"
"HCN1","predicted (intersection) + predicted (union)"
"HCN4","predicted (union)"
"HDAC1","predicted (union)"
"HDAC2","predicted (intersection) + predicted (union)"
"HDAC5","predicted (union)"
"HDAC6","predicted (union)"
"HDAC8","predicted (union)"
"HDAC9","predicted (union)"
"HDGFL3","predicted (union)"
"HEBP2","predicted (union)"
"HECTD1","experimental (all) + predicted (intersection) + predicted (union)"
"HECTD2","predicted (union)"
"HECW2","predicted (intersection) + predicted (union)"
"HEMK1","predicted (union)"
"HEPHL1","predicted (union)"
"HERC3","predicted (union)"
"HERC4","predicted (intersection) + predicted (union)"
"HERPUD2","predicted (union)"
"HEYL","predicted (intersection) + predicted (union)"
"HFE","predicted (union)"
"HGS","experimental (all) + predicted (intersection) + predicted (union)"
"HHIP","predicted (intersection) + predicted (union)"
"HHIPL1","predicted (intersection) + predicted (union)"
"HHLA2","predicted (union)"
"HIBADH","predicted (union)"
"HIC2","predicted (union)"
"HIF1A","predicted (union)"
"HIF1AN","predicted (union)"
"HINT3","predicted (union)"
"HIP1","predicted (intersection) + predicted (union)"
"HIPK1","predicted (union)"
"HIPK3","predicted (union)"
"HIST1H3H","predicted (union)"
"HIST1H4D","experimental (all)"
"HIST2H2BE","predicted (union)"
"HIVEP3","predicted (union)"
"HK2","predicted (union)"
"HLA-DOA","predicted (union)"
"HLA-DOB","predicted (union)"
"HLA-DPB1","predicted (union)"
"HLA-DRB5","predicted (union)"
"HLF","predicted (union)"
"HMBOX1","predicted (union)"
"HMG20A","predicted (intersection) + predicted (union)"
"HMG20B","predicted (union)"
"HMGA1","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"HMGA2","experimental (all) + predicted (intersection) + predicted (union)"
"HMGB1","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"HMGB2","predicted (union)"
"HMGB3","predicted (union)"
"HMGCLL1","predicted (union)"
"HMGCS1","predicted (intersection) + predicted (union)"
"HMGN2","predicted (union)"
"HMGN3","predicted (union)"
"HMGN5","predicted (union)"
"HMGXB4","predicted (union)"
"HMX1","predicted (union)"
"HNF4A","predicted (intersection) + predicted (union)"
"HNF4G","predicted (union)"
"HNRNPA0","predicted (union)"
"HNRNPC","predicted (intersection) + predicted (union)"
"HNRNPL","predicted (union)"
"HOGA1","predicted (union)"
"HOMER1","predicted (union)"
"HOOK1","predicted (union)"
"HOOK3","predicted (intersection) + predicted (union)"
"HOXA1","predicted (union)"
"HOXA10","experimental (strong) + experimental (all)"
"HOXA13","experimental (all) + predicted (intersection) + predicted (union)"
"HOXA7","experimental (strong) + experimental (all) + predicted (union)"
"HOXA9","experimental (strong) + experimental (all)"
"HOXB13","predicted (union)"
"HOXB2","predicted (intersection) + predicted (union)"
"HOXB3","predicted (union)"
"HOXB4","predicted (union)"
"HOXB6","predicted (intersection) + predicted (union)"
"HOXC8","predicted (union)"
"HOXD11","predicted (union)"
"HOXD4","predicted (union)"
"HOXD9","predicted (intersection) + predicted (union)"
"HPGD","predicted (intersection) + predicted (union)"
"HPSE","predicted (union)"
"HPX","predicted (union)"
"HRG","predicted (union)"
"HS2ST1","predicted (union)"
"HS3ST1","predicted (union)"
"HS3ST3B1","predicted (union)"
"HSBP1","experimental (all) + predicted (intersection) + predicted (union)"
"HSD17B12","experimental (all) + predicted (intersection) + predicted (union)"
"HSD17B13","predicted (union)"
"HSD17B4","experimental (all) + predicted (union)"
"HSFY2","experimental (all)"
"HSP90AA1","predicted (union)"
"HSP90B1","predicted (union)"
"HSPA12A","predicted (union)"
"HSPA14","predicted (intersection) + predicted (union)"
"HSPA1B","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"HSPA5","predicted (union)"
"HSPA6","predicted (intersection) + predicted (union)"
"HSPB3","predicted (union)"
"HSPB8","predicted (union)"
"HSPE1-MOB4","predicted (intersection) + predicted (union)"
"HTATIP2","predicted (union)"
"HTN1","predicted (intersection) + predicted (union)"
"HTN3","predicted (intersection) + predicted (union)"
"HTR1D","predicted (union)"
"HTR2C","predicted (union)"
"HTR5A","predicted (union)"
"HUNK","predicted (union)"
"HYKK","predicted (intersection) + predicted (union)"
"HYPK","predicted (intersection) + predicted (union)"
"IARS2","predicted (intersection) + predicted (union)"
"IBA57","predicted (union)"
"IBSP","predicted (union)"
"ICA1L","predicted (union)"
"ICE2","predicted (union)"
"ICOS","predicted (union)"
"ID4","predicted (union)"
"IDE","predicted (intersection) + predicted (union)"
"IDH1","predicted (union)"
"IDH3A","predicted (intersection) + predicted (union)"
"IDS","predicted (intersection) + predicted (union)"
"IER3","predicted (intersection) + predicted (union)"
"IER5","predicted (union)"
"IFI35","predicted (union)"
"IFIT1","predicted (intersection) + predicted (union)"
"IFNAR1","predicted (union)"
"IFNAR2","experimental (all) + predicted (union)"
"IFNE","predicted (union)"
"IFNGR1","predicted (union)"
"IFNLR1","predicted (union)"
"IFT20","predicted (union)"
"IFT74","predicted (union)"
"IFT80","predicted (union)"
"IGDCC4","predicted (union)"
"IGF1","predicted (union)"
"IGF2BP3","predicted (union)"
"IGFBP4","predicted (union)"
"IGLON5","predicted (intersection) + predicted (union)"
"IGSF6","predicted (union)"
"IGSF8","predicted (union)"
"IHH","predicted (union)"
"IKBIP","predicted (intersection) + predicted (union)"
"IKZF1","predicted (intersection) + predicted (union)"
"IKZF3","predicted (intersection) + predicted (union)"
"IKZF4","predicted (intersection) + predicted (union)"
"IKZF5","predicted (union)"
"IL10","predicted (union)"
"IL11","predicted (union)"
"IL16","predicted (union)"
"IL17C","predicted (intersection) + predicted (union)"
"IL17RB","predicted (union)"
"IL17RD","predicted (union)"
"IL1A","experimental (strong) + experimental (all) + predicted (union)"
"IL1RAP","predicted (intersection) + predicted (union)"
"IL1RAPL1","predicted (intersection) + predicted (union)"
"IL27RA","predicted (intersection) + predicted (union)"
"IL33","predicted (union)"
"IL5RA","predicted (union)"
"IL6","experimental (all)"
"IL6ST","experimental (all) + predicted (union)"
"IL7R","predicted (intersection) + predicted (union)"
"ILDR1","predicted (union)"
"ILDR2","predicted (union)"
"IMP4","predicted (intersection) + predicted (union)"
"IMPAD1","predicted (union)"
"IMPDH1","predicted (union)"
"IMPG1","predicted (intersection) + predicted (union)"
"IMPG2","predicted (union)"
"INA","predicted (intersection) + predicted (union)"
"INCENP","experimental (all)"
"ING2","predicted (union)"
"INHBA","predicted (intersection) + predicted (union)"
"INHBC","predicted (intersection) + predicted (union)"
"INIP","predicted (union)"
"INKA2","predicted (intersection) + predicted (union)"
"INO80D","predicted (union)"
"INPP4A","predicted (intersection) + predicted (union)"
"INPP4B","predicted (union)"
"INPP5A","experimental (all) + predicted (intersection) + predicted (union)"
"INPP5F","experimental (all)"
"INPP5K","predicted (union)"
"INSIG2","experimental (all) + predicted (union)"
"INSYN2A","predicted (union)"
"INSYN2B","predicted (intersection) + predicted (union)"
"INTS7","experimental (all) + predicted (union)"
"INTS8","predicted (union)"
"INTU","predicted (intersection) + predicted (union)"
"INVS","predicted (union)"
"IP6K1","experimental (all) + predicted (union)"
"IPCEF1","predicted (union)"
"IPMK","experimental (all) + predicted (intersection) + predicted (union)"
"IPO13","predicted (union)"
"IPO7","predicted (intersection) + predicted (union)"
"IPO9","predicted (union)"
