"Target","Evidence"
"FGD6","experimental (all) + predicted (intersection) + predicted (union)"
"FGF1","predicted (intersection) + predicted (union)"
"FGF10","predicted (intersection) + predicted (union)"
"FGF11","predicted (union)"
"FGF12","predicted (intersection) + predicted (union)"
"FGF14","predicted (union)"
"FGF16","predicted (union)"
"FGF2","predicted (intersection) + predicted (union)"
"FGF22","predicted (intersection) + predicted (union)"
"FGF23","predicted (union)"
"FGF4","predicted (union)"
"FGF5","predicted (union)"
"FGF9","predicted (union)"
"FGFR1","predicted (intersection) + predicted (union)"
"FGFR1OP","predicted (intersection) + predicted (union)"
"FGFR1OP2","predicted (intersection) + predicted (union)"
"FGFR2","predicted (intersection) + predicted (union)"
"FGFR3","predicted (union)"
"FGFRL1","predicted (intersection) + predicted (union)"
"FGG","predicted (intersection) + predicted (union)"
"FGL2","predicted (intersection) + predicted (union)"
"FGR","predicted (intersection) + predicted (union)"
"FHAD1","predicted (intersection) + predicted (union)"
"FHDC1","experimental (all) + predicted (intersection) + predicted (union)"
"FHL2","predicted (intersection) + predicted (union)"
"FHL5","predicted (intersection) + predicted (union)"
"FIBCD1","predicted (intersection) + predicted (union)"
"FIBIN","predicted (union)"
"FICD","predicted (union)"
"FIG4","predicted (union)"
"FIGN","predicted (intersection) + predicted (union)"
"FILIP1","predicted (intersection) + predicted (union)"
"FITM2","predicted (intersection) + predicted (union)"
"FIZ1","predicted (union)"
"FJX1","predicted (union)"
"FKBP10","predicted (union)"
"FKBP14","predicted (intersection) + predicted (union)"
"FKBP1A","predicted (union)"
"FKBP4","predicted (union)"
"FKBP5","predicted (intersection) + predicted (union)"
"FKBP9","experimental (all) + predicted (intersection) + predicted (union)"
"FKRP","predicted (intersection) + predicted (union)"
"FKTN","predicted (union)"
"FLG2","predicted (intersection) + predicted (union)"
"FLJ22447","predicted (union)"
"FLNC","predicted (union)"
"FLRT2","predicted (union)"
"FLRT3","predicted (union)"
"FLT1","predicted (intersection) + predicted (union)"
"FLT3","experimental (strong) + experimental (all)"
"FLT4","predicted (union)"
"FLVCR1","predicted (intersection) + predicted (union)"
"FLVCR2","predicted (intersection) + predicted (union)"
"FLYWCH1","predicted (union)"
"FLYWCH2","predicted (intersection) + predicted (union)"
"FMC1","predicted (intersection) + predicted (union)"
"FMC1-LUC7L2","predicted (intersection) + predicted (union)"
"FMN1","predicted (intersection) + predicted (union)"
"FMN2","predicted (union)"
"FMNL3","predicted (intersection) + predicted (union)"
"FMO5","predicted (union)"
"FMOD","predicted (intersection) + predicted (union)"
"FN1","predicted (intersection) + predicted (union)"
"FN3KRP","predicted (union)"
"FNBP1","predicted (intersection) + predicted (union)"
"FNBP1L","predicted (union)"
"FNDC5","predicted (union)"
"FNTA","predicted (union)"
"FNTB","predicted (intersection) + predicted (union)"
"FOPNL","experimental (all) + predicted (intersection) + predicted (union)"
"FOS","predicted (intersection) + predicted (union)"
"FOSL1","predicted (union)"
"FOSL2","predicted (intersection) + predicted (union)"
"FOXA3","predicted (union)"
"FOXB1","predicted (union)"
"FOXD3","predicted (intersection) + predicted (union)"
"FOXD4L1","predicted (union)"
"FOXD4L3","predicted (union)"
"FOXD4L4","predicted (union)"
"FOXD4L5","predicted (union)"
"FOXE1","predicted (union)"
"FOXE3","predicted (union)"
"FOXF2","predicted (union)"
"FOXH1","predicted (union)"
"FOXI2","predicted (intersection) + predicted (union)"
"FOXJ1","predicted (union)"
"FOXJ2","predicted (union)"
"FOXK1","experimental (all) + predicted (intersection) + predicted (union)"
"FOXK2","predicted (intersection) + predicted (union)"
"FOXL1","predicted (intersection) + predicted (union)"
"FOXL2NB","predicted (intersection) + predicted (union)"
"FOXM1","predicted (union)"
"FOXN3","predicted (intersection) + predicted (union)"
"FOXO1","predicted (union)"
"FOXO3","predicted (intersection) + predicted (union)"
"FOXO4","predicted (intersection) + predicted (union)"
"FOXP1","predicted (intersection) + predicted (union)"
"FOXP3","predicted (union)"
"FOXP4","predicted (union)"
"FOXR2","predicted (union)"
"FOXRED1","predicted (union)"
"FOXRED2","experimental (all) + predicted (intersection) + predicted (union)"
"FPGS","predicted (intersection) + predicted (union)"
"FPR1","predicted (intersection) + predicted (union)"
"FPR2","predicted (intersection) + predicted (union)"
"FPR3","predicted (union)"
"FRA10AC1","predicted (union)"
"FRAT1","predicted (union)"
"FRAT2","experimental (all) + predicted (union)"
"FREM2","predicted (intersection) + predicted (union)"
"FRK","predicted (intersection) + predicted (union)"
"FRMD1","predicted (union)"
"FRMD3","predicted (union)"
"FRMD4B","predicted (intersection) + predicted (union)"
"FRMD6","predicted (intersection) + predicted (union)"
"FRMD8","predicted (union)"
"FRMPD3","predicted (intersection) + predicted (union)"
"FRMPD4","predicted (union)"
"FRRS1","predicted (intersection) + predicted (union)"
"FRRS1L","predicted (intersection) + predicted (union)"
"FRZB","predicted (union)"
"FSBP","predicted (union)"
"FSCN1","predicted (union)"
"FSD2","predicted (intersection) + predicted (union)"
"FSHB","predicted (intersection) + predicted (union)"
"FSTL1","predicted (union)"
"FSTL4","predicted (intersection) + predicted (union)"
"FTCD","predicted (union)"
"FTL","predicted (union)"
"FTO","predicted (intersection) + predicted (union)"
"FUBP3","predicted (intersection) + predicted (union)"
"FUCA1","predicted (union)"
"FUNDC2","predicted (union)"
"FURIN","predicted (union)"
"FUS","predicted (union)"
"FUT1","predicted (intersection) + predicted (union)"
"FUT10","predicted (union)"
"FUT11","predicted (intersection) + predicted (union)"
"FUT2","predicted (union)"
"FUT3","predicted (intersection) + predicted (union)"
"FUT4","predicted (union)"
"FUT5","predicted (union)"
"FUT6","predicted (intersection) + predicted (union)"
"FUT7","predicted (union)"
"FUT8","predicted (intersection) + predicted (union)"
"FUT9","predicted (union)"
"FUZ","predicted (union)"
"FXN","predicted (intersection) + predicted (union)"
"FXR1","predicted (intersection) + predicted (union)"
"FXR2","predicted (union)"
"FXYD3","predicted (union)"
"FXYD4","predicted (union)"
"FXYD5","experimental (all) + predicted (intersection) + predicted (union)"
"FYCO1","predicted (intersection) + predicted (union)"
"FYTTD1","predicted (intersection) + predicted (union)"
"FZD2","predicted (union)"
"FZD3","predicted (intersection) + predicted (union)"
"FZD4","predicted (intersection) + predicted (union)"
"FZD5","predicted (union)"
"FZD6","predicted (union)"
"FZD7","predicted (intersection) + predicted (union)"
"FZD8","predicted (intersection) + predicted (union)"
"FZR1","predicted (intersection) + predicted (union)"
"G0S2","predicted (union)"
"G2E3","predicted (union)"
"G3BP1","predicted (intersection) + predicted (union)"
"G3BP2","predicted (union)"
"G6PC","predicted (intersection) + predicted (union)"
"G6PC3","predicted (intersection) + predicted (union)"
"G6PD","predicted (union)"
"GAA","predicted (intersection) + predicted (union)"
"GAB1","predicted (intersection) + predicted (union)"
"GAB2","predicted (union)"
"GAB3","predicted (union)"
"GAB4","predicted (union)"
"GABARAPL1","predicted (union)"
"GABBR1","predicted (intersection) + predicted (union)"
"GABBR2","predicted (union)"
"GABPA","predicted (union)"
"GABPB2","predicted (intersection) + predicted (union)"
"GABRA3","predicted (union)"
"GABRA4","predicted (intersection) + predicted (union)"
"GABRB1","predicted (intersection) + predicted (union)"
"GABRB3","predicted (intersection) + predicted (union)"
"GABRD","predicted (union)"
"GABRE","predicted (union)"
"GABRG3","predicted (union)"
"GABRP","predicted (union)"
"GABRR2","predicted (union)"
"GAD1","predicted (union)"
"GAD2","predicted (intersection) + predicted (union)"
"GADD45B","predicted (intersection) + predicted (union)"
"GADD45GIP1","predicted (union)"
"GADL1","predicted (union)"
"GAK","predicted (intersection) + predicted (union)"
"GAL3ST3","predicted (union)"
"GALM","predicted (intersection) + predicted (union)"
"GALNT1","predicted (union)"
"GALNT10","predicted (union)"
"GALNT13","predicted (union)"
"GALNT14","predicted (union)"
"GALNT15","predicted (intersection) + predicted (union)"
"GALNT16","predicted (union)"
"GALNT17","predicted (union)"
"GALNT2","predicted (union)"
"GALNT4","predicted (intersection) + predicted (union)"
"GALNT6","predicted (intersection) + predicted (union)"
"GALNT8","predicted (union)"
"GALNT9","predicted (union)"
"GALNTL6","predicted (union)"
"GALP","predicted (intersection) + predicted (union)"
"GALR2","predicted (union)"
"GAMT","predicted (intersection) + predicted (union)"
"GAN","experimental (all)"
"GANAB","predicted (union)"
"GANC","predicted (union)"
"GAP43","predicted (union)"
"GAPT","predicted (union)"
"GAPVD1","predicted (intersection) + predicted (union)"
"GAREM1","predicted (intersection) + predicted (union)"
"GAREM2","predicted (intersection) + predicted (union)"
"GART","predicted (intersection) + predicted (union)"
"GAS1","predicted (union)"
"GAS2L1","predicted (union)"
"GAS2L3","predicted (intersection) + predicted (union)"
"GAS7","predicted (intersection) + predicted (union)"
"GAS8","predicted (intersection) + predicted (union)"
"GASK1A","predicted (union)"
"GATA2","predicted (union)"
"GATA3","predicted (union)"
"GATA6","predicted (intersection) + predicted (union)"
"GATAD1","predicted (intersection) + predicted (union)"
"GATAD2A","predicted (intersection) + predicted (union)"
"GATAD2B","experimental (all) + predicted (intersection) + predicted (union)"
"GATC","predicted (intersection) + predicted (union)"
"GATD1","predicted (intersection) + predicted (union)"
"GATD3A","experimental (all) + predicted (union)"
"GBA","predicted (intersection) + predicted (union)"
"GBA2","predicted (intersection) + predicted (union)"
"GBE1","predicted (union)"
"GBP1","predicted (union)"
"GBP4","predicted (intersection) + predicted (union)"
"GBP6","predicted (intersection) + predicted (union)"
"GBX2","predicted (intersection) + predicted (union)"
"GCAT","predicted (intersection) + predicted (union)"
"GCC1","predicted (intersection) + predicted (union)"
"GCC2","predicted (intersection) + predicted (union)"
"GCHFR","predicted (union)"
"GCK","predicted (union)"
"GCLM","predicted (intersection) + predicted (union)"
"GCM2","predicted (intersection) + predicted (union)"
"GCNT1","predicted (union)"
"GCNT2","predicted (intersection) + predicted (union)"
"GCNT3","predicted (union)"
"GCSAM","predicted (intersection) + predicted (union)"
"GCSAML","predicted (union)"
"GCSH","predicted (intersection) + predicted (union)"
"GDAP1","predicted (intersection) + predicted (union)"
"GDAP1L1","predicted (intersection) + predicted (union)"
"GDAP2","predicted (union)"
"GDE1","predicted (intersection) + predicted (union)"
"GDF11","predicted (intersection) + predicted (union)"
"GDF5","predicted (union)"
"GDF5OS","experimental (all)"
"GDF6","predicted (union)"
"GDF7","predicted (union)"
"GDI1","predicted (intersection) + predicted (union)"
"GDNF","predicted (union)"
"GDPD1","predicted (intersection) + predicted (union)"
"GDPD5","predicted (union)"
"GDPGP1","predicted (intersection) + predicted (union)"
"GEMIN4","predicted (intersection) + predicted (union)"
"GEMIN6","predicted (intersection) + predicted (union)"
"GEMIN7","predicted (intersection) + predicted (union)"
"GEMIN8","predicted (intersection) + predicted (union)"
"GEN1","predicted (intersection) + predicted (union)"
"GFAP","predicted (union)"
"GFER","predicted (union)"
"GFI1","predicted (union)"
"GFM1","predicted (intersection) + predicted (union)"
"GFOD1","predicted (intersection) + predicted (union)"
"GFPT1","predicted (intersection) + predicted (union)"
"GFRA1","predicted (union)"
"GFRA2","predicted (union)"
"GGA2","experimental (all) + predicted (intersection) + predicted (union)"
"GGCX","predicted (intersection) + predicted (union)"
"GGT6","predicted (intersection) + predicted (union)"
"GHDC","predicted (union)"
"GHITM","predicted (intersection) + predicted (union)"
"GHR","predicted (intersection) + predicted (union)"
"GHSR","predicted (intersection) + predicted (union)"
"GID4","predicted (intersection) + predicted (union)"
"GIGYF1","predicted (union)"
"GIMAP1","predicted (intersection) + predicted (union)"
"GIMAP5","predicted (union)"
"GIMAP6","predicted (union)"
"GINM1","predicted (intersection) + predicted (union)"
"GINS1","predicted (intersection) + predicted (union)"
"GINS2","predicted (intersection) + predicted (union)"
"GINS3","predicted (union)"
"GINS4","predicted (intersection) + predicted (union)"
"GIPR","predicted (union)"
"GIT2","predicted (intersection) + predicted (union)"
"GJA3","predicted (union)"
"GJB4","predicted (union)"
"GJB5","predicted (union)"
"GJB7","predicted (intersection) + predicted (union)"
"GJC1","experimental (all) + predicted (intersection) + predicted (union)"
"GJC2","predicted (intersection) + predicted (union)"
"GJD2","predicted (union)"
"GJD3","experimental (all) + predicted (union)"
"GJD4","predicted (intersection) + predicted (union)"
"GK","predicted (intersection) + predicted (union)"
"GK5","experimental (all) + predicted (intersection) + predicted (union)"
"GLA","predicted (intersection) + predicted (union)"
"GLB1L","predicted (intersection) + predicted (union)"
"GLB1L2","predicted (union)"
"GLCCI1","predicted (union)"
"GLDC","predicted (intersection) + predicted (union)"
"GLDN","predicted (union)"
"GLE1","predicted (intersection) + predicted (union)"
"GLG1","predicted (union)"
"GLI1","predicted (union)"
"GLI2","predicted (union)"
"GLI3","predicted (union)"
"GLIPR1","predicted (union)"
"GLIPR2","predicted (union)"
"GLIS2","predicted (intersection) + predicted (union)"
"GLIS3","predicted (intersection) + predicted (union)"
"GLMN","predicted (intersection) + predicted (union)"
"GLP1R","predicted (intersection) + predicted (union)"
"GLP2R","predicted (union)"
"GLRA1","predicted (intersection) + predicted (union)"
"GLRA3","predicted (intersection) + predicted (union)"
"GLRX3","predicted (intersection) + predicted (union)"
"GLS","predicted (intersection) + predicted (union)"
"GLS2","predicted (union)"
"GLT1D1","predicted (intersection) + predicted (union)"
"GLTP","predicted (intersection) + predicted (union)"
"GLUD1","predicted (intersection) + predicted (union)"
"GLUD2","predicted (intersection) + predicted (union)"
"GLUL","predicted (intersection) + predicted (union)"
"GLYAT","predicted (intersection) + predicted (union)"
"GLYCTK","predicted (intersection) + predicted (union)"
"GLYR1","predicted (intersection) + predicted (union)"
"GM2A","predicted (intersection) + predicted (union)"
"GMCL1","predicted (intersection) + predicted (union)"
"GMDS","predicted (union)"
"GMEB1","experimental (all) + predicted (intersection) + predicted (union)"
"GMEB2","predicted (intersection) + predicted (union)"
"GMIP","predicted (union)"
"GMPR","predicted (union)"
"GMPS","predicted (intersection) + predicted (union)"
"GNA11","predicted (union)"
"GNA12","predicted (intersection) + predicted (union)"
"GNA13","predicted (union)"
"GNA15","predicted (union)"
"GNAL","predicted (intersection) + predicted (union)"
"GNAO1","predicted (union)"
"GNAS","predicted (union)"
"GNB1L","predicted (union)"
"GNB3","predicted (intersection) + predicted (union)"
"GNB4","predicted (intersection) + predicted (union)"
"GNB5","experimental (all) + predicted (intersection) + predicted (union)"
"GNE","experimental (all) + predicted (intersection) + predicted (union)"
"GNG10","predicted (union)"
"GNG11","predicted (intersection) + predicted (union)"
"GNG12","predicted (intersection) + predicted (union)"
"GNG3","predicted (union)"
"GNG4","predicted (union)"
"GNG7","predicted (union)"
"GNL1","predicted (intersection) + predicted (union)"
"GNL3L","predicted (intersection) + predicted (union)"
"GNPDA1","predicted (intersection) + predicted (union)"
"GNPDA2","predicted (union)"
"GNPNAT1","predicted (intersection) + predicted (union)"
"GNPTAB","predicted (intersection) + predicted (union)"
"GNRHR","predicted (union)"
"GOLGA1","predicted (union)"
"GOLGA2","experimental (all) + predicted (intersection) + predicted (union)"
"GOLGA3","predicted (intersection) + predicted (union)"
"GOLGA6A","predicted (intersection) + predicted (union)"
"GOLGA6B","predicted (intersection) + predicted (union)"
"GOLGA6C","predicted (intersection) + predicted (union)"
"GOLGA6D","predicted (intersection) + predicted (union)"
"GOLGA6L4","predicted (intersection) + predicted (union)"
"GOLGA7","predicted (intersection) + predicted (union)"
"GOLGA7B","predicted (intersection) + predicted (union)"
"GOLGA8B","predicted (union)"
"GOLGA8F","predicted (union)"
"GOLGA8H","predicted (union)"
"GOLGA8IP","predicted (intersection) + predicted (union)"
"GOLGA8K","predicted (union)"
"GOLGA8M","predicted (union)"
"GOLGA8N","predicted (union)"
"GOLGA8O","predicted (union)"
"GOLGA8R","predicted (union)"
"GOLGB1","predicted (union)"
"GOLPH3L","predicted (intersection) + predicted (union)"
"GOLT1A","predicted (union)"
"GOLT1B","predicted (intersection) + predicted (union)"
"GON4L","predicted (intersection) + predicted (union)"
"GON7","predicted (intersection) + predicted (union)"
"GOPC","predicted (union)"
"GORAB","predicted (union)"
"GORASP1","predicted (union)"
"GOSR1","experimental (all) + predicted (intersection) + predicted (union)"
"GOSR2","predicted (union)"
"GP1BA","predicted (union)"
"GP1BB","predicted (intersection) + predicted (union)"
"GP2","predicted (intersection) + predicted (union)"
"GP5","predicted (intersection) + predicted (union)"
"GP6","predicted (union)"
"GPAM","predicted (intersection) + predicted (union)"
"GPANK1","predicted (union)"
"GPAT4","predicted (union)"
"GPATCH1","predicted (intersection) + predicted (union)"
"GPATCH11","predicted (union)"
"GPATCH2L","predicted (intersection) + predicted (union)"
"GPATCH3","predicted (union)"
"GPATCH8","predicted (intersection) + predicted (union)"
"GPBP1","experimental (all) + predicted (intersection) + predicted (union)"
"GPC1","predicted (intersection) + predicted (union)"
"GPC2","predicted (union)"
"GPC4","predicted (intersection) + predicted (union)"
"GPCPD1","predicted (intersection) + predicted (union)"
"GPD1","predicted (intersection) + predicted (union)"
"GPD1L","predicted (union)"
"GPD2","predicted (union)"
"GPI","predicted (union)"
"GPLD1","predicted (intersection) + predicted (union)"
"GPN2","experimental (all) + predicted (intersection) + predicted (union)"
"GPNMB","predicted (union)"
"GPR1","predicted (intersection) + predicted (union)"
"GPR107","predicted (intersection) + predicted (union)"
"GPR12","predicted (union)"
"GPR132","predicted (intersection) + predicted (union)"
"GPR135","predicted (union)"
"GPR137B","experimental (all) + predicted (intersection) + predicted (union)"
"GPR137C","predicted (intersection) + predicted (union)"
"GPR153","predicted (union)"
"GPR155","predicted (intersection) + predicted (union)"
"GPR156","predicted (union)"
"GPR157","predicted (intersection) + predicted (union)"
"GPR160","predicted (union)"
"GPR161","predicted (intersection) + predicted (union)"
"GPR17","predicted (union)"
"GPR173","predicted (union)"
"GPR182","experimental (all) + predicted (intersection) + predicted (union)"
"GPR183","predicted (intersection) + predicted (union)"
"GPR20","predicted (union)"
"GPR22","predicted (union)"
"GPR26","predicted (intersection) + predicted (union)"
"GPR27","predicted (intersection) + predicted (union)"
"GPR3","predicted (union)"
"GPR34","predicted (intersection) + predicted (union)"
"GPR37L1","predicted (intersection) + predicted (union)"
"GPR39","predicted (intersection) + predicted (union)"
"GPR4","predicted (union)"
"GPR50","predicted (intersection) + predicted (union)"
"GPR55","predicted (intersection) + predicted (union)"
"GPR65","predicted (intersection) + predicted (union)"
"GPR68","predicted (intersection) + predicted (union)"
"GPR75","predicted (intersection) + predicted (union)"
"GPR78","predicted (intersection) + predicted (union)"
"GPR82","predicted (intersection) + predicted (union)"
"GPR83","predicted (union)"
"GPR85","predicted (intersection) + predicted (union)"
"GPRASP1","predicted (union)"
"GPRC5A","predicted (union)"
"GPRC5B","predicted (union)"
"GPRIN2","predicted (intersection) + predicted (union)"
"GPRIN3","experimental (all) + predicted (intersection) + predicted (union)"
"GPSM1","predicted (union)"
"GPSM2","predicted (intersection) + predicted (union)"
"GPT","predicted (union)"
"GPT2","predicted (union)"
"GPX5","predicted (union)"
"GPX8","predicted (intersection) + predicted (union)"
"GRAMD1A","predicted (union)"
"GRAMD1B","predicted (intersection) + predicted (union)"
"GRAMD4","predicted (union)"
"GRAP","predicted (intersection) + predicted (union)"
"GRAP2","predicted (intersection) + predicted (union)"
"GRAPL","predicted (union)"
"GRASP","predicted (intersection) + predicted (union)"
"GRB7","predicted (union)"
"GREB1","predicted (intersection) + predicted (union)"
"GREM2","predicted (intersection) + predicted (union)"
"GRHPR","predicted (intersection) + predicted (union)"
"GRIA4","predicted (union)"
"GRID1","predicted (union)"
"GRID2","predicted (union)"
"GRIK2","predicted (union)"
"GRIK3","predicted (union)"
"GRIK4","predicted (intersection) + predicted (union)"
"GRIN2A","predicted (union)"
"GRIN2B","predicted (intersection) + predicted (union)"
"GRIN2D","predicted (union)"
"GRIN3A","predicted (intersection) + predicted (union)"
"GRINA","predicted (intersection) + predicted (union)"
"GRIP1","predicted (union)"
"GRIPAP1","predicted (intersection) + predicted (union)"
"GRK1","predicted (intersection) + predicted (union)"
"GRK3","predicted (intersection) + predicted (union)"
"GRK4","predicted (intersection) + predicted (union)"
"GRK5","predicted (union)"
"GRK6","predicted (union)"
"GRK7","predicted (intersection) + predicted (union)"
"GRM1","predicted (union)"
"GRM4","predicted (intersection) + predicted (union)"
"GRM6","experimental (all) + predicted (intersection) + predicted (union)"
"GRN","predicted (union)"
"GRPEL1","predicted (union)"
"GRPEL2","predicted (union)"
"GRSF1","predicted (intersection) + predicted (union)"
"GRTP1","predicted (intersection) + predicted (union)"
"GRWD1","predicted (intersection) + predicted (union)"
"GSC2","predicted (intersection) + predicted (union)"
"GSDME","predicted (union)"
"GSE1","predicted (intersection) + predicted (union)"
"GSK3A","predicted (intersection) + predicted (union)"
"GSK3B","predicted (intersection) + predicted (union)"
"GSKIP","predicted (intersection) + predicted (union)"
"GSPT1","predicted (intersection) + predicted (union)"
"GSR","predicted (intersection) + predicted (union)"
"GSTCD","predicted (union)"
"GSTK1","predicted (intersection) + predicted (union)"
"GSTM1","predicted (union)"
"GSTM2","predicted (union)"
"GSTM4","predicted (union)"
"GSTO2","predicted (intersection) + predicted (union)"
"GSTZ1","predicted (union)"
"GTDC1","predicted (intersection) + predicted (union)"
"GTF2A1","predicted (intersection) + predicted (union)"
"GTF2E1","predicted (union)"
"GTF2E2","predicted (union)"
"GTF2F1","predicted (intersection) + predicted (union)"
"GTF2H2","experimental (all) + predicted (intersection) + predicted (union)"
"GTF2H2C","experimental (all) + predicted (intersection) + predicted (union)"
"GTF2H3","experimental (all) + predicted (intersection) + predicted (union)"
"GTF2H5","predicted (intersection) + predicted (union)"
"GTF2IRD1","predicted (intersection) + predicted (union)"
"GTF3C1","predicted (union)"
"GTF3C3","predicted (intersection) + predicted (union)"
"GTF3C4","predicted (intersection) + predicted (union)"
"GTF3C6","predicted (intersection) + predicted (union)"
"GTPBP1","predicted (union)"
"GTPBP10","predicted (intersection) + predicted (union)"
"GTPBP3","predicted (union)"
"GTPBP4","predicted (intersection) + predicted (union)"
"GTPBP8","predicted (intersection) + predicted (union)"
"GTSE1","predicted (intersection) + predicted (union)"
"GUCA1A","predicted (union)"
"GUCA1B","predicted (intersection) + predicted (union)"
"GUCD1","predicted (intersection) + predicted (union)"
"GUCY1A1","predicted (intersection) + predicted (union)"
"GUCY1A2","predicted (union)"
"GUCY1B1","predicted (intersection) + predicted (union)"
"GUCY2D","predicted (union)"
"GUF1","predicted (intersection) + predicted (union)"
"GVQW3","predicted (intersection) + predicted (union)"
"GXYLT1","predicted (intersection) + predicted (union)"
"GXYLT2","predicted (intersection) + predicted (union)"
"GYG2","predicted (intersection) + predicted (union)"
"GYPC","predicted (union)"
"GYPE","predicted (union)"
"GYS1","predicted (union)"
"GZF1","predicted (intersection) + predicted (union)"
"GZMB","predicted (union)"
"GZMM","predicted (union)"
"H1F0","predicted (union)"
"H1FNT","predicted (union)"
"H2AFJ","predicted (intersection) + predicted (union)"
"H2AFV","predicted (intersection) + predicted (union)"
"H2AFX","predicted (intersection) + predicted (union)"
"H2AFY","predicted (union)"
"H6PD","predicted (intersection) + predicted (union)"
"HAAO","predicted (union)"
"HACD1","predicted (intersection) + predicted (union)"
"HACD3","predicted (union)"
"HACE1","predicted (union)"
"HAL","predicted (union)"
"HAND2","predicted (union)"
"HAP1","predicted (intersection) + predicted (union)"
"HAPLN1","predicted (union)"
"HAPLN2","predicted (intersection) + predicted (union)"
"HAPLN4","predicted (union)"
"HARBI1","predicted (intersection) + predicted (union)"
"HARS","predicted (intersection) + predicted (union)"
"HAS2","experimental (all) + predicted (intersection) + predicted (union)"
"HAS3","predicted (union)"
"HAUS2","experimental (all) + predicted (intersection) + predicted (union)"
"HAUS3","predicted (intersection) + predicted (union)"
"HAUS5","predicted (union)"
"HAUS6","predicted (intersection) + predicted (union)"
"HBP1","predicted (union)"
"HBS1L","predicted (intersection) + predicted (union)"
"HCAR1","predicted (intersection) + predicted (union)"
"HCAR2","predicted (union)"
"HCAR3","predicted (union)"
"HCFC1","predicted (intersection) + predicted (union)"
"HCFC1R1","predicted (union)"
"HCFC2","predicted (intersection) + predicted (union)"
"HCG27","predicted (intersection) + predicted (union)"
"HCN1","predicted (intersection) + predicted (union)"
"HCN3","predicted (union)"
"HCN4","predicted (intersection) + predicted (union)"
"HDAC11","predicted (union)"
"HDAC2","predicted (union)"
"HDAC4","predicted (union)"
"HDAC5","predicted (union)"
"HDAC7","predicted (union)"
"HDAC8","predicted (intersection) + predicted (union)"
"HDAC9","predicted (intersection) + predicted (union)"
"HDGF","predicted (intersection) + predicted (union)"
"HDGFL1","predicted (union)"
"HDGFL3","predicted (union)"
"HDHD2","predicted (union)"
"HDLBP","predicted (intersection) + predicted (union)"
"HEATR3","predicted (intersection) + predicted (union)"
"HEBP2","predicted (intersection) + predicted (union)"
"HECTD1","predicted (union)"
"HECW1","predicted (intersection) + predicted (union)"
"HECW2","predicted (union)"
"HEG1","predicted (intersection) + predicted (union)"
"HELB","predicted (intersection) + predicted (union)"
"HELZ2","predicted (intersection) + predicted (union)"
"HEMK1","predicted (union)"
"HEPHL1","predicted (union)"
"HEPN1","predicted (union)"
"HERC3","predicted (intersection) + predicted (union)"
"HERPUD2","predicted (intersection) + predicted (union)"
"HES1","predicted (union)"
"HES2","predicted (intersection) + predicted (union)"
"HES4","predicted (intersection) + predicted (union)"
"HEXA","predicted (union)"
"HEXIM1","predicted (union)"
"HEXIM2","predicted (union)"
"HEY2","predicted (intersection) + predicted (union)"
"HEYL","predicted (intersection) + predicted (union)"
"HFE","predicted (intersection) + predicted (union)"
"HGFAC","predicted (intersection) + predicted (union)"
"HGSNAT","predicted (union)"
"HHAT","predicted (union)"
"HHIPL1","predicted (intersection) + predicted (union)"
"HHIPL2","predicted (union)"
"HHLA1","predicted (union)"
"HIC2","predicted (union)"
"HID1","predicted (union)"
"HIF1A","predicted (intersection) + predicted (union)"
"HIF1AN","experimental (all) + predicted (intersection) + predicted (union)"
"HIF3A","predicted (intersection) + predicted (union)"
"HIKESHI","predicted (intersection) + predicted (union)"
"HILPDA","experimental (all) + predicted (intersection) + predicted (union)"
"HINFP","predicted (intersection) + predicted (union)"
"HINT3","predicted (intersection) + predicted (union)"
"HIP1","experimental (all) + predicted (intersection) + predicted (union)"
"HIP1R","predicted (union)"
"HIPK1","predicted (union)"
"HIPK2","predicted (union)"
"HIPK3","predicted (union)"
"HIRIP3","predicted (intersection) + predicted (union)"
"HIST1H1C","predicted (union)"
"HIST1H2AH","predicted (intersection) + predicted (union)"
"HIST1H2BD","predicted (intersection) + predicted (union)"
"HIST1H2BG","experimental (all) + predicted (intersection) + predicted (union)"
"HIST1H2BJ","experimental (all)"
"HIST1H3H","predicted (intersection) + predicted (union)"
"HIST1H4C","predicted (intersection) + predicted (union)"
"HIST2H2BE","predicted (union)"
"HIST2H2BF","predicted (union)"
"HIST2H3A","predicted (union)"
"HIST2H3C","predicted (union)"
"HIVEP2","predicted (union)"
"HIVEP3","predicted (union)"
"HJURP","predicted (union)"
"HK1","predicted (union)"
"HK2","predicted (intersection) + predicted (union)"
"HLA-DOA","predicted (intersection) + predicted (union)"
"HLA-DOB","predicted (intersection) + predicted (union)"
"HLA-DPB1","predicted (union)"
"HLA-DQB2","predicted (intersection) + predicted (union)"
"HLA-E","predicted (union)"
"HLCS","predicted (union)"
"HLF","predicted (union)"
"HLTF","predicted (union)"
"HM13","predicted (intersection) + predicted (union)"
"HMCES","predicted (intersection) + predicted (union)"
"HMG20A","predicted (intersection) + predicted (union)"
"HMGA1","predicted (union)"
"HMGA2","predicted (union)"
"HMGB1","experimental (all) + predicted (intersection) + predicted (union)"
"HMGB2","predicted (intersection) + predicted (union)"
"HMGB3","predicted (intersection) + predicted (union)"
"HMGCR","predicted (intersection) + predicted (union)"
"HMGCS1","predicted (union)"
"HMGN1","predicted (union)"
"HMGN2","predicted (union)"
