"Target","Evidence"
"ARHGEF17","predicted (union)"
"ARHGEF26","predicted (union)"
"ARHGEF3","predicted (union)"
"ARHGEF37","predicted (union)"
"ARHGEF38","predicted (intersection) + predicted (union)"
"ARHGEF39","predicted (union)"
"ARHGEF4","predicted (union)"
"ARHGEF7","predicted (intersection) + predicted (union)"
"ARHGEF9","predicted (union)"
"ARID2","predicted (union)"
"ARID3A","predicted (union)"
"ARID3B","predicted (union)"
"ARID5B","experimental (all) + predicted (intersection) + predicted (union)"
"ARIH1","predicted (intersection) + predicted (union)"
"ARIH2","predicted (union)"
"ARL1","predicted (union)"
"ARL10","predicted (intersection) + predicted (union)"
"ARL17A","predicted (union)"
"ARL17B","predicted (union)"
"ARL4A","predicted (intersection) + predicted (union)"
"ARL4C","predicted (union)"
"ARL4D","predicted (union)"
"ARL5A","predicted (intersection) + predicted (union)"
"ARL5B","predicted (intersection) + predicted (union)"
"ARL6IP4","predicted (union)"
"ARMC1","predicted (union)"
"ARMC10","predicted (intersection) + predicted (union)"
"ARMC8","predicted (union)"
"ARMCX1","predicted (union)"
"ARMH3","predicted (union)"
"ARMH4","experimental (all) + predicted (union)"
"ARMT1","predicted (union)"
"ARNT","predicted (union)"
"ARNT2","predicted (intersection) + predicted (union)"
"ARNTL2","predicted (intersection) + predicted (union)"
"ARPC2","predicted (intersection) + predicted (union)"
"ARPIN","predicted (union)"
"ARPIN-AP3S2","predicted (union)"
"ARPP19","predicted (intersection) + predicted (union)"
"ARPP21","predicted (intersection) + predicted (union)"
"ARRB1","predicted (union)"
"ARRDC4","predicted (intersection) + predicted (union)"
"ARSA","predicted (union)"
"ARSB","predicted (intersection) + predicted (union)"
"ARSD","predicted (union)"
"ARSG","predicted (intersection) + predicted (union)"
"ARSJ","predicted (intersection) + predicted (union)"
"ARSK","predicted (intersection) + predicted (union)"
"ART4","predicted (intersection) + predicted (union)"
"ARVCF","predicted (union)"
"ASAH1","predicted (union)"
"ASAH2","predicted (intersection) + predicted (union)"
"ASAH2B","predicted (intersection) + predicted (union)"
"ASB15","predicted (union)"
"ASB2","predicted (union)"
"ASB3","predicted (union)"
"ASB4","predicted (intersection) + predicted (union)"
"ASB6","predicted (intersection) + predicted (union)"
"ASB7","predicted (union)"
"ASB8","predicted (union)"
"ASCC3","predicted (union)"
"ASH2L","predicted (intersection) + predicted (union)"
"ASPH","predicted (intersection) + predicted (union)"
"ASPHD2","predicted (union)"
"ASTN1","predicted (union)"
"ASTN2","predicted (intersection) + predicted (union)"
"ASXL1","predicted (union)"
"ASXL2","predicted (intersection) + predicted (union)"
"ASXL3","predicted (union)"
"ATAD1","predicted (intersection) + predicted (union)"
"ATAD2","predicted (intersection) + predicted (union)"
"ATAD2B","predicted (union)"
"ATAD3C","predicted (union)"
"ATCAY","predicted (union)"
"ATF4","experimental (all)"
"ATF5","predicted (union)"
"ATF6","predicted (intersection) + predicted (union)"
"ATF7","predicted (union)"
"ATF7IP","predicted (union)"
"ATF7IP2","predicted (union)"
"ATG10","predicted (intersection) + predicted (union)"
"ATG12","predicted (intersection) + predicted (union)"
"ATG13","predicted (union)"
"ATG2B","predicted (union)"
"ATG4B","predicted (union)"
"ATG4C","predicted (union)"
"ATG7","predicted (union)"
"ATL3","predicted (intersection) + predicted (union)"
"ATOH7","predicted (intersection) + predicted (union)"
"ATOH8","predicted (intersection) + predicted (union)"
"ATP10A","predicted (union)"
"ATP10D","predicted (union)"
"ATP11B","predicted (union)"
"ATP11C","predicted (union)"
"ATP13A2","predicted (union)"
"ATP1A2","predicted (intersection) + predicted (union)"
"ATP1B4","predicted (union)"
"ATP2B1","predicted (intersection) + predicted (union)"
"ATP2B3","predicted (union)"
"ATP2B4","predicted (union)"
"ATP2C1","predicted (intersection) + predicted (union)"
"ATP5F1A","predicted (union)"
"ATP5F1E","predicted (intersection) + predicted (union)"
"ATP5IF1","predicted (intersection) + predicted (union)"
"ATP5MC1","predicted (intersection) + predicted (union)"
"ATP5MC3","predicted (intersection) + predicted (union)"
"ATP5MF-PTCD1","predicted (union)"
"ATP5MG","predicted (intersection) + predicted (union)"
"ATP5MPL","predicted (union)"
"ATP5PB","predicted (union)"
"ATP6V0A2","predicted (intersection) + predicted (union)"
"ATP6V1A","predicted (intersection) + predicted (union)"
"ATP6V1B2","predicted (union)"
"ATP6V1C2","predicted (intersection) + predicted (union)"
"ATP6V1F","experimental (all) + predicted (intersection) + predicted (union)"
"ATP6V1G2","predicted (union)"
"ATP7B","predicted (union)"
"ATP8A1","predicted (union)"
"ATP8B2","predicted (union)"
"ATP8B3","predicted (union)"
"ATP8B4","predicted (intersection) + predicted (union)"
"ATRN","predicted (intersection) + predicted (union)"
"ATRNL1","predicted (intersection) + predicted (union)"
"ATRX","predicted (union)"
"ATXN1","predicted (intersection) + predicted (union)"
"ATXN1L","predicted (intersection) + predicted (union)"
"ATXN7","predicted (union)"
"ATXN7L3","predicted (union)"
"ATXN7L3B","predicted (union)"
"AUH","predicted (intersection) + predicted (union)"
"AURKB","predicted (union)"
"AVEN","predicted (union)"
"AVPI1","predicted (intersection) + predicted (union)"
"AVPR1A","predicted (intersection) + predicted (union)"
"AVPR1B","predicted (union)"
"AWAT1","predicted (union)"
"AXIN2","predicted (union)"
"AXL","predicted (union)"
"AZI2","predicted (intersection) + predicted (union)"
"AZIN1","predicted (union)"
"B3GALT1","predicted (union)"
"B3GALT5","predicted (intersection) + predicted (union)"
"B3GAT1","predicted (union)"
"B3GAT2","predicted (intersection) + predicted (union)"
"B3GAT3","predicted (union)"
"B3GNT5","predicted (intersection) + predicted (union)"
"B3GNT7","predicted (intersection) + predicted (union)"
"B3GNT9","predicted (union)"
"B4GALT1","predicted (union)"
"B4GALT3","predicted (union)"
"B4GALT6","predicted (intersection) + predicted (union)"
"B4GALT7","predicted (intersection) + predicted (union)"
"B4GAT1","predicted (union)"
"BAAT","predicted (union)"
"BACE1","predicted (intersection) + predicted (union)"
"BACE2","predicted (intersection) + predicted (union)"
"BACH1","experimental (all) + predicted (intersection) + predicted (union)"
"BACH2","predicted (union)"
"BAHD1","predicted (union)"
"BAIAP2","predicted (union)"
"BAK1","predicted (union)"
"BAMBI","predicted (union)"
"BAP1","predicted (union)"
"BASP1","predicted (union)"
"BBS10","predicted (union)"
"BBS4","predicted (union)"
"BBX","predicted (intersection) + predicted (union)"
"BCAM","predicted (union)"
"BCAN","predicted (union)"
"BCAP29","predicted (union)"
"BCAR3","experimental (all)"
"BCAS2","predicted (union)"
"BCAS3","predicted (intersection) + predicted (union)"
"BCAS4","predicted (union)"
"BCAT1","predicted (intersection) + predicted (union)"
"BCDIN3D","predicted (intersection) + predicted (union)"
"BCKDK","predicted (union)"
"BCL10","predicted (union)"
"BCL11A","predicted (intersection) + predicted (union)"
"BCL11B","predicted (union)"
"BCL2","experimental (all) + predicted (union)"
"BCL2L1","predicted (union)"
"BCL2L10","predicted (union)"
"BCL2L11","predicted (intersection) + predicted (union)"
"BCL2L13","predicted (intersection) + predicted (union)"
"BCL2L15","predicted (intersection) + predicted (union)"
"BCL2L2","predicted (union)"
"BCL2L2-PABPN1","predicted (intersection) + predicted (union)"
"BCL7A","predicted (union)"
"BCL7B","predicted (union)"
"BCL7C","predicted (intersection) + predicted (union)"
"BCL9L","predicted (intersection) + predicted (union)"
"BCLAF3","predicted (union)"
"BCO2","predicted (union)"
"BCORL1","predicted (union)"
"BCR","predicted (union)"
"BDNF","predicted (union)"
"BEAN1","predicted (union)"
"BECN1","predicted (union)"
"BEGAIN","predicted (union)"
"BEND3","predicted (union)"
"BEND4","predicted (intersection) + predicted (union)"
"BEND6","predicted (union)"
"BEST1","predicted (union)"
"BEST2","predicted (intersection) + predicted (union)"
"BEST3","experimental (all) + predicted (union)"
"BET1","predicted (union)"
"BET1L","predicted (union)"
"BEX4","predicted (union)"
"BFAR","predicted (union)"
"BHLHE41","predicted (intersection) + predicted (union)"
"BICD1","predicted (intersection) + predicted (union)"
"BID","predicted (union)"
"BIN3","predicted (union)"
"BIRC3","predicted (union)"
"BIRC6","predicted (intersection) + predicted (union)"
"BIVM","predicted (union)"
"BLMH","predicted (union)"
"BLOC1S2","predicted (intersection) + predicted (union)"
"BLOC1S5","predicted (intersection) + predicted (union)"
"BLOC1S6","predicted (intersection) + predicted (union)"
"BLZF1","predicted (union)"
"BMP10","predicted (union)"
"BMP2","predicted (union)"
"BMP2K","predicted (intersection) + predicted (union)"
"BMP6","predicted (union)"
"BMP7","predicted (union)"
"BMP8B","predicted (intersection) + predicted (union)"
"BMPER","predicted (union)"
"BMPR1A","predicted (intersection) + predicted (union)"
"BMPR2","predicted (intersection) + predicted (union)"
"BNC2","predicted (intersection) + predicted (union)"
"BNIP2","predicted (union)"
"BNIP3","predicted (union)"
"BNIPL","predicted (union)"
"BOC","predicted (intersection) + predicted (union)"
"BOD1L2","predicted (union)"
"BOLL","predicted (union)"
"BPTF","predicted (union)"
"BRAP","experimental (all) + predicted (intersection) + predicted (union)"
"BRCA1","predicted (union)"
"BRD4","predicted (intersection) + predicted (union)"
"BRD7","predicted (union)"
"BRF2","predicted (union)"
"BRI3BP","predicted (union)"
"BRIP1","predicted (union)"
"BRIX1","predicted (union)"
"BRMS1L","predicted (intersection) + predicted (union)"
"BRPF1","predicted (union)"
"BRPF3","predicted (union)"
"BRS3","predicted (union)"
"BRSK2","predicted (union)"
"BRWD1","predicted (intersection) + predicted (union)"
"BRWD3","predicted (intersection) + predicted (union)"
"BSDC1","predicted (intersection) + predicted (union)"
"BSPRY","predicted (union)"
"BTBD11","predicted (union)"
"BTBD19","predicted (union)"
"BTBD9","predicted (union)"
"BTD","predicted (union)"
"BTF3L4","predicted (intersection) + predicted (union)"
"BTG1","predicted (union)"
"BTLA","predicted (intersection) + predicted (union)"
"BTN1A1","predicted (union)"
"BTN2A1","predicted (union)"
"BTN3A1","predicted (union)"
"BTRC","predicted (union)"
"BUB1","experimental (all)"
"BUD23","predicted (union)"
"BYSL","predicted (union)"
"BZW1","predicted (union)"
"BZW2","predicted (union)"
"C10orf105","predicted (union)"
"C10orf88","predicted (union)"
"C10orf90","predicted (intersection) + predicted (union)"
"C11orf54","predicted (union)"
"C11orf58","predicted (intersection) + predicted (union)"
"C11orf65","predicted (intersection) + predicted (union)"
"C11orf68","predicted (intersection) + predicted (union)"
"C11orf74","predicted (union)"
"C11orf86","predicted (union)"
"C11orf87","predicted (union)"
"C11orf98","predicted (union)"
"C12orf4","predicted (union)"
"C12orf43","predicted (union)"
"C12orf49","predicted (intersection) + predicted (union)"
"C12orf60","predicted (union)"
"C12orf66","predicted (union)"
"C12orf73","predicted (union)"
"C14orf119","predicted (union)"
"C14orf28","predicted (intersection) + predicted (union)"
"C15orf41","predicted (intersection) + predicted (union)"
"C16orf54","predicted (union)"
"C16orf72","predicted (intersection) + predicted (union)"
"C17orf58","predicted (union)"
"C17orf64","predicted (union)"
"C17orf99","predicted (union)"
"C18orf21","predicted (union)"
"C19orf44","predicted (union)"
"C19orf47","predicted (union)"
"C19orf54","predicted (intersection) + predicted (union)"
"C19orf84","predicted (union)"
"C1GALT1","predicted (intersection) + predicted (union)"
"C1orf112","predicted (intersection) + predicted (union)"
"C1orf115","predicted (union)"
"C1orf116","predicted (intersection) + predicted (union)"
"C1orf143","predicted (union)"
"C1orf210","predicted (union)"
"C1orf216","predicted (union)"
"C1orf226","predicted (union)"
"C1orf50","predicted (intersection) + predicted (union)"
"C1QL3","predicted (union)"
"C1QTNF2","predicted (union)"
"C1QTNF3","predicted (intersection) + predicted (union)"
"C1QTNF7","predicted (union)"
"C1RL","predicted (union)"
"C2","predicted (intersection) + predicted (union)"
"C20orf202","predicted (union)"
"C21orf58","predicted (intersection) + predicted (union)"
"C21orf91","predicted (union)"
"C22orf23","predicted (union)"
"C2CD2","predicted (intersection) + predicted (union)"
"C2CD2L","predicted (intersection) + predicted (union)"
"C2CD4A","predicted (union)"
"C2orf49","predicted (union)"
"C2orf68","predicted (intersection) + predicted (union)"
"C2orf72","predicted (union)"
"C2orf88","predicted (intersection) + predicted (union)"
"C3","predicted (union)"
"C3orf38","predicted (intersection) + predicted (union)"
"C3orf52","predicted (union)"
"C3orf62","predicted (intersection) + predicted (union)"
"C3orf80","predicted (union)"
"C4orf3","predicted (union)"
"C4orf33","predicted (intersection) + predicted (union)"
"C4orf45","predicted (union)"
"C4orf46","predicted (union)"
"C4orf50","predicted (union)"
"C4orf54","predicted (intersection) + predicted (union)"
"C5orf22","predicted (union)"
"C5orf47","predicted (union)"
"C5orf51","predicted (intersection) + predicted (union)"
"C5orf63","predicted (union)"
"C6","predicted (union)"
"C6orf120","predicted (intersection) + predicted (union)"
"C6orf141","predicted (union)"
"C6orf203","predicted (intersection) + predicted (union)"
"C6orf222","predicted (union)"
"C6orf47","predicted (union)"
"C6orf89","predicted (intersection) + predicted (union)"
"C7","predicted (union)"
"C8A","predicted (union)"
"C8orf34-AS1","predicted (union)"
"C8orf44-SGK3","predicted (union)"
"C8orf58","predicted (intersection) + predicted (union)"
"C8orf82","predicted (union)"
"C8orf88","predicted (union)"
"C9","predicted (union)"
"C9orf152","predicted (union)"
"C9orf16","predicted (union)"
"C9orf40","predicted (union)"
"C9orf47","predicted (intersection) + predicted (union)"
"C9orf57","predicted (union)"
"C9orf64","predicted (intersection) + predicted (union)"
"C9orf72","predicted (intersection) + predicted (union)"
"CA2","predicted (union)"
"CA3","predicted (union)"
"CA6","predicted (union)"
"CABLES1","predicted (union)"
"CABLES2","predicted (intersection) + predicted (union)"
"CABP5","predicted (union)"
"CABP7","predicted (intersection) + predicted (union)"
"CABYR","predicted (intersection) + predicted (union)"
"CACFD1","predicted (union)"
"CACNA1A","predicted (union)"
"CACNA1C","predicted (union)"
"CACNA1I","predicted (union)"
"CACNA2D1","predicted (intersection) + predicted (union)"
"CACNA2D2","predicted (union)"
"CACNA2D4","predicted (union)"
"CACNB3","experimental (all)"
"CACNB4","predicted (intersection) + predicted (union)"
"CACNG3","predicted (intersection) + predicted (union)"
"CACNG4","predicted (union)"
"CACUL1","predicted (union)"
"CADM1","predicted (union)"
"CADM2","predicted (union)"
"CADM4","predicted (union)"
"CALCOCO1","predicted (union)"
"CALCOCO2","predicted (union)"
"CALCR","predicted (union)"
"CALHM1","predicted (union)"
"CALHM4","predicted (union)"
"CALHM5","predicted (union)"
"CALM1","experimental (all) + predicted (intersection) + predicted (union)"
"CALM3","experimental (all) + predicted (intersection) + predicted (union)"
"CALML4","predicted (union)"
"CALML5","predicted (union)"
"CALN1","predicted (intersection) + predicted (union)"
"CALU","predicted (union)"
"CAMK2G","predicted (intersection) + predicted (union)"
"CAMK4","predicted (union)"
"CAMKK2","predicted (union)"
"CAND1","predicted (intersection) + predicted (union)"
"CANT1","predicted (intersection) + predicted (union)"
"CAP1","predicted (union)"
"CAPN11","predicted (union)"
"CAPN6","predicted (union)"
"CAPN7","predicted (intersection) + predicted (union)"
"CAPS2","predicted (union)"
"CAPZA1","predicted (intersection) + predicted (union)"
"CAPZA2","predicted (intersection) + predicted (union)"
"CARD11","predicted (union)"
"CARF","predicted (union)"
"CARHSP1","predicted (union)"
"CARNMT1","predicted (intersection) + predicted (union)"
"CASC3","predicted (intersection) + predicted (union)"
"CASC4","predicted (union)"
"CASD1","predicted (intersection) + predicted (union)"
"CASK","predicted (intersection) + predicted (union)"
"CASP14","predicted (intersection) + predicted (union)"
"CASP2","predicted (union)"
"CASP3","predicted (intersection) + predicted (union)"
"CASP6","predicted (union)"
"CASR","predicted (union)"
"CASTOR3","predicted (union)"
"CASZ1","predicted (union)"
"CATSPERE","predicted (union)"
"CAV2","predicted (union)"
"CBFA2T3","predicted (intersection) + predicted (union)"
"CBL","predicted (intersection) + predicted (union)"
