"Target","Evidence"
"ANXA11","predicted (union)"
"ANXA6","predicted (intersection) + predicted (union)"
"AOPEP","predicted (union)"
"AP1AR","predicted (intersection) + predicted (union)"
"AP1B1","predicted (union)"
"AP1S3","predicted (union)"
"AP3B2","predicted (union)"
"AP4S1","predicted (union)"
"AP5B1","predicted (union)"
"AP5M1","predicted (intersection) + predicted (union)"
"APAF1","predicted (union)"
"APBB2","predicted (intersection) + predicted (union)"
"APBB3","predicted (intersection) + predicted (union)"
"APOB","predicted (intersection) + predicted (union)"
"APOL2","predicted (union)"
"APOL3","predicted (union)"
"APOL6","predicted (union)"
"APOLD1","predicted (intersection) + predicted (union)"
"APP","predicted (union)"
"APPBP2","predicted (union)"
"APPL1","predicted (intersection) + predicted (union)"
"APTX","predicted (union)"
"AR","predicted (union)"
"AREL1","predicted (union)"
"ARF1","predicted (union)"
"ARF6","predicted (intersection) + predicted (union)"
"ARFGEF1","predicted (union)"
"ARFGEF2","predicted (union)"
"ARFGEF3","predicted (intersection) + predicted (union)"
"ARFIP1","predicted (union)"
"ARHGAP1","predicted (union)"
"ARHGAP19","predicted (union)"
"ARHGAP20","predicted (intersection) + predicted (union)"
"ARHGAP22","predicted (union)"
"ARHGAP29","predicted (union)"
"ARHGAP30","predicted (union)"
"ARHGAP31","predicted (intersection) + predicted (union)"
"ARHGAP32","predicted (intersection) + predicted (union)"
"ARHGAP36","predicted (union)"
"ARHGAP5","predicted (intersection) + predicted (union)"
"ARHGEF12","predicted (intersection) + predicted (union)"
"ARHGEF3","predicted (intersection) + predicted (union)"
"ARHGEF37","predicted (union)"
"ARHGEF40","predicted (union)"
"ARHGEF7","predicted (union)"
"ARID4B","predicted (union)"
"ARIH1","predicted (union)"
"ARL1","predicted (intersection) + predicted (union)"
"ARL10","predicted (intersection) + predicted (union)"
"ARL11","predicted (intersection) + predicted (union)"
"ARL14EP","predicted (intersection) + predicted (union)"
"ARL5B","predicted (intersection) + predicted (union)"
"ARL6IP1","predicted (union)"
"ARL6IP6","predicted (intersection) + predicted (union)"
"ARMC1","predicted (union)"
"ARMC2","predicted (union)"
"ARMC8","predicted (intersection) + predicted (union)"
"ARMH4","predicted (union)"
"ARMT1","predicted (union)"
"ARNT2","predicted (union)"
"ARNTL2","predicted (intersection) + predicted (union)"
"ARPC2","predicted (union)"
"ARPP19","predicted (union)"
"ARPP21","predicted (intersection) + predicted (union)"
"ARRDC2","predicted (union)"
"ARRDC3","predicted (union)"
"ARRDC4","predicted (union)"
"ARSB","predicted (union)"
"ARSD","predicted (intersection) + predicted (union)"
"ARSE","predicted (intersection) + predicted (union)"
"ARSG","predicted (intersection) + predicted (union)"
"ASAH2","predicted (union)"
"ASAH2B","predicted (union)"
"ASB1","predicted (union)"
"ASB13","predicted (union)"
"ASCC1","predicted (union)"
"ASF1B","predicted (union)"
"ASH2L","predicted (union)"
"ASIC1","predicted (union)"
"ASPA","predicted (union)"
"ASPH","predicted (intersection) + predicted (union)"
"ASTN1","predicted (intersection) + predicted (union)"
"ASTN2","predicted (intersection) + predicted (union)"
"ATAD2B","predicted (union)"
"ATAD3A","predicted (union)"
"ATF6","predicted (union)"
"ATG14","predicted (intersection) + predicted (union)"
"ATG5","predicted (intersection) + predicted (union)"
"ATIC","predicted (union)"
"ATL2","predicted (union)"
"ATL3","predicted (intersection) + predicted (union)"
"ATMIN","predicted (intersection) + predicted (union)"
"ATOH8","predicted (intersection) + predicted (union)"
"ATP10B","predicted (intersection) + predicted (union)"
"ATP10D","predicted (union)"
"ATP11B","predicted (intersection) + predicted (union)"
"ATP2A2","predicted (union)"
"ATP2B4","predicted (intersection) + predicted (union)"
"ATP5F1A","predicted (union)"
"ATP5F1B","predicted (intersection) + predicted (union)"
"ATP5MC1","predicted (union)"
"ATP5MC3","predicted (intersection) + predicted (union)"
"ATP6V0A2","predicted (union)"
"ATP8A2","predicted (union)"
"ATP8B2","predicted (union)"
"ATRNL1","predicted (intersection) + predicted (union)"
"ATRX","predicted (union)"
"ATXN1","predicted (union)"
"ATXN1L","predicted (union)"
"ATXN7L1","predicted (union)"
"ATXN7L3","predicted (union)"
"ATXN7L3B","predicted (union)"
"AVPI1","predicted (intersection) + predicted (union)"
"AXIN2","predicted (union)"
"B3GALNT1","predicted (union)"
"B3GALT1","predicted (intersection) + predicted (union)"
"B3GALT5","predicted (intersection) + predicted (union)"
"B3GAT1","predicted (union)"
"B3GNT4","predicted (union)"
"B4GALNT3","predicted (union)"
"B4GALT4","predicted (union)"
"B4GALT7","predicted (intersection) + predicted (union)"
"BABAM2","predicted (intersection) + predicted (union)"
"BACE2","predicted (intersection) + predicted (union)"
"BACH2","predicted (union)"
"BAMBI","predicted (union)"
"BATF3","predicted (union)"
"BCAP29","predicted (union)"
"BCAS2","predicted (union)"
"BCAS4","predicted (intersection) + predicted (union)"
"BCAT1","predicted (union)"
"BCKDK","predicted (union)"
"BCL11B","predicted (union)"
"BCL2","predicted (union)"
"BCL2L13","predicted (union)"
"BCL2L15","predicted (intersection) + predicted (union)"
"BCL2L2","predicted (intersection) + predicted (union)"
"BCL6","predicted (union)"
"BCL6B","predicted (union)"
"BCL7B","predicted (union)"
"BCL7C","predicted (intersection) + predicted (union)"
"BCL9L","predicted (union)"
"BCLAF1","predicted (intersection) + predicted (union)"
"BCLAF3","predicted (union)"
"BCO2","predicted (union)"
"BCR","predicted (union)"
"BDNF","predicted (union)"
"BDP1","predicted (intersection) + predicted (union)"
"BEGAIN","predicted (union)"
"BEND4","predicted (union)"
"BEST1","predicted (union)"
"BEST3","predicted (union)"
"BET1","predicted (intersection) + predicted (union)"
"BET1L","predicted (union)"
"BEX3","predicted (union)"
"BHLHE40","predicted (union)"
"BHMT","predicted (union)"
"BICD2","predicted (union)"
"BID","predicted (intersection) + predicted (union)"
"BIRC3","predicted (intersection) + predicted (union)"
"BIRC5","predicted (union)"
"BLOC1S2","predicted (union)"
"BLOC1S3","predicted (union)"
"BLOC1S5","predicted (union)"
"BLZF1","predicted (union)"
"BMF","predicted (intersection) + predicted (union)"
"BMP2K","predicted (union)"
"BMP5","predicted (union)"
"BMP8A","predicted (union)"
"BMPR2","predicted (union)"
"BMS1","predicted (union)"
"BNC2","predicted (union)"
"BNIP2","predicted (union)"
"BOD1","predicted (intersection) + predicted (union)"
"BORCS5","predicted (intersection) + predicted (union)"
"BPTF","predicted (union)"
"BRD2","predicted (intersection) + predicted (union)"
"BRF1","predicted (intersection) + predicted (union)"
"BRI3BP","predicted (union)"
"BRIP1","predicted (union)"
"BRK1","predicted (union)"
"BRMS1L","predicted (intersection) + predicted (union)"
"BROX","predicted (intersection) + predicted (union)"
"BRPF3","predicted (union)"
"BRWD1","predicted (intersection) + predicted (union)"
"BRWD3","predicted (union)"
"BSDC1","predicted (union)"
"BSX","predicted (intersection) + predicted (union)"
"BTBD10","predicted (union)"
"BTD","predicted (union)"
"BTK","predicted (intersection) + predicted (union)"
"BTN3A1","predicted (union)"
"BTN3A2","predicted (union)"
"BYSL","predicted (union)"
"BZW1","predicted (intersection) + predicted (union)"
"C11orf21","predicted (union)"
"C11orf54","predicted (union)"
"C11orf98","predicted (union)"
"C12orf4","predicted (union)"
"C12orf60","predicted (union)"
"C12orf66","predicted (intersection) + predicted (union)"
"C14orf119","predicted (union)"
"C16orf70","predicted (union)"
"C16orf71","predicted (union)"
"C16orf72","predicted (union)"
"C16orf87","predicted (union)"
"C16orf89","predicted (intersection) + predicted (union)"
"C17orf107","predicted (intersection) + predicted (union)"
"C17orf75","predicted (union)"
"C19orf12","predicted (union)"
"C1D","predicted (union)"
"C1GALT1","predicted (intersection) + predicted (union)"
"C1orf115","predicted (intersection) + predicted (union)"
"C1orf116","predicted (union)"
"C1orf198","predicted (intersection) + predicted (union)"
"C1orf216","predicted (union)"
"C1QL2","predicted (union)"
"C1QTNF2","predicted (union)"
"C1QTNF3","predicted (union)"
"C21orf58","predicted (intersection) + predicted (union)"
"C21orf91","predicted (intersection) + predicted (union)"
"C2CD2L","predicted (intersection) + predicted (union)"
"C2CD5","predicted (union)"
"C2orf49","predicted (intersection) + predicted (union)"
"C2orf69","predicted (union)"
"C3orf14","predicted (intersection) + predicted (union)"
"C3orf18","predicted (union)"
"C3orf80","predicted (union)"
"C5orf47","predicted (intersection) + predicted (union)"
"C5orf51","predicted (union)"
"C5orf63","predicted (union)"
"C6","predicted (union)"
"C6orf120","predicted (union)"
"C6orf222","predicted (union)"
"C6orf62","predicted (union)"
"C8A","predicted (union)"
"C8B","predicted (union)"
"C8orf31","predicted (union)"
"C8orf82","predicted (union)"
"C9orf47","predicted (union)"
"C9orf50","predicted (union)"
"C9orf64","predicted (intersection) + predicted (union)"
"CA12","predicted (union)"
"CA13","predicted (intersection) + predicted (union)"
"CAB39L","predicted (union)"
"CABYR","predicted (intersection) + predicted (union)"
"CACNA2D3","predicted (union)"
"CACNA2D4","predicted (intersection) + predicted (union)"
"CACNB1","predicted (union)"
"CACNG2","predicted (union)"
"CACNG8","predicted (intersection) + predicted (union)"
"CADM1","predicted (union)"
"CADM2","predicted (union)"
"CALB1","predicted (intersection) + predicted (union)"
"CALCOCO2","predicted (intersection) + predicted (union)"
"CALHM1","predicted (intersection) + predicted (union)"
"CALHM5","predicted (intersection) + predicted (union)"
"CALM1","predicted (intersection) + predicted (union)"
"CALM3","predicted (union)"
"CALML4","predicted (union)"
"CALU","predicted (union)"
"CAMK2A","predicted (intersection) + predicted (union)"
"CAMK2N1","predicted (union)"
"CAMK4","predicted (union)"
"CAMKK1","predicted (union)"
"CAMSAP1","predicted (intersection) + predicted (union)"
"CAMTA2","predicted (union)"
"CAND1","predicted (intersection) + predicted (union)"
"CAPG","predicted (union)"
"CAPN6","predicted (union)"
"CAPN7","predicted (union)"
"CAPS2","predicted (union)"
"CAPZA2","predicted (intersection) + predicted (union)"
"CAPZB","predicted (union)"
"CARHSP1","predicted (union)"
"CARNMT1","predicted (union)"
"CASC3","predicted (union)"
"CASD1","predicted (union)"
"CASK","predicted (intersection) + predicted (union)"
"CASR","predicted (union)"
"CAST","predicted (intersection) + predicted (union)"
"CATSPER2","predicted (union)"
"CATSPER4","predicted (union)"
"CATSPERE","predicted (intersection) + predicted (union)"
"CAVIN2","predicted (union)"
"CBFA2T3","predicted (union)"
"CBL","predicted (intersection) + predicted (union)"
"CBS","predicted (union)"
"CBX5","predicted (union)"
"CBX6","predicted (intersection) + predicted (union)"
"CCDC125","predicted (union)"
"CCDC127","predicted (union)"
"CCDC146","predicted (intersection) + predicted (union)"
"CCDC160","predicted (intersection) + predicted (union)"
"CCDC171","predicted (intersection) + predicted (union)"
"CCDC181","predicted (union)"
"CCDC186","predicted (intersection) + predicted (union)"
"CCDC24","predicted (intersection) + predicted (union)"
"CCDC28B","predicted (union)"
"CCDC33","predicted (union)"
"CCDC40","predicted (union)"
"CCDC47","predicted (union)"
"CCDC50","predicted (intersection) + predicted (union)"
"CCDC58","predicted (union)"
"CCDC59","predicted (intersection) + predicted (union)"
"CCDC6","predicted (intersection) + predicted (union)"
"CCDC71","predicted (intersection) + predicted (union)"
"CCDC77","predicted (intersection) + predicted (union)"
"CCDC80","predicted (intersection) + predicted (union)"
"CCDC85C","predicted (union)"
"CCDC88A","predicted (intersection) + predicted (union)"
"CCDC93","predicted (union)"
"CCDC97","predicted (union)"
"CCL1","predicted (intersection) + predicted (union)"
"CCN1","predicted (union)"
"CCN3","predicted (union)"
"CCNB1","predicted (intersection) + predicted (union)"
"CCND2","predicted (union)"
"CCNG2","predicted (union)"
"CCNH","predicted (union)"
"CCNJ","predicted (intersection) + predicted (union)"
"CCNL1","predicted (union)"
"CCNT1","predicted (intersection) + predicted (union)"
"CCNYL1","predicted (union)"
"CCR9","predicted (union)"
"CCSER1","predicted (intersection) + predicted (union)"
"CCSER2","predicted (union)"
"CCT6A","predicted (union)"
"CD109","predicted (intersection) + predicted (union)"
"CD180","predicted (union)"
"CD200R1L","predicted (union)"
"CD226","predicted (intersection) + predicted (union)"
"CD248","predicted (intersection) + predicted (union)"
"CD2BP2","predicted (union)"
"CD300E","predicted (union)"
"CD300LB","predicted (intersection) + predicted (union)"
"CD34","predicted (intersection) + predicted (union)"
"CD38","predicted (intersection) + predicted (union)"
"CD3D","predicted (union)"
"CD3E","predicted (union)"
"CD44","predicted (union)"
"CD55","predicted (intersection) + predicted (union)"
"CD84","predicted (union)"
"CD99L2","predicted (union)"
"CDA","predicted (union)"
"CDC14B","predicted (intersection) + predicted (union)"
"CDC42BPA","predicted (union)"
"CDC42BPG","predicted (union)"
"CDC42EP3","predicted (union)"
"CDC42SE2","predicted (union)"
"CDC6","predicted (union)"
"CDC7","predicted (intersection) + predicted (union)"
"CDC73","predicted (intersection) + predicted (union)"
"CDCA3","predicted (intersection) + predicted (union)"
"CDCA8","predicted (union)"
"CDH10","predicted (union)"
"CDH15","predicted (union)"
"CDH2","predicted (union)"
"CDH6","predicted (intersection) + predicted (union)"
"CDH7","predicted (union)"
"CDH8","predicted (intersection) + predicted (union)"
"CDK13","predicted (intersection) + predicted (union)"
"CDK14","predicted (union)"
"CDK15","predicted (union)"
"CDK19","predicted (union)"
"CDK5R1","predicted (union)"
"CDK5R2","predicted (union)"
"CDK8","predicted (union)"
"CDK9","predicted (union)"
"CDKL2","predicted (union)"
"CDKN2AIPNL","predicted (union)"
"CDR1","predicted (intersection) + predicted (union)"
"CDR2","predicted (intersection) + predicted (union)"
"CDS1","predicted (union)"
"CDV3","predicted (intersection) + predicted (union)"
"CDYL2","predicted (union)"
"CEACAM18","predicted (union)"
"CEACAM7","predicted (intersection) + predicted (union)"
"CEBPG","predicted (intersection) + predicted (union)"
"CEBPZOS","predicted (intersection) + predicted (union)"
"CELF1","predicted (union)"
"CELF5","predicted (union)"
"CELSR1","predicted (intersection) + predicted (union)"
"CELSR3","predicted (intersection) + predicted (union)"
"CEMIP","predicted (intersection) + predicted (union)"
"CENPF","predicted (union)"
"CENPI","predicted (union)"
"CENPL","predicted (union)"
"CENPM","predicted (union)"
"CENPO","predicted (intersection) + predicted (union)"
"CEP120","predicted (intersection) + predicted (union)"
"CEP135","predicted (union)"
"CEP152","predicted (intersection) + predicted (union)"
"CEP162","predicted (union)"
"CEP170B","predicted (union)"
"CEP350","predicted (union)"
"CEP41","predicted (intersection) + predicted (union)"
"CEP44","predicted (intersection) + predicted (union)"
"CEP68","predicted (union)"
"CEP72","predicted (union)"
"CEP83","predicted (intersection) + predicted (union)"
"CEP85L","predicted (union)"
"CEP89","predicted (union)"
"CERCAM","predicted (intersection) + predicted (union)"
"CERS6","predicted (union)"
"CFAP54","predicted (union)"
"CFAP61","predicted (union)"
"CFL2","predicted (union)"
"CGNL1","predicted (intersection) + predicted (union)"
"CGRRF1","predicted (union)"
"CHADL","predicted (union)"
"CHAMP1","predicted (intersection) + predicted (union)"
"CHD2","predicted (intersection) + predicted (union)"
"CHD6","predicted (union)"
"CHD7","predicted (intersection) + predicted (union)"
"CHDH","predicted (union)"
"CHEK1","predicted (intersection) + predicted (union)"
"CHIC1","predicted (union)"
"CHID1","predicted (union)"
"CHKA","predicted (intersection) + predicted (union)"
"CHM","predicted (union)"
"CHML","predicted (union)"
"CHMP3","predicted (union)"
"CHP2","predicted (union)"
"CHRDL1","predicted (union)"
"CHRM2","predicted (union)"
"CHRM3","predicted (intersection) + predicted (union)"
"CHRNA5","predicted (union)"
"CHRNB1","predicted (union)"
"CHRND","predicted (union)"
"CHRNE","predicted (intersection) + predicted (union)"
"CHST10","predicted (union)"
"CHST11","predicted (union)"
"CHST5","predicted (intersection) + predicted (union)"
"CHST6","predicted (intersection) + predicted (union)"
"CHSY1","predicted (union)"
"CIAO2A","predicted (intersection) + predicted (union)"
"CIB2","predicted (union)"
"CIDEA","predicted (union)"
"CIITA","predicted (intersection) + predicted (union)"
"CISD2","predicted (union)"
"CIT","predicted (union)"
"CITED2","predicted (union)"
"CKAP4","predicted (union)"
"CLCF1","predicted (intersection) + predicted (union)"
"CLCN3","predicted (union)"
"CLCN4","predicted (intersection) + predicted (union)"
"CLCN6","predicted (union)"
"CLDN12","predicted (union)"
"CLEC14A","predicted (union)"
"CLEC16A","predicted (union)"
"CLEC1B","predicted (intersection) + predicted (union)"
"CLEC2L","predicted (union)"
"CLEC5A","predicted (union)"
"CLEC7A","predicted (union)"
"CLIC2","predicted (union)"
"CLN6","predicted (union)"
"CLNS1A","experimental (all) + predicted (intersection) + predicted (union)"
"CLPB","predicted (intersection) + predicted (union)"
"CLPP","predicted (union)"
"CLPS","predicted (union)"
"CLPX","predicted (union)"
"CLSPN","predicted (union)"
"CLSTN1","predicted (union)"
"CLSTN2","predicted (intersection) + predicted (union)"
"CLTC","predicted (union)"
"CLUAP1","predicted (intersection) + predicted (union)"
"CMTM4","predicted (intersection) + predicted (union)"
"CMTM6","predicted (intersection) + predicted (union)"
"CNDP2","predicted (intersection) + predicted (union)"
"CNIH4","predicted (union)"
"CNKSR3","predicted (intersection) + predicted (union)"
"CNN2","predicted (union)"
"CNNM2","predicted (intersection) + predicted (union)"
"CNNM3","predicted (union)"
"CNNM4","predicted (intersection) + predicted (union)"
"CNOT2","predicted (union)"
"CNOT6L","predicted (intersection) + predicted (union)"
"CNOT7","predicted (union)"
"CNOT9","predicted (intersection) + predicted (union)"
"CNPY1","predicted (union)"
"CNR2","predicted (union)"
"CNTN1","predicted (union)"
"CNTN2","predicted (intersection) + predicted (union)"
"CNTNAP3","predicted (intersection) + predicted (union)"
"COA3","predicted (union)"
"COA4","predicted (intersection) + predicted (union)"
"COA5","predicted (union)"
"COA7","predicted (union)"
"COG5","predicted (intersection) + predicted (union)"
"COG6","predicted (intersection) + predicted (union)"
"COIL","predicted (union)"
"COL10A1","predicted (union)"
"COL25A1","predicted (intersection) + predicted (union)"
"COL26A1","predicted (union)"
"COL28A1","predicted (union)"
"COL4A3","predicted (union)"
"COL4A4","predicted (intersection) + predicted (union)"
"COL9A2","predicted (intersection) + predicted (union)"
"COLEC10","predicted (union)"
"COPB1","predicted (intersection) + predicted (union)"
"COPS3","predicted (intersection) + predicted (union)"
"COPS7A","predicted (union)"
"COPS7B","predicted (union)"
"COPS8","predicted (intersection) + predicted (union)"
"COQ10B","predicted (intersection) + predicted (union)"
"COQ7","predicted (intersection) + predicted (union)"
"COQ8A","predicted (union)"
"CORO1C","predicted (intersection) + predicted (union)"
"CORO6","predicted (union)"
"COX16","predicted (union)"
"COX18","predicted (union)"
"COX19","predicted (union)"
"COX20","predicted (union)"
"COX5B","predicted (union)"
"COX6B1","predicted (intersection) + predicted (union)"
"COX7C","predicted (union)"
"COX8C","predicted (union)"
"CPE","predicted (intersection) + predicted (union)"
"CPEB4","predicted (intersection) + predicted (union)"
"CPED1","predicted (intersection) + predicted (union)"
"CPM","predicted (union)"
"CPNE5","predicted (union)"
"CPPED1","predicted (intersection) + predicted (union)"
"CPS1","predicted (union)"
"CPSF7","predicted (intersection) + predicted (union)"
"CPT1B","predicted (union)"
"CRACR2A","predicted (union)"
"CRADD","predicted (intersection) + predicted (union)"
"CRBN","predicted (union)"
"CREBL2","predicted (intersection) + predicted (union)"
"CRIM1","predicted (intersection) + predicted (union)"
"CRIP3","predicted (union)"
"CRIPT","predicted (union)"
"CRISP1","predicted (intersection) + predicted (union)"
"CRISP3","predicted (union)"
"CRISPLD2","predicted (union)"
"CRPPA","predicted (union)"
"CRTAM","predicted (union)"
"CRTAP","predicted (intersection) + predicted (union)"
"CRTC1","predicted (intersection) + predicted (union)"
"CRYBG1","predicted (union)"
"CSE1L","predicted (intersection) + predicted (union)"
"CSGALNACT2","predicted (union)"
"CSMD2","predicted (intersection) + predicted (union)"
"CSNK1A1","predicted (union)"
"CSNK1G1","predicted (intersection) + predicted (union)"
"CSNK1G3","predicted (union)"
"CSPP1","predicted (union)"
"CSRNP1","predicted (intersection) + predicted (union)"
"CSTF2T","predicted (intersection) + predicted (union)"
"CTBP1","predicted (union)"
"CTCFL","predicted (union)"
"CTDSP2","predicted (union)"
"CTDSPL2","predicted (intersection) + predicted (union)"
"CTH","predicted (intersection) + predicted (union)"
"CTNNA3","predicted (intersection) + predicted (union)"
"CTNNBIP1","predicted (union)"
"CTSC","predicted (intersection) + predicted (union)"
"CTSO","predicted (intersection) + predicted (union)"
"CTTN","predicted (union)"
"CTTNBP2NL","predicted (union)"
"CTXN2","predicted (union)"
"CUBN","predicted (intersection) + predicted (union)"
"CUL5","predicted (intersection) + predicted (union)"
"CUX1","predicted (intersection) + predicted (union)"
"CX3CL1","predicted (union)"
"CXCL13","predicted (union)"
"CXCL5","predicted (union)"
"CXCL6","predicted (union)"
"CXCR5","predicted (intersection) + predicted (union)"
"CXorf40A","predicted (intersection) + predicted (union)"
"CXorf40B","predicted (intersection) + predicted (union)"
"CXorf56","predicted (intersection) + predicted (union)"
"CXXC4","predicted (intersection) + predicted (union)"
"CYB561A3","predicted (union)"
"CYB561D1","predicted (union)"
"CYB5D1","predicted (intersection) + predicted (union)"
"CYB5D2","predicted (intersection) + predicted (union)"
"CYCS","predicted (union)"
"CYP19A1","predicted (intersection) + predicted (union)"
"CYP20A1","experimental (all) + predicted (intersection) + predicted (union)"
"CYP26B1","predicted (union)"
"CYP27B1","predicted (intersection) + predicted (union)"
"CYP2B6","predicted (union)"
"CYP3A5","predicted (union)"
"CYP4B1","predicted (intersection) + predicted (union)"
"CYP51A1","predicted (union)"
"CYP7B1","predicted (union)"
"CYTH4","predicted (union)"
"CYTIP","predicted (union)"
"DAAM2","predicted (union)"
"DAP","predicted (union)"
"DAPP1","predicted (union)"
"DBF4","predicted (intersection) + predicted (union)"
"DBNDD2","predicted (intersection) + predicted (union)"
"DBNL","predicted (union)"
