"Target","Evidence"
"DLGAP3","predicted (intersection) + predicted (union)"
"DLGAP4","predicted (union)"
"DLK1","predicted (intersection) + predicted (union)"
"DLL3","predicted (union)"
"DMAC2","predicted (union)"
"DMAC2L","predicted (union)"
"DMBX1","predicted (union)"
"DMD","predicted (union)"
"DMKN","predicted (union)"
"DMP1","predicted (union)"
"DMRT2","predicted (union)"
"DMRTA1","predicted (intersection) + predicted (union)"
"DMWD","experimental (all)"
"DMXL1","predicted (intersection) + predicted (union)"
"DNAAF2","predicted (union)"
"DNAH14","predicted (union)"
"DNAJA1","predicted (intersection) + predicted (union)"
"DNAJA2","predicted (union)"
"DNAJA4","predicted (union)"
"DNAJB12","predicted (union)"
"DNAJB14","predicted (intersection) + predicted (union)"
"DNAJB2","predicted (intersection) + predicted (union)"
"DNAJB4","predicted (intersection) + predicted (union)"
"DNAJB7","predicted (union)"
"DNAJC10","predicted (intersection) + predicted (union)"
"DNAJC15","predicted (intersection) + predicted (union)"
"DNAJC16","predicted (union)"
"DNAJC21","predicted (intersection) + predicted (union)"
"DNAJC24","predicted (intersection) + predicted (union)"
"DNAJC25","predicted (union)"
"DNAJC27","predicted (union)"
"DNAJC28","predicted (intersection) + predicted (union)"
"DNAJC3","predicted (intersection) + predicted (union)"
"DNAJC30","predicted (intersection) + predicted (union)"
"DNAJC5","predicted (union)"
"DNAJC5G","predicted (union)"
"DNAJC8","predicted (union)"
"DNAJC9","predicted (union)"
"DNAL1","predicted (intersection) + predicted (union)"
"DNAL4","predicted (union)"
"DNALI1","predicted (intersection) + predicted (union)"
"DNASE1L3","predicted (union)"
"DNASE2","predicted (union)"
"DNHD1","predicted (intersection) + predicted (union)"
"DNM1L","predicted (intersection) + predicted (union)"
"DNM3","predicted (intersection) + predicted (union)"
"DNMT3A","predicted (intersection) + predicted (union)"
"DNMT3B","predicted (intersection) + predicted (union)"
"DNPEP","predicted (union)"
"DNTT","predicted (union)"
"DNTTIP2","experimental (all) + predicted (intersection) + predicted (union)"
"DOCK1","experimental (all)"
"DOCK10","predicted (union)"
"DOCK3","predicted (union)"
"DOCK4","predicted (union)"
"DOCK5","predicted (intersection) + predicted (union)"
"DOCK6","predicted (intersection) + predicted (union)"
"DOCK7","predicted (union)"
"DOCK8","predicted (union)"
"DOK1","predicted (union)"
"DOK3","predicted (union)"
"DOK6","predicted (intersection) + predicted (union)"
"DONSON","predicted (union)"
"DOT1L","predicted (intersection) + predicted (union)"
"DPH2","predicted (union)"
"DPH3","predicted (intersection) + predicted (union)"
"DPH5","predicted (union)"
"DPP10","predicted (union)"
"DPP4","predicted (union)"
"DPP6","predicted (intersection) + predicted (union)"
"DPP8","predicted (intersection) + predicted (union)"
"DPPA3","predicted (intersection) + predicted (union)"
"DPY19L3","predicted (union)"
"DPY30","predicted (union)"
"DPYD","predicted (union)"
"DPYS","predicted (intersection) + predicted (union)"
"DPYSL2","predicted (union)"
"DPYSL3","predicted (intersection) + predicted (union)"
"DPYSL5","predicted (union)"
"DR1","predicted (union)"
"DRAM1","predicted (intersection) + predicted (union)"
"DRC3","predicted (union)"
"DRC7","predicted (union)"
"DRG1","predicted (intersection) + predicted (union)"
"DRICH1","predicted (intersection) + predicted (union)"
"DSC1","predicted (union)"
"DSC2","predicted (union)"
"DSC3","predicted (union)"
"DSE","predicted (intersection) + predicted (union)"
"DSG1","predicted (union)"
"DSG3","predicted (union)"
"DSG4","predicted (union)"
"DSN1","experimental (all) + predicted (intersection) + predicted (union)"
"DST","predicted (intersection) + predicted (union)"
"DSTN","predicted (intersection) + predicted (union)"
"DTL","predicted (union)"
"DTNA","predicted (intersection) + predicted (union)"
"DTNBP1","predicted (union)"
"DTWD1","predicted (union)"
"DTWD2","predicted (union)"
"DTX3L","predicted (union)"
"DTX4","predicted (union)"
"DTYMK","experimental (all)"
"DUOXA1","predicted (union)"
"DUSP10","predicted (intersection) + predicted (union)"
"DUSP11","predicted (union)"
"DUSP13","predicted (intersection) + predicted (union)"
"DUSP15","predicted (union)"
"DUSP19","predicted (union)"
"DUSP21","predicted (union)"
"DUSP28","predicted (intersection) + predicted (union)"
"DUSP3","predicted (intersection) + predicted (union)"
"DUSP4","predicted (intersection) + predicted (union)"
"DUSP5","predicted (union)"
"DUSP6","predicted (union)"
"DUSP9","predicted (union)"
"DUT","predicted (union)"
"DVL2","predicted (union)"
"DVL3","predicted (union)"
"DYNAP","predicted (union)"
"DYNC1I1","predicted (intersection) + predicted (union)"
"DYNC1LI1","predicted (union)"
"DYNC1LI2","predicted (union)"
"DYNLL2","predicted (intersection) + predicted (union)"
"DYRK1B","predicted (intersection) + predicted (union)"
"DYRK2","predicted (union)"
"DYRK3","predicted (intersection) + predicted (union)"
"DZIP1L","predicted (union)"
"E2F2","predicted (intersection) + predicted (union)"
"E2F3","predicted (union)"
"E2F4","predicted (union)"
"E2F6","predicted (union)"
"EAF1","predicted (intersection) + predicted (union)"
"EBF4","predicted (intersection) + predicted (union)"
"EBNA1BP2","predicted (union)"
"ECE1","predicted (union)"
"ECHDC3","predicted (union)"
"ECI1","predicted (union)"
"ECPAS","predicted (intersection) + predicted (union)"
"ECT2","predicted (union)"
"EDA2R","predicted (intersection) + predicted (union)"
"EDARADD","predicted (intersection) + predicted (union)"
"EDC4","predicted (union)"
"EDEM1","predicted (intersection) + predicted (union)"
"EEA1","predicted (intersection) + predicted (union)"
"EED","predicted (union)"
"EEF1AKMT2","predicted (intersection) + predicted (union)"
"EEF1AKMT4","predicted (union)"
"EEF1E1","predicted (intersection) + predicted (union)"
"EEF2","predicted (intersection) + predicted (union)"
"EEFSEC","predicted (union)"
"EFCAB1","predicted (union)"
"EFCAB11","predicted (union)"
"EFCAB13","predicted (union)"
"EFCAB2","predicted (intersection) + predicted (union)"
"EFCC1","predicted (intersection) + predicted (union)"
"EFEMP1","predicted (union)"
"EFHC2","predicted (union)"
"EFHD2","experimental (all)"
"EFNA1","predicted (intersection) + predicted (union)"
"EFNA4","predicted (union)"
"EFNA5","predicted (union)"
"EFNB1","predicted (union)"
"EFNB2","predicted (intersection) + predicted (union)"
"EFNB3","predicted (union)"
"EFR3A","predicted (union)"
"EFR3B","predicted (intersection) + predicted (union)"
"EFS","predicted (union)"
"EFTUD2","predicted (intersection) + predicted (union)"
"EGFR","predicted (union)"
"EGLN1","predicted (union)"
"EGR1","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"EHBP1L1","predicted (union)"
"EHD1","predicted (intersection) + predicted (union)"
"EHD2","predicted (union)"
"EHD3","predicted (union)"
"EHD4","predicted (union)"
"EHF","predicted (intersection) + predicted (union)"
"EHMT1","predicted (union)"
"EHMT2","predicted (union)"
"EI24","predicted (intersection) + predicted (union)"
"EID1","predicted (intersection) + predicted (union)"
"EID2B","predicted (intersection) + predicted (union)"
"EIF1","predicted (union)"
"EIF1AD","predicted (union)"
"EIF1AX","predicted (union)"
"EIF1AY","predicted (intersection) + predicted (union)"
"EIF2A","predicted (intersection) + predicted (union)"
"EIF2AK1","predicted (union)"
"EIF2AK2","predicted (union)"
"EIF2B2","predicted (intersection) + predicted (union)"
"EIF2B3","predicted (union)"
"EIF2B4","predicted (union)"
"EIF2S1","predicted (intersection) + predicted (union)"
"EIF2S2","predicted (union)"
"EIF3A","predicted (intersection) + predicted (union)"
"EIF3B","predicted (union)"
"EIF3H","predicted (intersection) + predicted (union)"
"EIF3J","predicted (union)"
"EIF3M","predicted (union)"
"EIF4A2","experimental (all) + predicted (union)"
"EIF4A3","experimental (all) + predicted (union)"
"EIF4E","predicted (union)"
"EIF4E2","predicted (union)"
"EIF4E3","predicted (union)"
"EIF4EBP2","experimental (all) + predicted (union)"
"EIF4H","predicted (union)"
"EIF5","predicted (union)"
"EIF5A2","predicted (union)"
"EIF5B","predicted (union)"
"ELAC2","experimental (all)"
"ELAVL1","predicted (intersection) + predicted (union)"
"ELF2","predicted (intersection) + predicted (union)"
"ELF5","predicted (union)"
"ELFN1","predicted (union)"
"ELK1","predicted (union)"
"ELK4","predicted (intersection) + predicted (union)"
"ELL","predicted (union)"
"ELMO2","predicted (union)"
"ELMOD2","predicted (union)"
"ELN","predicted (union)"
"ELOA2","predicted (union)"
"ELOC","predicted (union)"
"ELOVL2","predicted (union)"
"ELOVL7","predicted (union)"
"ELP2","predicted (intersection) + predicted (union)"
"ELP6","predicted (union)"
"EMB","predicted (union)"
"EMC1","predicted (union)"
"EMC10","predicted (intersection) + predicted (union)"
"EMC2","predicted (intersection) + predicted (union)"
"EMC3","predicted (intersection) + predicted (union)"
"EMC7","predicted (union)"
"EMC8","predicted (union)"
"EMID1","predicted (union)"
"EML4","predicted (intersection) + predicted (union)"
"EML5","predicted (union)"
"EMP1","predicted (intersection) + predicted (union)"
"EMP2","predicted (intersection) + predicted (union)"
"EMX1","predicted (union)"
"ENAH","predicted (intersection) + predicted (union)"
"ENC1","predicted (union)"
"ENDOD1","predicted (intersection) + predicted (union)"
"ENOSF1","predicted (union)"
"ENOX2","predicted (intersection) + predicted (union)"
"ENPEP","predicted (union)"
"ENPP5","predicted (intersection) + predicted (union)"
"ENPP6","predicted (union)"
"ENSA","predicted (intersection) + predicted (union)"
"ENTPD1","predicted (intersection) + predicted (union)"
"ENTPD4","predicted (union)"
"ENTPD5","predicted (union)"
"ENTPD7","predicted (union)"
"ENY2","predicted (union)"
"EOGT","predicted (intersection) + predicted (union)"
"EOMES","predicted (union)"
"EPAS1","predicted (union)"
"EPB41L3","predicted (union)"
"EPB41L4B","predicted (intersection) + predicted (union)"
"EPB41L5","predicted (intersection) + predicted (union)"
"EPC2","predicted (union)"
"EPDR1","predicted (intersection) + predicted (union)"
"EPGN","predicted (union)"
"EPHA10","predicted (union)"
"EPHA2","predicted (intersection) + predicted (union)"
"EPHA4","predicted (intersection) + predicted (union)"
"EPHA5","predicted (union)"
"EPHA6","predicted (intersection) + predicted (union)"
"EPHA7","predicted (intersection) + predicted (union)"
"EPHB2","predicted (union)"
"EPHX2","predicted (intersection) + predicted (union)"
"EPHX3","predicted (union)"
"EPHX4","predicted (intersection) + predicted (union)"
"EPM2AIP1","predicted (union)"
"EPN2","predicted (intersection) + predicted (union)"
"EPO","predicted (union)"
"EPPIN","predicted (intersection) + predicted (union)"
"EPS15","predicted (union)"
"EPS15L1","predicted (intersection) + predicted (union)"
"EPS8L2","predicted (intersection) + predicted (union)"
"ERAP1","predicted (intersection) + predicted (union)"
"ERBB2","predicted (intersection) + predicted (union)"
"ERBB3","predicted (union)"
"ERBB4","predicted (union)"
"ERBIN","experimental (all) + predicted (intersection) + predicted (union)"
"ERC1","experimental (all) + predicted (union)"
"ERCC1","predicted (union)"
"ERCC4","predicted (union)"
"ERCC6","predicted (union)"
"ERCC6L","predicted (union)"
"ERG","predicted (union)"
"ERG28","experimental (all)"
"ERGIC1","predicted (union)"
"ERGIC2","predicted (intersection) + predicted (union)"
"ERICH1","predicted (union)"
"ERICH5","predicted (intersection) + predicted (union)"
"ERLIN1","predicted (union)"
"ERMP1","predicted (intersection) + predicted (union)"
"ERN1","predicted (intersection) + predicted (union)"
"ERO1A","predicted (union)"
"ERO1B","predicted (union)"
"ERP44","predicted (intersection) + predicted (union)"
"ERRFI1","predicted (union)"
"ERVMER34-1","predicted (union)"
"ERVV-1","predicted (intersection) + predicted (union)"
"ESF1","predicted (intersection) + predicted (union)"
"ESR1","predicted (union)"
"ESR2","predicted (intersection) + predicted (union)"
"ESRRA","predicted (intersection) + predicted (union)"
"ESRRB","predicted (union)"
"ESRRG","predicted (union)"
"ESS2","predicted (intersection) + predicted (union)"
"ESYT3","predicted (union)"
"ETF1","predicted (union)"
"ETFBKMT","predicted (union)"
"ETFRF1","predicted (intersection) + predicted (union)"
"ETNK1","predicted (intersection) + predicted (union)"
"ETV1","predicted (union)"
"ETV3","predicted (intersection) + predicted (union)"
"ETV5","predicted (union)"
"ETV7","predicted (union)"
"EVI5","predicted (intersection) + predicted (union)"
"EVL","predicted (intersection) + predicted (union)"
"EVX2","predicted (union)"
"EXD1","predicted (union)"
"EXD2","predicted (intersection) + predicted (union)"
"EXO1","predicted (intersection) + predicted (union)"
"EXOC2","predicted (union)"
"EXOC3L2","predicted (union)"
"EXOC4","predicted (intersection) + predicted (union)"
"EXOC6B","predicted (union)"
"EXOG","predicted (union)"
"EXOSC6","predicted (intersection) + predicted (union)"
"EXOSC7","predicted (union)"
"EXPH5","predicted (union)"
"EXT1","predicted (union)"
"EXT2","predicted (intersection) + predicted (union)"
"EXTL2","predicted (union)"
"EXTL3","predicted (union)"
"EYA1","predicted (union)"
"EYA2","predicted (union)"
"EYS","predicted (union)"
"EZH1","predicted (union)"
"EZR","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"F10","predicted (intersection) + predicted (union)"
"F11","predicted (union)"
"F11R","predicted (union)"
"F2","predicted (union)"
"F2RL1","predicted (union)"
"F2RL2","predicted (union)"
"F7","predicted (union)"
"F8","predicted (union)"
"FAAH","predicted (intersection) + predicted (union)"
"FAAP20","predicted (union)"
"FAAP24","predicted (union)"
"FABP2","predicted (union)"
"FABP7","predicted (intersection) + predicted (union)"
"FADS1","predicted (intersection) + predicted (union)"
"FADS2","predicted (union)"
"FAF1","predicted (union)"
"FAF2","predicted (intersection) + predicted (union)"
"FAHD1","predicted (intersection) + predicted (union)"
"FAHD2A","predicted (union)"
"FAM102B","predicted (union)"
"FAM104A","experimental (all) + predicted (union)"
"FAM104B","predicted (union)"
"FAM110B","experimental (all) + predicted (union)"
"FAM111B","predicted (union)"
"FAM114A2","predicted (union)"
"FAM117B","predicted (union)"
"FAM118B","predicted (union)"
"FAM120A","predicted (union)"
"FAM120AOS","predicted (union)"
"FAM120B","predicted (union)"
"FAM120C","predicted (intersection) + predicted (union)"
"FAM122A","predicted (union)"
"FAM122B","predicted (intersection) + predicted (union)"
"FAM122C","predicted (intersection) + predicted (union)"
"FAM124A","predicted (union)"
"FAM126A","predicted (union)"
"FAM126B","predicted (intersection) + predicted (union)"
"FAM133B","predicted (union)"
"FAM135B","predicted (union)"
"FAM13A","predicted (union)"
"FAM13C","predicted (union)"
"FAM149B1","predicted (union)"
"FAM151B","predicted (intersection) + predicted (union)"
"FAM155A","predicted (intersection) + predicted (union)"
"FAM155B","predicted (union)"
"FAM160B1","predicted (union)"
"FAM162B","predicted (intersection) + predicted (union)"
"FAM163B","predicted (union)"
"FAM167A","predicted (intersection) + predicted (union)"
"FAM168A","predicted (intersection) + predicted (union)"
"FAM168B","predicted (union)"
"FAM169A","predicted (intersection) + predicted (union)"
"FAM171A1","predicted (intersection) + predicted (union)"
"FAM171B","predicted (union)"
"FAM172A","predicted (union)"
"FAM177A1","predicted (union)"
"FAM180A","predicted (union)"
"FAM181B","predicted (intersection) + predicted (union)"
"FAM184B","predicted (intersection) + predicted (union)"
"FAM185A","predicted (union)"
"FAM186A","predicted (intersection) + predicted (union)"
"FAM189A1","predicted (union)"
"FAM189A2","predicted (union)"
"FAM199X","predicted (union)"
"FAM204A","predicted (intersection) + predicted (union)"
"FAM207A","predicted (union)"
"FAM216A","predicted (union)"
"FAM217B","experimental (all) + predicted (intersection) + predicted (union)"
"FAM227A","predicted (intersection) + predicted (union)"
"FAM229B","predicted (intersection) + predicted (union)"
"FAM234B","predicted (union)"
"FAM241A","predicted (intersection) + predicted (union)"
"FAM32A","predicted (union)"
"FAM3C","predicted (intersection) + predicted (union)"
"FAM43B","predicted (union)"
"FAM53A","predicted (intersection) + predicted (union)"
"FAM53B","predicted (intersection) + predicted (union)"
"FAM53C","predicted (union)"
"FAM76A","predicted (intersection) + predicted (union)"
"FAM81A","predicted (union)"
"FAM83A","predicted (union)"
"FAM83F","predicted (intersection) + predicted (union)"
"FAM83G","predicted (intersection) + predicted (union)"
"FAM83H","predicted (union)"
"FAM89A","predicted (union)"
"FAM8A1","predicted (union)"
"FAM91A1","predicted (intersection) + predicted (union)"
"FAM92A","predicted (union)"
"FAM92B","predicted (union)"
"FAM98A","predicted (union)"
"FAM9C","predicted (union)"
"FANCA","predicted (union)"
"FANCB","predicted (intersection) + predicted (union)"
"FANCC","predicted (intersection) + predicted (union)"
"FANCM","predicted (union)"
"FAR1","predicted (union)"
"FARP1","predicted (intersection) + predicted (union)"
"FARP2","predicted (union)"
"FARSB","predicted (intersection) + predicted (union)"
"FAS","predicted (union)"
"FASLG","predicted (union)"
"FASTK","predicted (union)"
"FASTKD1","predicted (union)"
"FASTKD2","predicted (union)"
"FASTKD3","predicted (union)"
"FAT1","predicted (intersection) + predicted (union)"
"FAT2","experimental (all) + predicted (union)"
"FAXC","predicted (intersection) + predicted (union)"
"FBH1","predicted (union)"
"FBLL1","predicted (union)"
"FBLN1","predicted (intersection) + predicted (union)"
"FBLN7","predicted (intersection) + predicted (union)"
"FBN1","predicted (union)"
"FBN2","predicted (intersection) + predicted (union)"
"FBXL16","predicted (union)"
"FBXL18","predicted (intersection) + predicted (union)"
"FBXL2","predicted (intersection) + predicted (union)"
"FBXL20","predicted (intersection) + predicted (union)"
"FBXL3","predicted (union)"
"FBXL4","predicted (union)"
"FBXL5","predicted (intersection) + predicted (union)"
"FBXL7","predicted (intersection) + predicted (union)"
"FBXO11","predicted (union)"
"FBXO28","predicted (union)"
"FBXO3","predicted (union)"
"FBXO30","predicted (union)"
"FBXO31","predicted (intersection) + predicted (union)"
"FBXO32","experimental (all) + predicted (intersection) + predicted (union)"
"FBXO38","predicted (union)"
"FBXO4","predicted (union)"
"FBXO40","predicted (union)"
"FBXO41","predicted (intersection) + predicted (union)"
"FBXO44","predicted (intersection) + predicted (union)"
"FBXO45","predicted (intersection) + predicted (union)"
"FBXO46","predicted (union)"
"FBXO47","predicted (union)"
"FBXO8","predicted (union)"
"FBXO9","predicted (intersection) + predicted (union)"
"FBXW2","predicted (union)"
"FBXW8","predicted (intersection) + predicted (union)"
"FCER1G","predicted (union)"
"FCF1","predicted (union)"
"FCGR2A","predicted (intersection) + predicted (union)"
"FCHO2","predicted (intersection) + predicted (union)"
"FCRL1","predicted (union)"
"FCRL2","predicted (intersection) + predicted (union)"
"FCRL3","predicted (union)"
"FCRL5","predicted (union)"
"FCRLA","predicted (union)"
"FCRLB","predicted (intersection) + predicted (union)"
"FCSK","predicted (union)"
"FDX1","predicted (intersection) + predicted (union)"
"FDX2","predicted (union)"
"FDXACB1","predicted (union)"
"FECH","predicted (union)"
"FEM1A","predicted (union)"
"FEM1C","predicted (union)"
"FEN1","experimental (all) + predicted (union)"
"FER","predicted (intersection) + predicted (union)"
"FERMT1","predicted (intersection) + predicted (union)"
"FEV","predicted (union)"
"FEZ2","predicted (union)"
"FFAR1","predicted (union)"
"FFAR4","predicted (intersection) + predicted (union)"
"FGA","predicted (union)"
"FGB","predicted (intersection) + predicted (union)"
"FGD6","predicted (intersection) + predicted (union)"
"FGF1","predicted (intersection) + predicted (union)"
"FGF10","predicted (intersection) + predicted (union)"
"FGF12","predicted (intersection) + predicted (union)"
"FGF13","predicted (intersection) + predicted (union)"
"FGF14","predicted (union)"
"FGF2","predicted (union)"
"FGF20","predicted (intersection) + predicted (union)"
"FGF23","predicted (union)"
"FGF5","predicted (intersection) + predicted (union)"
"FGF9","predicted (union)"
"FGFR1OP","predicted (intersection) + predicted (union)"
"FGFR1OP2","predicted (intersection) + predicted (union)"
"FGFR2","predicted (union)"
"FGGY","predicted (intersection) + predicted (union)"
"FHDC1","predicted (intersection) + predicted (union)"
"FHL2","predicted (union)"
"FHL5","predicted (union)"
"FHOD3","predicted (union)"
"FIBCD1","predicted (intersection) + predicted (union)"
"FIBIN","predicted (union)"
"FICD","predicted (intersection) + predicted (union)"
"FIG4","predicted (union)"
"FIGN","predicted (union)"
"FILIP1","predicted (intersection) + predicted (union)"
"FITM2","predicted (intersection) + predicted (union)"
"FJX1","predicted (union)"
"FKBP11","predicted (union)"
"FKBP14","predicted (intersection) + predicted (union)"
"FKBP1A","predicted (union)"
"FKBP4","predicted (intersection) + predicted (union)"
"FKBP5","predicted (intersection) + predicted (union)"
"FKBP7","predicted (intersection) + predicted (union)"
"FKBP9","predicted (intersection) + predicted (union)"
"FKBPL","experimental (all)"
"FKTN","predicted (intersection) + predicted (union)"
"FLI1","predicted (union)"
"FLRT2","predicted (union)"
"FLRT3","predicted (union)"
"FLT1","predicted (union)"
"FLT3LG","predicted (intersection) + predicted (union)"
"FLVCR1","predicted (intersection) + predicted (union)"
"FLYWCH1","predicted (union)"
"FLYWCH2","predicted (intersection) + predicted (union)"
"FMC1-LUC7L2","predicted (union)"
"FMN1","predicted (intersection) + predicted (union)"
"FMNL2","predicted (union)"
"FMNL3","predicted (intersection) + predicted (union)"
"FMOD","predicted (union)"
"FN3KRP","predicted (union)"
"FNBP1","predicted (union)"
"FNBP1L","predicted (intersection) + predicted (union)"
"FNDC3A","predicted (intersection) + predicted (union)"
"FNDC3B","predicted (union)"
"FNDC5","predicted (union)"
"FNDC9","predicted (union)"
"FNIP2","predicted (intersection) + predicted (union)"
"FNTB","experimental (all) + predicted (intersection) + predicted (union)"
"FOCAD","predicted (union)"
"FOSL2","predicted (intersection) + predicted (union)"
"FOXA1","predicted (intersection) + predicted (union)"
"FOXA3","predicted (intersection) + predicted (union)"
"FOXD4","predicted (intersection) + predicted (union)"
"FOXD4L1","predicted (intersection) + predicted (union)"
"FOXD4L3","predicted (intersection) + predicted (union)"
"FOXE1","predicted (union)"
"FOXF2","predicted (intersection) + predicted (union)"
"FOXH1","predicted (intersection) + predicted (union)"
"FOXI2","predicted (intersection) + predicted (union)"
"FOXJ1","predicted (union)"
"FOXJ2","predicted (union)"
"FOXK1","predicted (intersection) + predicted (union)"
"FOXK2","experimental (all)"
"FOXL1","predicted (union)"
"FOXL2NB","predicted (union)"
"FOXN1","predicted (union)"
"FOXN2","experimental (all) + predicted (intersection) + predicted (union)"
"FOXN3","predicted (intersection) + predicted (union)"
"FOXO1","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"FOXO3","predicted (intersection) + predicted (union)"
"FOXP1","predicted (intersection) + predicted (union)"
"FOXP4","predicted (union)"
"FOXR2","predicted (intersection) + predicted (union)"
"FOXRED2","predicted (union)"
"FPGS","predicted (union)"
"FPGT","predicted (intersection) + predicted (union)"
"FPR1","predicted (union)"
"FPR2","predicted (intersection) + predicted (union)"
"FPR3","predicted (union)"
"FRA10AC1","predicted (intersection) + predicted (union)"
"FRAT1","predicted (intersection) + predicted (union)"
"FRAT2","predicted (union)"
"FREM2","predicted (intersection) + predicted (union)"
"FRK","predicted (intersection) + predicted (union)"
"FRMD1","predicted (union)"
"FRMD3","predicted (union)"
"FRMD5","predicted (intersection) + predicted (union)"
"FRMD6","predicted (intersection) + predicted (union)"
"FRMPD3","predicted (union)"
"FRMPD4","predicted (intersection) + predicted (union)"
"FRRS1","predicted (intersection) + predicted (union)"
"FRRS1L","predicted (intersection) + predicted (union)"
"FRS2","predicted (intersection) + predicted (union)"
"FRYL","predicted (intersection) + predicted (union)"
"FRZB","predicted (union)"
"FSBP","predicted (union)"
"FSCN1","predicted (union)"
"FSD1L","predicted (intersection) + predicted (union)"
"FSIP1","predicted (union)"
"FST","predicted (union)"
"FSTL1","predicted (intersection) + predicted (union)"
"FSTL4","predicted (intersection) + predicted (union)"
"FTH1","predicted (union)"
"FTO","predicted (union)"
"FUBP1","predicted (intersection) + predicted (union)"
"FUCA2","predicted (intersection) + predicted (union)"
"FUNDC1","predicted (union)"
"FUNDC2","predicted (intersection) + predicted (union)"
"FUS","predicted (union)"
"FUT1","predicted (union)"
"FUT10","experimental (all) + predicted (union)"
"FUT11","predicted (union)"
"FUT2","predicted (intersection) + predicted (union)"
"FUT4","predicted (union)"
"FUT8","predicted (union)"
"FUT9","predicted (intersection) + predicted (union)"
"FXN","predicted (intersection) + predicted (union)"
"FXR1","predicted (union)"
"FXYD3","predicted (union)"
"FYCO1","predicted (union)"
"FYN","predicted (union)"
"FYTTD1","predicted (intersection) + predicted (union)"
"FZD1","predicted (union)"
"FZD10","predicted (union)"
"FZD3","predicted (union)"
"FZD4","predicted (union)"
"FZD8","predicted (union)"
"FZR1","predicted (union)"
"G2E3","predicted (union)"
"G3BP1","predicted (union)"
"G3BP2","predicted (union)"
"G6PC","predicted (intersection) + predicted (union)"
"G6PC2","predicted (union)"
"G6PC3","predicted (intersection) + predicted (union)"
"G6PD","predicted (union)"
"GAB1","predicted (union)"
"GAB2","predicted (intersection) + predicted (union)"
"GAB3","predicted (intersection) + predicted (union)"
"GABARAPL1","predicted (union)"
"GABBR1","predicted (union)"
"GABPB2","predicted (intersection) + predicted (union)"
"GABRA3","predicted (union)"
"GABRA4","predicted (union)"
"GABRB1","predicted (intersection) + predicted (union)"
"GABRP","predicted (intersection) + predicted (union)"
"GABRR1","predicted (intersection) + predicted (union)"
"GABRR2","predicted (union)"
"GAD2","predicted (intersection) + predicted (union)"
"GADD45G","predicted (intersection) + predicted (union)"
"GAGE1","predicted (union)"
"GAL3ST3","predicted (intersection) + predicted (union)"
"GALC","predicted (union)"
"GALK2","predicted (intersection) + predicted (union)"
"GALNT1","predicted (intersection) + predicted (union)"
"GALNT10","predicted (union)"
"GALNT12","predicted (union)"
"GALNT13","predicted (intersection) + predicted (union)"
"GALNT15","predicted (union)"
"GALNT16","predicted (union)"
"GALNT2","predicted (intersection) + predicted (union)"
"GALNT7","predicted (union)"
"GALNT8","predicted (intersection) + predicted (union)"
"GALNTL6","predicted (intersection) + predicted (union)"
"GALP","predicted (union)"
"GAPDH","predicted (union)"
"GAPT","predicted (union)"
"GAPVD1","predicted (union)"
"GAREM1","predicted (union)"
"GARNL3","predicted (intersection) + predicted (union)"
"GART","predicted (intersection) + predicted (union)"
"GAS1","experimental (all) + predicted (union)"
"GAS7","predicted (intersection) + predicted (union)"
"GAS8","predicted (union)"
"GASK1B","predicted (intersection) + predicted (union)"
"GATA4","predicted (union)"
"GATA6","experimental (all) + predicted (intersection) + predicted (union)"
"GATAD2B","predicted (intersection) + predicted (union)"
"GATC","predicted (union)"
"GBGT1","predicted (union)"
"GBP1","predicted (union)"
"GBP2","predicted (union)"
"GBP3","predicted (union)"
"GBP4","predicted (union)"
"GBP6","predicted (intersection) + predicted (union)"
"GCA","predicted (intersection) + predicted (union)"
"GCAT","predicted (union)"
"GCC1","experimental (all) + predicted (intersection) + predicted (union)"
"GCFC2","predicted (union)"
"GCK","predicted (union)"
"GCLM","predicted (intersection) + predicted (union)"
"GCM1","predicted (union)"
"GCNT1","predicted (union)"
"GCNT2","predicted (union)"
"GCOM1","predicted (union)"
"GCSAM","predicted (union)"
"GCSH","predicted (intersection) + predicted (union)"
"GDA","predicted (intersection) + predicted (union)"
"GDAP1","predicted (union)"
"GDAP1L1","predicted (intersection) + predicted (union)"
"GDAP2","predicted (intersection) + predicted (union)"
"GDE1","predicted (intersection) + predicted (union)"
"GDF11","predicted (union)"
"GDI2","predicted (union)"
"GDPD5","predicted (intersection) + predicted (union)"
"GEMIN6","predicted (union)"
"GEMIN7","predicted (union)"
"GEN1","predicted (intersection) + predicted (union)"
"GFAP","predicted (union)"
"GFM1","predicted (intersection) + predicted (union)"
"GFM2","predicted (union)"
"GFOD1","predicted (intersection) + predicted (union)"
"GFPT1","predicted (intersection) + predicted (union)"
"GFRA1","predicted (intersection) + predicted (union)"
"GFRA2","predicted (intersection) + predicted (union)"
"GGA1","predicted (union)"
"GGA2","predicted (union)"
"GGA3","predicted (union)"
"GGCX","predicted (union)"
"GHITM","predicted (intersection) + predicted (union)"
"GHR","predicted (intersection) + predicted (union)"
"GHRHR","predicted (union)"
"GHSR","predicted (intersection) + predicted (union)"
"GID4","experimental (all) + predicted (intersection) + predicted (union)"
"GID8","predicted (union)"
"GIGYF1","predicted (union)"
