"Target","Evidence"
"ACOT11","predicted (intersection) + predicted (union)"
"ACOT13","predicted (intersection) + predicted (union)"
"ACOT2","predicted (intersection) + predicted (union)"
"ACOT4","predicted (union)"
"ACOT9","predicted (union)"
"ACOX1","predicted (intersection) + predicted (union)"
"ACOX3","predicted (intersection) + predicted (union)"
"ACP1","predicted (union)"
"ACP2","predicted (intersection) + predicted (union)"
"ACP5","predicted (intersection) + predicted (union)"
"ACRV1","predicted (union)"
"ACSBG1","predicted (union)"
"ACSL3","predicted (intersection) + predicted (union)"
"ACSL6","predicted (intersection) + predicted (union)"
"ACSM1","predicted (union)"
"ACSM2A","predicted (intersection) + predicted (union)"
"ACSM2B","predicted (intersection) + predicted (union)"
"ACSM4","predicted (union)"
"ACSS1","predicted (intersection) + predicted (union)"
"ACTA1","predicted (intersection) + predicted (union)"
"ACTC1","predicted (intersection) + predicted (union)"
"ACTG1","predicted (union)"
"ACTL10","predicted (union)"
"ACTR10","predicted (union)"
"ACTR1A","predicted (intersection) + predicted (union)"
"ACTR2","predicted (union)"
"ACTR3","predicted (union)"
"ACTR3B","predicted (union)"
"ACTRT3","predicted (intersection) + predicted (union)"
"ACVR1C","predicted (intersection) + predicted (union)"
"ACVR2A","predicted (intersection) + predicted (union)"
"ACVR2B","predicted (intersection) + predicted (union)"
"ADAL","predicted (intersection) + predicted (union)"
"ADAM10","predicted (intersection) + predicted (union)"
"ADAM12","predicted (union)"
"ADAM19","predicted (union)"
"ADAM22","predicted (intersection) + predicted (union)"
"ADAM23","predicted (intersection) + predicted (union)"
"ADAM28","predicted (intersection) + predicted (union)"
"ADAM30","predicted (union)"
"ADAM7","predicted (union)"
"ADAM9","predicted (union)"
"ADAMTS14","predicted (union)"
"ADAMTS17","predicted (union)"
"ADAMTS18","predicted (intersection) + predicted (union)"
"ADAMTS2","predicted (intersection) + predicted (union)"
"ADAMTS20","predicted (intersection) + predicted (union)"
"ADAMTS4","predicted (union)"
"ADAMTS5","predicted (intersection) + predicted (union)"
"ADAMTS8","predicted (intersection) + predicted (union)"
"ADAMTS9","predicted (intersection) + predicted (union)"
"ADAMTSL1","predicted (union)"
"ADARB1","predicted (intersection) + predicted (union)"
"ADAT2","predicted (intersection) + predicted (union)"
"ADCY1","predicted (intersection) + predicted (union)"
"ADCY2","predicted (intersection) + predicted (union)"
"ADCY9","predicted (intersection) + predicted (union)"
"ADCYAP1","predicted (union)"
"ADCYAP1R1","predicted (intersection) + predicted (union)"
"ADD2","predicted (intersection) + predicted (union)"
"ADD3","predicted (intersection) + predicted (union)"
"ADGRA1","predicted (intersection) + predicted (union)"
"ADGRB3","predicted (union)"
"ADGRE2","predicted (union)"
"ADGRE5","predicted (intersection) + predicted (union)"
"ADGRF1","predicted (union)"
"ADGRG2","predicted (union)"
"ADGRG6","predicted (intersection) + predicted (union)"
"ADGRL2","predicted (intersection) + predicted (union)"
"ADGRL3","predicted (intersection) + predicted (union)"
"ADH1A","predicted (union)"
"ADH1B","predicted (intersection) + predicted (union)"
"ADH4","predicted (union)"
"ADH6","predicted (union)"
"ADHFE1","predicted (intersection) + predicted (union)"
"ADI1","predicted (intersection) + predicted (union)"
"ADM","predicted (union)"
"ADM2","predicted (union)"
"ADNP","predicted (union)"
"ADNP2","experimental (all) + predicted (intersection) + predicted (union)"
"ADO","predicted (intersection) + predicted (union)"
"ADORA1","predicted (intersection) + predicted (union)"
"ADORA3","predicted (intersection) + predicted (union)"
"ADRA1A","predicted (union)"
"ADRA2A","predicted (intersection) + predicted (union)"
"ADRB1","predicted (intersection) + predicted (union)"
"ADRB3","predicted (union)"
"ADSL","predicted (union)"
"AEBP2","predicted (intersection) + predicted (union)"
"AEN","predicted (union)"
"AFAP1L1","predicted (intersection) + predicted (union)"
"AFDN","predicted (intersection) + predicted (union)"
"AFF1","predicted (intersection) + predicted (union)"
"AFF2","predicted (intersection) + predicted (union)"
"AFF3","predicted (intersection) + predicted (union)"
"AFF4","predicted (intersection) + predicted (union)"
"AFP","predicted (union)"
"AGA","predicted (intersection) + predicted (union)"
"AGAP1","predicted (union)"
"AGAP2","predicted (union)"
"AGBL2","predicted (union)"
"AGBL4","predicted (intersection) + predicted (union)"
"AGBL5","predicted (union)"
"AGFG1","predicted (intersection) + predicted (union)"
"AGFG2","predicted (intersection) + predicted (union)"
"AGK","predicted (union)"
"AGMAT","predicted (intersection) + predicted (union)"
"AGMO","predicted (intersection) + predicted (union)"
"AGO1","predicted (intersection) + predicted (union)"
"AGO2","predicted (intersection) + predicted (union)"
"AGO3","predicted (intersection) + predicted (union)"
"AGO4","predicted (intersection) + predicted (union)"
"AGPAT4","predicted (union)"
"AGPAT5","predicted (intersection) + predicted (union)"
"AGPS","predicted (intersection) + predicted (union)"
"AGRN","predicted (union)"
"AGT","predicted (intersection) + predicted (union)"
"AGTPBP1","predicted (union)"
"AGTRAP","predicted (intersection) + predicted (union)"
"AHCTF1","predicted (union)"
"AHCYL2","predicted (intersection) + predicted (union)"
"AHI1","predicted (intersection) + predicted (union)"
"AHNAK","predicted (intersection) + predicted (union)"
"AHR","predicted (intersection) + predicted (union)"
"AIDA","predicted (intersection) + predicted (union)"
"AIFM1","predicted (union)"
"AIG1","predicted (intersection) + predicted (union)"
"AIPL1","predicted (intersection) + predicted (union)"
"AJAP1","predicted (intersection) + predicted (union)"
"AK2","predicted (intersection) + predicted (union)"
"AK4","predicted (intersection) + predicted (union)"
"AK6","predicted (union)"
"AK9","predicted (union)"
"AKAIN1","predicted (intersection) + predicted (union)"
"AKAP1","predicted (union)"
"AKAP10","predicted (union)"
"AKAP11","predicted (intersection) + predicted (union)"
"AKAP13","predicted (union)"
"AKAP2","predicted (intersection) + predicted (union)"
"AKAP5","predicted (union)"
"AKAP6","predicted (intersection) + predicted (union)"
"AKAP7","predicted (intersection) + predicted (union)"
"AKIP1","predicted (union)"
"AKIRIN1","predicted (intersection) + predicted (union)"
"AKR1C1","predicted (intersection) + predicted (union)"
"AKR1C2","predicted (intersection) + predicted (union)"
"AKR1D1","predicted (union)"
"AKR7A2","predicted (union)"
"AKT3","predicted (union)"
"AKTIP","predicted (intersection) + predicted (union)"
"ALB","predicted (intersection) + predicted (union)"
"ALCAM","predicted (union)"
"ALDH1A2","predicted (union)"
"ALDH1A3","predicted (union)"
"ALDH1B1","predicted (union)"
"ALDH1L2","predicted (intersection) + predicted (union)"
"ALDH3A2","predicted (union)"
"ALDH3B2","predicted (intersection) + predicted (union)"
"ALDH4A1","predicted (union)"
"ALDH5A1","predicted (union)"
"ALDH7A1","predicted (union)"
"ALDH8A1","predicted (union)"
"ALG1","predicted (intersection) + predicted (union)"
"ALG10B","predicted (intersection) + predicted (union)"
"ALG11","predicted (union)"
"ALG13","predicted (intersection) + predicted (union)"
"ALG14","predicted (intersection) + predicted (union)"
"ALG2","predicted (intersection) + predicted (union)"
"ALG9","predicted (intersection) + predicted (union)"
"ALKAL2","predicted (intersection) + predicted (union)"
"ALKBH1","predicted (union)"
"ALKBH5","predicted (intersection) + predicted (union)"
"ALKBH8","predicted (intersection) + predicted (union)"
"ALOX12-AS1","predicted (intersection) + predicted (union)"
"ALPG","predicted (union)"
"ALPK3","predicted (union)"
"ALPP","predicted (union)"
"ALS2","predicted (intersection) + predicted (union)"
"ALS2CL","predicted (union)"
"ALX1","predicted (intersection) + predicted (union)"
"ALX4","predicted (union)"
"AMD1","predicted (union)"
"AMER2","predicted (intersection) + predicted (union)"
"AMER3","predicted (intersection) + predicted (union)"
"AMFR","predicted (union)"
"AMMECR1","predicted (union)"
"AMMECR1L","predicted (union)"
"AMOT","predicted (intersection) + predicted (union)"
"AMPD2","predicted (intersection) + predicted (union)"
"AMZ1","predicted (union)"
"ANAPC10","predicted (union)"
"ANAPC7","predicted (intersection) + predicted (union)"
"ANG","predicted (intersection) + predicted (union)"
"ANGEL2","predicted (union)"
"ANGPT2","predicted (intersection) + predicted (union)"
"ANGPTL1","predicted (intersection) + predicted (union)"
"ANGPTL2","predicted (union)"
"ANGPTL5","predicted (intersection) + predicted (union)"
"ANGPTL7","experimental (all) + predicted (union)"
"ANK2","predicted (union)"
"ANKEF1","predicted (union)"
"ANKFY1","predicted (intersection) + predicted (union)"
"ANKH","predicted (union)"
"ANKHD1","predicted (union)"
"ANKHD1-EIF4EBP3","predicted (intersection) + predicted (union)"
"ANKIB1","predicted (intersection) + predicted (union)"
"ANKMY1","predicted (intersection) + predicted (union)"
"ANKRD10","predicted (intersection) + predicted (union)"
"ANKRD13A","predicted (intersection) + predicted (union)"
"ANKRD13C","predicted (intersection) + predicted (union)"
"ANKRD17","predicted (intersection) + predicted (union)"
"ANKRD18A","predicted (union)"
"ANKRD18B","predicted (intersection) + predicted (union)"
"ANKRD22","predicted (union)"
"ANKRD28","predicted (union)"
"ANKRD29","predicted (intersection) + predicted (union)"
"ANKRD33B","predicted (intersection) + predicted (union)"
"ANKRD34C","predicted (intersection) + predicted (union)"
"ANKRD39","predicted (union)"
"ANKRD40","predicted (intersection) + predicted (union)"
"ANKRD42","predicted (intersection) + predicted (union)"
"ANKRD44","predicted (intersection) + predicted (union)"
"ANKRD49","predicted (union)"
"ANKRD50","predicted (intersection) + predicted (union)"
"ANKRD52","predicted (intersection) + predicted (union)"
"ANKRD6","predicted (union)"
"ANKRD63","predicted (union)"
"ANKRD65","predicted (union)"
"ANKS1B","predicted (intersection) + predicted (union)"
"ANLN","predicted (union)"
"ANO10","predicted (intersection) + predicted (union)"
"ANO5","predicted (union)"
"ANO6","predicted (intersection) + predicted (union)"
"ANOS1","predicted (union)"
"ANP32E","predicted (intersection) + predicted (union)"
"ANTXR1","predicted (intersection) + predicted (union)"
"ANTXR2","predicted (union)"
"ANXA11","predicted (union)"
"ANXA7","predicted (union)"
"AOC2","predicted (union)"
"AOPEP","predicted (intersection) + predicted (union)"
"AOX1","predicted (intersection) + predicted (union)"
"AP1AR","predicted (union)"
"AP1G1","predicted (union)"
"AP1S1","predicted (intersection) + predicted (union)"
"AP1S2","predicted (union)"
"AP1S3","predicted (intersection) + predicted (union)"
"AP3B1","predicted (union)"
"AP3M1","predicted (intersection) + predicted (union)"
"AP3S1","predicted (intersection) + predicted (union)"
"AP3S2","predicted (union)"
"AP4E1","predicted (intersection) + predicted (union)"
"AP4S1","predicted (intersection) + predicted (union)"
"AP5B1","predicted (union)"
"AP5M1","predicted (intersection) + predicted (union)"
"AP5S1","predicted (union)"
"APAF1","predicted (union)"
"APBA1","predicted (union)"
"APBB1IP","predicted (union)"
"APBB2","predicted (intersection) + predicted (union)"
"APC2","predicted (intersection) + predicted (union)"
"APCDD1","predicted (union)"
"APCDD1L","predicted (union)"
"APH1B","predicted (intersection) + predicted (union)"
"API5","predicted (union)"
"APLF","predicted (union)"
"APLP2","predicted (intersection) + predicted (union)"
"APOB","predicted (union)"
"APOBEC3C","predicted (union)"
"APOH","predicted (intersection) + predicted (union)"
"APOL1","predicted (union)"
"APOL2","predicted (union)"
"APOL3","predicted (union)"
"APOL4","predicted (intersection) + predicted (union)"
"APOL6","predicted (union)"
"APOLD1","predicted (intersection) + predicted (union)"
"APOOL","experimental (all) + predicted (intersection) + predicted (union)"
"APPBP2","predicted (intersection) + predicted (union)"
"APPL1","predicted (intersection) + predicted (union)"
"APTX","predicted (intersection) + predicted (union)"
"AQP10","predicted (intersection) + predicted (union)"
"AQP11","predicted (intersection) + predicted (union)"
"AQP4","predicted (intersection) + predicted (union)"
"AQP8","predicted (intersection) + predicted (union)"
"AQR","predicted (intersection) + predicted (union)"
"AR","predicted (intersection) + predicted (union)"
"ARAP2","predicted (intersection) + predicted (union)"
"AREG","experimental (strong) + experimental (all)"
"AREL1","predicted (intersection) + predicted (union)"
"ARF3","predicted (union)"
"ARF4","predicted (union)"
"ARF5","predicted (union)"
"ARF6","predicted (union)"
"ARFGEF2","predicted (intersection) + predicted (union)"
"ARFGEF3","predicted (intersection) + predicted (union)"
"ARFIP2","predicted (union)"
"ARGFX","predicted (union)"
"ARGLU1","predicted (intersection) + predicted (union)"
"ARHGAP1","predicted (intersection) + predicted (union)"
"ARHGAP11A","predicted (intersection) + predicted (union)"
"ARHGAP18","predicted (union)"
"ARHGAP19","predicted (union)"
"ARHGAP20","predicted (union)"
"ARHGAP24","predicted (union)"
"ARHGAP28","predicted (union)"
"ARHGAP29","predicted (intersection) + predicted (union)"
"ARHGAP31","predicted (intersection) + predicted (union)"
"ARHGAP32","predicted (union)"
"ARHGAP36","predicted (union)"
"ARHGAP44","predicted (intersection) + predicted (union)"
"ARHGAP45","predicted (intersection) + predicted (union)"
"ARHGAP5","predicted (union)"
"ARHGAP6","predicted (intersection) + predicted (union)"
"ARHGAP8","predicted (union)"
"ARHGEF10","predicted (intersection) + predicted (union)"
"ARHGEF11","predicted (union)"
"ARHGEF18","predicted (intersection) + predicted (union)"
"ARHGEF26","predicted (intersection) + predicted (union)"
"ARHGEF3","predicted (union)"
"ARHGEF37","predicted (intersection) + predicted (union)"
"ARHGEF38","predicted (union)"
"ARHGEF7","predicted (intersection) + predicted (union)"
"ARHGEF9","predicted (union)"
"ARID5B","predicted (intersection) + predicted (union)"
"ARIH1","predicted (union)"
"ARIH2","predicted (intersection) + predicted (union)"
"ARL1","predicted (intersection) + predicted (union)"
"ARL10","predicted (intersection) + predicted (union)"
"ARL17A","predicted (union)"
"ARL17B","predicted (union)"
"ARL3","predicted (intersection) + predicted (union)"
"ARL4A","predicted (intersection) + predicted (union)"
"ARL4C","predicted (intersection) + predicted (union)"
"ARL5A","predicted (intersection) + predicted (union)"
"ARL5B","experimental (all) + predicted (intersection) + predicted (union)"
"ARL6IP1","predicted (union)"
"ARL9","predicted (intersection) + predicted (union)"
"ARMC1","predicted (union)"
"ARMC2","predicted (union)"
"ARMC3","predicted (intersection) + predicted (union)"
"ARMC6","predicted (union)"
"ARMC7","predicted (intersection) + predicted (union)"
"ARMC8","predicted (intersection) + predicted (union)"
"ARMCX2","predicted (intersection) + predicted (union)"
"ARMCX3","predicted (union)"
"ARMH3","predicted (union)"
"ARMH4","predicted (intersection) + predicted (union)"
"ARMT1","predicted (union)"
"ARNT","predicted (union)"
"ARNT2","predicted (intersection) + predicted (union)"
"ARNTL","predicted (intersection) + predicted (union)"
"ARNTL2","predicted (union)"
"ARPC1A","predicted (union)"
"ARPC2","predicted (intersection) + predicted (union)"
"ARPC4","predicted (union)"
"ARPC5","predicted (intersection) + predicted (union)"
"ARPIN","predicted (union)"
"ARPIN-AP3S2","predicted (union)"
"ARPP21","predicted (intersection) + predicted (union)"
"ARRB1","predicted (intersection) + predicted (union)"
"ARRDC1-AS1","predicted (union)"
"ARRDC3","predicted (union)"
"ARRDC4","predicted (intersection) + predicted (union)"
"ARSA","predicted (intersection) + predicted (union)"
"ARSD","predicted (intersection) + predicted (union)"
"ARSE","predicted (union)"
"ARSK","predicted (union)"
"ASAH1","predicted (union)"
"ASAH2","predicted (union)"
"ASAH2B","predicted (union)"
"ASAP1","predicted (union)"
"ASAP2","predicted (intersection) + predicted (union)"
"ASB1","predicted (intersection) + predicted (union)"
"ASB13","predicted (intersection) + predicted (union)"
"ASB16","predicted (union)"
"ASB4","predicted (union)"
"ASB5","predicted (intersection) + predicted (union)"
"ASB6","predicted (union)"
"ASB7","predicted (union)"
"ASB9","predicted (union)"
"ASCC1","predicted (intersection) + predicted (union)"
"ASCC3","predicted (union)"
"ASDURF","predicted (intersection) + predicted (union)"
"ASH2L","predicted (intersection) + predicted (union)"
"ASPA","predicted (intersection) + predicted (union)"
"ASPH","predicted (intersection) + predicted (union)"
"ASPHD2","predicted (intersection) + predicted (union)"
"ASPN","predicted (union)"
"ASTN1","predicted (intersection) + predicted (union)"
"ASTN2","predicted (intersection) + predicted (union)"
"ASXL1","predicted (intersection) + predicted (union)"
"ASXL2","predicted (intersection) + predicted (union)"
"ASXL3","predicted (intersection) + predicted (union)"
"ASZ1","predicted (union)"
"ATAD1","predicted (intersection) + predicted (union)"
"ATAD2B","predicted (intersection) + predicted (union)"
"ATAD3C","predicted (union)"
"ATAD5","predicted (union)"
"ATAT1","predicted (intersection) + predicted (union)"
"ATCAY","predicted (intersection) + predicted (union)"
"ATE1","predicted (intersection) + predicted (union)"
"ATF3","predicted (union)"
"ATF5","predicted (intersection) + predicted (union)"
"ATF6","predicted (intersection) + predicted (union)"
"ATF6B","predicted (union)"
"ATF7","predicted (union)"
"ATF7IP","predicted (intersection) + predicted (union)"
"ATG12","predicted (intersection) + predicted (union)"
"ATG13","predicted (union)"
"ATG14","predicted (union)"
"ATG16L1","predicted (union)"
"ATG2B","predicted (intersection) + predicted (union)"
"ATG4B","predicted (union)"
"ATG4C","predicted (union)"
"ATG5","predicted (intersection) + predicted (union)"
"ATG7","predicted (intersection) + predicted (union)"
"ATG9A","predicted (union)"
"ATIC","predicted (intersection) + predicted (union)"
"ATL1","predicted (intersection) + predicted (union)"
"ATL2","predicted (union)"
"ATL3","predicted (intersection) + predicted (union)"
"ATM","predicted (intersection) + predicted (union)"
"ATMIN","predicted (union)"
"ATOH7","predicted (union)"
"ATOH8","predicted (intersection) + predicted (union)"
"ATP10A","predicted (union)"
"ATP10B","predicted (intersection) + predicted (union)"
"ATP11B","predicted (intersection) + predicted (union)"
"ATP11C","predicted (intersection) + predicted (union)"
"ATP1B2","predicted (union)"
"ATP1B3","predicted (union)"
"ATP1B4","predicted (intersection) + predicted (union)"
"ATP2B3","predicted (intersection) + predicted (union)"
"ATP2B4","predicted (intersection) + predicted (union)"
"ATP2C1","predicted (union)"
"ATP5F1E","predicted (union)"
"ATP5MC3","predicted (intersection) + predicted (union)"
"ATP5MG","predicted (intersection) + predicted (union)"
"ATP5MGL","predicted (union)"
"ATP5PB","predicted (intersection) + predicted (union)"
"ATP6V0A2","predicted (union)"
"ATP6V0B","predicted (intersection) + predicted (union)"
"ATP6V0D2","predicted (intersection) + predicted (union)"
"ATP6V0E1","predicted (intersection) + predicted (union)"
"ATP6V1A","predicted (intersection) + predicted (union)"
"ATP6V1B2","predicted (intersection) + predicted (union)"
"ATP6V1C2","predicted (intersection) + predicted (union)"
"ATP6V1E1","predicted (union)"
"ATP6V1E2","predicted (union)"
"ATP6V1G1","predicted (intersection) + predicted (union)"
"ATP7A","predicted (intersection) + predicted (union)"
"ATP7B","predicted (union)"
"ATP8A1","predicted (intersection) + predicted (union)"
"ATP8A2","predicted (intersection) + predicted (union)"
"ATRN","predicted (intersection) + predicted (union)"
"ATRNL1","predicted (intersection) + predicted (union)"
"ATRX","experimental (strong) + experimental (all)"
"ATXN1","predicted (intersection) + predicted (union)"
"ATXN10","predicted (union)"
"ATXN1L","predicted (union)"
"ATXN7","predicted (intersection) + predicted (union)"
"ATXN7L1","experimental (all) + predicted (intersection) + predicted (union)"
"AVEN","predicted (intersection) + predicted (union)"
"AVL9","predicted (union)"
"AVPR1A","predicted (intersection) + predicted (union)"
"AWAT2","predicted (union)"
"AXIN1","predicted (intersection) + predicted (union)"
"AZI2","predicted (intersection) + predicted (union)"
"AZIN1","predicted (intersection) + predicted (union)"
"AZIN2","predicted (intersection) + predicted (union)"
"B2M","predicted (intersection) + predicted (union)"
"B3GALNT1","predicted (union)"
"B3GALT1","predicted (intersection) + predicted (union)"
"B3GALT2","predicted (union)"
"B3GALT5","predicted (intersection) + predicted (union)"
"B3GALT5-AS1","predicted (union)"
"B3GALT6","predicted (intersection) + predicted (union)"
"B3GLCT","predicted (union)"
"B3GNT2","predicted (intersection) + predicted (union)"
"B3GNT4","predicted (intersection) + predicted (union)"
"B3GNT5","predicted (intersection) + predicted (union)"
"B4GALT4","predicted (union)"
"B4GALT5","predicted (intersection) + predicted (union)"
"B4GALT6","predicted (intersection) + predicted (union)"
"B4GALT7","predicted (union)"
"BAAT","predicted (union)"
"BACE1","predicted (intersection) + predicted (union)"
"BACE2","predicted (intersection) + predicted (union)"
"BACH1","predicted (intersection) + predicted (union)"
"BACH2","predicted (intersection) + predicted (union)"
"BAG2","predicted (intersection) + predicted (union)"
"BAG5","predicted (union)"
"BAHCC1","predicted (union)"
"BAHD1","predicted (intersection) + predicted (union)"
"BAIAP2","predicted (intersection) + predicted (union)"
"BAIAP2L1","predicted (intersection) + predicted (union)"
"BAK1","predicted (union)"
"BAP1","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"BARD1","predicted (union)"
"BATF2","predicted (union)"
"BAZ2B","predicted (union)"
"BBIP1","predicted (union)"
"BBS1","predicted (union)"
"BBS10","predicted (intersection) + predicted (union)"
"BBS7","predicted (intersection) + predicted (union)"
"BBX","predicted (intersection) + predicted (union)"
"BCAP29","predicted (intersection) + predicted (union)"
"BCAS2","predicted (union)"
"BCAS4","predicted (intersection) + predicted (union)"
"BCAT1","predicted (intersection) + predicted (union)"
"BCDIN3D","predicted (intersection) + predicted (union)"
"BCKDHB","predicted (intersection) + predicted (union)"
"BCL10","predicted (intersection) + predicted (union)"
"BCL11A","predicted (union)"
"BCL11B","predicted (union)"
"BCL2","predicted (intersection) + predicted (union)"
"BCL2L10","predicted (intersection) + predicted (union)"
"BCL2L11","predicted (intersection) + predicted (union)"
"BCL2L13","predicted (intersection) + predicted (union)"
"BCL2L2","predicted (union)"
"BCL6B","predicted (intersection) + predicted (union)"
"BCL7C","predicted (intersection) + predicted (union)"
"BCL9","predicted (intersection) + predicted (union)"
"BCLAF1","predicted (intersection) + predicted (union)"
"BCLAF3","predicted (intersection) + predicted (union)"
"BCOR","predicted (union)"
"BCORL1","predicted (union)"
"BCR","predicted (union)"
"BDH1","predicted (intersection) + predicted (union)"
"BDH2","predicted (intersection) + predicted (union)"
"BDNF","predicted (union)"
"BDP1","predicted (intersection) + predicted (union)"
"BEAN1","predicted (intersection) + predicted (union)"
"BEGAIN","predicted (union)"
"BEND2","predicted (union)"
"BEND3","predicted (intersection) + predicted (union)"
"BEND4","predicted (union)"
"BEND6","predicted (intersection) + predicted (union)"
"BEST3","predicted (intersection) + predicted (union)"
"BEST4","predicted (union)"
"BET1","predicted (union)"
"BEX3","predicted (union)"
"BEX4","predicted (union)"
"BFAR","predicted (intersection) + predicted (union)"
"BHLHE22","predicted (union)"
"BHLHE40","predicted (intersection) + predicted (union)"
"BHLHE41","predicted (intersection) + predicted (union)"
"BHMT2","predicted (union)"
"BICC1","predicted (union)"
"BICD1","predicted (union)"
"BICD2","experimental (all) + predicted (intersection) + predicted (union)"
"BICDL1","predicted (union)"
"BICRAL","experimental (all) + predicted (union)"
"BID","predicted (intersection) + predicted (union)"
"BIN1","predicted (intersection) + predicted (union)"
"BIRC3","predicted (intersection) + predicted (union)"
"BLACE","predicted (intersection) + predicted (union)"
"BLCAP","predicted (union)"
"BLOC1S5","predicted (union)"
"BLOC1S6","predicted (union)"
"BLVRA","predicted (union)"
"BLZF1","predicted (intersection) + predicted (union)"
"BMI1","predicted (union)"
"BMP1","predicted (union)"
"BMP10","predicted (intersection) + predicted (union)"
"BMP2K","predicted (union)"
"BMP7","predicted (intersection) + predicted (union)"
"BMP8A","predicted (intersection) + predicted (union)"
"BMP8B","predicted (intersection) + predicted (union)"
"BMPER","predicted (intersection) + predicted (union)"
"BMPR1A","predicted (intersection) + predicted (union)"
"BMPR1B","predicted (intersection) + predicted (union)"
"BMPR2","predicted (intersection) + predicted (union)"
"BMS1","predicted (union)"
"BMT2","predicted (intersection) + predicted (union)"
"BNC1","predicted (intersection) + predicted (union)"
"BNC2","predicted (intersection) + predicted (union)"
"BNIP2","predicted (union)"
"BNIP3L","predicted (union)"
"BOD1","predicted (intersection) + predicted (union)"
"BOD1L1","predicted (union)"
"BOLL","predicted (intersection) + predicted (union)"
"BORCS6","predicted (union)"
"BORCS7","predicted (union)"
"BORCS8","predicted (union)"
"BPHL","predicted (union)"
"BPNT1","predicted (union)"
"BPTF","predicted (intersection) + predicted (union)"
"BPY2","predicted (union)"
"BPY2B","predicted (union)"
"BPY2C","predicted (union)"
"BRAP","predicted (union)"
"BRCA1","predicted (intersection) + predicted (union)"
"BRCC3","predicted (union)"
"BRD2","predicted (union)"
"BRD3","experimental (all) + predicted (intersection) + predicted (union)"
"BRD4","predicted (intersection) + predicted (union)"
"BRD7","predicted (intersection) + predicted (union)"
"BRI3BP","predicted (intersection) + predicted (union)"
"BRIP1","predicted (union)"
"BRMS1L","predicted (union)"
"BROX","predicted (intersection) + predicted (union)"
"BRPF3","predicted (union)"
"BRSK2","predicted (intersection) + predicted (union)"
"BRWD1","predicted (intersection) + predicted (union)"
"BSDC1","predicted (union)"
"BSG","predicted (union)"
"BTAF1","predicted (union)"
"BTBD1","predicted (intersection) + predicted (union)"
"BTBD10","predicted (union)"
"BTBD18","predicted (intersection) + predicted (union)"
"BTBD2","predicted (union)"
"BTBD7","predicted (union)"
"BTBD9","predicted (intersection) + predicted (union)"
"BTC","predicted (union)"
"BTD","predicted (intersection) + predicted (union)"
"BTF3","predicted (union)"
"BTF3L4","predicted (intersection) + predicted (union)"
"BTG1","predicted (union)"
"BTG2","predicted (intersection) + predicted (union)"
"BTLA","predicted (intersection) + predicted (union)"
"BTN1A1","predicted (union)"
"BTN2A1","predicted (intersection) + predicted (union)"
"BTN2A2","predicted (intersection) + predicted (union)"
"BTNL3","predicted (intersection) + predicted (union)"
"BTNL9","predicted (union)"
"BTRC","predicted (union)"
"BUB1","predicted (union)"
"BVES","predicted (intersection) + predicted (union)"
"BYSL","predicted (union)"
